"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
291318|37|10|18.1.1999 0:00:00|25.1.1999 0:00:00|216552,58 Kè|185616,49 Kè
291319|23|10|26.1.1999 0:00:00|27.1.1999 0:00:00|54138,14 Kè|46404,12 Kè
291320|29|10|28.1.1999 0:00:00|10.2.1999 0:00:00|378967,01 Kè|324828,86 Kè
291321|67|10|11.2.1999 0:00:00|15.2.1999 0:00:00|135345,36 Kè|116010,31 Kè
291322|58|10|20.3.1999 0:00:00|24.3.1999 0:00:00|135345,36 Kè|116010,31 Kè
291323|58|10|25.3.1999 0:00:00|7.4.1999 0:00:00|378967,01 Kè|324828,86 Kè
291324|26|10|8.4.1999 0:00:00|17.4.1999 0:00:00|270690,72 Kè|232020,62 Kè
291325|29|10|18.4.1999 0:00:00|2.5.1999 0:00:00|406036,08 Kè|348030,92 Kè
291326|58|10|3.5.1999 0:00:00|11.5.1999 0:00:00|243621,65 Kè|208818,55 Kè
291327|67|10|12.5.1999 0:00:00|26.5.1999 0:00:00|406036,08 Kè|348030,92 Kè
291328|2|10|27.5.1999 0:00:00|7.6.1999 0:00:00|324828,86 Kè|278424,74 Kè
291329|20|10|23.6.1999 0:00:00|30.6.1999 0:00:00|216552,58 Kè|185616,49 Kè
291330|55|10|1.7.1999 0:00:00|15.7.1999 0:00:00|406036,08 Kè|348030,92 Kè
291331|55|10|16.7.1999 0:00:00|23.7.1999 0:00:00|216552,58 Kè|185616,49 Kè
291332|50|10|24.7.1999 0:00:00|26.7.1999 0:00:00|81207,22 Kè|69606,19 Kè
291333|50|10|27.7.1999 0:00:00|3.8.1999 0:00:00|216552,58 Kè|185616,49 Kè
291334|29|10|4.8.1999 0:00:00|16.8.1999 0:00:00|351897,94 Kè|301626,80 Kè
291335|2|10|17.8.1999 0:00:00|21.8.1999 0:00:00|135345,36 Kè|116010,31 Kè
291336|58|10|22.8.1999 0:00:00|27.8.1999 0:00:00|162414,43 Kè|139212,37 Kè
291337|29|10|28.8.1999 0:00:00|2.9.1999 0:00:00|162414,43 Kè|139212,37 Kè
291338|23|10|3.9.1999 0:00:00|14.9.1999 0:00:00|324828,86 Kè|278424,74 Kè
291339|50|10|15.9.1999 0:00:00|20.9.1999 0:00:00|162414,43 Kè|139212,37 Kè
291340|1|10|21.9.1999 0:00:00|1.10.1999 0:00:00|297759,79 Kè|255222,68 Kè
291341|45|10|2.10.1999 0:00:00|10.10.1999 0:00:00|243621,65 Kè|208818,55 Kè
291342|67|10|11.10.1999 0:00:00|19.10.1999 0:00:00|243621,65 Kè|208818,55 Kè
291343|61|10|20.10.1999 0:00:00|31.10.1999 0:00:00|324828,86 Kè|278424,74 Kè
291344|61|10|1.11.1999 0:00:00|3.11.1999 0:00:00|81207,22 Kè|69606,19 Kè
291345|34|10|9.11.1999 0:00:00|19.11.1999 0:00:00|297759,79 Kè|255222,68 Kè
291346|14|10|20.11.1999 0:00:00|24.11.1999 0:00:00|135345,36 Kè|116010,31 Kè
291347|20|10|25.11.1999 0:00:00|30.11.1999 0:00:00|162414,43 Kè|139212,37 Kè
291348|23|10|8.12.1999 0:00:00|17.12.1999 0:00:00|270690,72 Kè|232020,62 Kè
291349|55|10|18.12.1999 0:00:00|23.12.1999 0:00:00|162414,43 Kè|139212,37 Kè
291350|67|10|24.12.1999 0:00:00|5.1.2000 0:00:00|351897,94 Kè|301626,80 Kè
291351|61|10|6.1.2000 0:00:00|19.1.2000 0:00:00|393893,64 Kè|337623,12 Kè
291352|67|10|20.1.2000 0:00:00|22.1.2000 0:00:00|84405,78 Kè|72347,81 Kè
291353|23|10|23.1.2000 0:00:00|26.1.2000 0:00:00|112541,04 Kè|96463,75 Kè
291354|26|10|27.1.2000 0:00:00|8.2.2000 0:00:00|365758,38 Kè|313507,19 Kè
291355|64|10|9.2.2000 0:00:00|23.2.2000 0:00:00|422028,90 Kè|361739,06 Kè
291356|58|10|24.2.2000 0:00:00|29.2.2000 0:00:00|168811,56 Kè|144695,62 Kè
291357|50|10|1.3.2000 0:00:00|13.3.2000 0:00:00|365758,38 Kè|313507,19 Kè
291358|20|10|17.3.2000 0:00:00|27.3.2000 0:00:00|309487,86 Kè|265275,31 Kè
291359|1|10|28.3.2000 0:00:00|30.3.2000 0:00:00|84405,78 Kè|72347,81 Kè
291360|20|10|31.3.2000 0:00:00|7.4.2000 0:00:00|225082,08 Kè|192927,50 Kè
291361|14|10|8.4.2000 0:00:00|14.4.2000 0:00:00|196946,82 Kè|168811,56 Kè
291362|14|10|15.4.2000 0:00:00|17.4.2000 0:00:00|84405,78 Kè|72347,81 Kè
291363|50|10|18.4.2000 0:00:00|29.4.2000 0:00:00|337623,12 Kè|289391,25 Kè
291364|37|10|30.4.2000 0:00:00|6.5.2000 0:00:00|196946,82 Kè|168811,56 Kè
291365|67|10|7.5.2000 0:00:00|12.5.2000 0:00:00|168811,56 Kè|144695,62 Kè
291366|17|10|13.5.2000 0:00:00|19.5.2000 0:00:00|196946,82 Kè|168811,56 Kè
291367|14|10|20.5.2000 0:00:00|27.5.2000 0:00:00|225082,08 Kè|192927,50 Kè
291368|37|10|28.5.2000 0:00:00|29.5.2000 0:00:00|56270,52 Kè|48231,87 Kè
291369|64|10|30.5.2000 0:00:00|6.6.2000 0:00:00|225082,08 Kè|192927,50 Kè
291370|26|10|16.6.2000 0:00:00|21.6.2000 0:00:00|168811,56 Kè|144695,62 Kè
291371|45|10|22.6.2000 0:00:00|1.7.2000 0:00:00|281352,60 Kè|241159,37 Kè
291372|50|10|2.7.2000 0:00:00|14.7.2000 0:00:00|365758,38 Kè|313507,19 Kè
291373|14|10|15.7.2000 0:00:00|23.7.2000 0:00:00|253217,34 Kè|217043,44 Kè
291374|11|10|24.7.2000 0:00:00|7.8.2000 0:00:00|422028,90 Kè|361739,06 Kè
291375|67|10|8.8.2000 0:00:00|18.8.2000 0:00:00|309487,86 Kè|265275,31 Kè
291376|26|10|19.8.2000 0:00:00|21.8.2000 0:00:00|84405,78 Kè|72347,81 Kè
291377|67|10|22.8.2000 0:00:00|3.9.2000 0:00:00|365758,38 Kè|313507,19 Kè
291378|2|10|4.9.2000 0:00:00|13.9.2000 0:00:00|281352,60 Kè|241159,37 Kè
291379|58|10|18.9.2000 0:00:00|27.9.2000 0:00:00|281352,60 Kè|241159,37 Kè
291380|20|10|28.9.2000 0:00:00|1.10.2000 0:00:00|112541,04 Kè|96463,75 Kè
291381|29|10|2.10.2000 0:00:00|11.10.2000 0:00:00|281352,60 Kè|241159,37 Kè
291382|26|10|12.10.2000 0:00:00|13.10.2000 0:00:00|56270,52 Kè|48231,87 Kè
291383|67|10|14.10.2000 0:00:00|27.10.2000 0:00:00|393893,64 Kè|337623,12 Kè
291384|55|10|28.10.2000 0:00:00|4.11.2000 0:00:00|225082,08 Kè|192927,50 Kè
291385|34|10|5.11.2000 0:00:00|18.11.2000 0:00:00|393893,64 Kè|337623,12 Kè
291386|17|10|19.11.2000 0:00:00|21.11.2000 0:00:00|84405,78 Kè|72347,81 Kè
291387|67|10|22.11.2000 0:00:00|23.11.2000 0:00:00|56270,52 Kè|48231,87 Kè
291388|26|10|24.11.2000 0:00:00|8.12.2000 0:00:00|422028,90 Kè|361739,06 Kè
291389|11|10|9.12.2000 0:00:00|10.12.2000 0:00:00|56270,52 Kè|48231,87 Kè
291390|34|10|11.12.2000 0:00:00|12.12.2000 0:00:00|56270,52 Kè|48231,87 Kè
291391|29|10|27.12.2000 0:00:00|9.1.2001 0:00:00|393893,64 Kè|337623,12 Kè
291392|20|10|10.1.2001 0:00:00|24.1.2001 0:00:00|465403,12 Kè|398916,96 Kè
291393|17|10|25.1.2001 0:00:00|7.2.2001 0:00:00|434376,24 Kè|372322,50 Kè
291394|34|10|8.2.2001 0:00:00|11.2.2001 0:00:00|124107,50 Kè|106377,86 Kè
291395|2|10|12.2.2001 0:00:00|26.2.2001 0:00:00|465403,12 Kè|398916,96 Kè
291396|17|10|27.2.2001 0:00:00|11.3.2001 0:00:00|403349,37 Kè|345728,03 Kè
291397|17|10|12.3.2001 0:00:00|23.3.2001 0:00:00|372322,50 Kè|319133,57 Kè
291398|61|10|24.3.2001 0:00:00|27.3.2001 0:00:00|124107,50 Kè|106377,86 Kè
291399|58|10|1.4.2001 0:00:00|13.4.2001 0:00:00|403349,37 Kè|345728,03 Kè
291400|45|10|14.4.2001 0:00:00|17.4.2001 0:00:00|124107,50 Kè|106377,86 Kè
291401|34|10|18.4.2001 0:00:00|29.4.2001 0:00:00|372322,50 Kè|319133,57 Kè
291402|17|10|30.4.2001 0:00:00|12.5.2001 0:00:00|403349,37 Kè|345728,03 Kè
291403|58|10|13.5.2001 0:00:00|21.5.2001 0:00:00|279241,87 Kè|239350,18 Kè
291404|61|10|22.5.2001 0:00:00|2.6.2001 0:00:00|372322,50 Kè|319133,57 Kè
291405|29|10|13.6.2001 0:00:00|18.6.2001 0:00:00|186161,25 Kè|159566,78 Kè
291406|50|10|2.7.2001 0:00:00|10.7.2001 0:00:00|279241,87 Kè|239350,18 Kè
291407|34|10|11.7.2001 0:00:00|18.7.2001 0:00:00|248215,00 Kè|212755,71 Kè
291408|23|10|24.7.2001 0:00:00|26.7.2001 0:00:00|93080,62 Kè|79783,39 Kè
291409|37|10|7.8.2001 0:00:00|15.8.2001 0:00:00|279241,87 Kè|239350,18 Kè
291410|34|10|16.8.2001 0:00:00|17.8.2001 0:00:00|62053,75 Kè|53188,93 Kè
291411|14|10|2.9.2001 0:00:00|8.9.2001 0:00:00|217188,12 Kè|186161,25 Kè
291412|34|10|9.9.2001 0:00:00|21.9.2001 0:00:00|403349,37 Kè|345728,03 Kè
291413|50|10|22.9.2001 0:00:00|28.9.2001 0:00:00|217188,12 Kè|186161,25 Kè
291414|2|10|29.9.2001 0:00:00|12.10.2001 0:00:00|434376,24 Kè|372322,50 Kè
