"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
288818|159|9|17.12.1991 0:00:00|27.12.1991 0:00:00|906548,37 Kè|622344,43 Kè
288819|116|9|28.12.1991 0:00:00|8.1.1992 0:00:00|988961,86 Kè|678921,19 Kè
288820|75|9|9.1.1992 0:00:00|12.1.1992 0:00:00|345331,01 Kè|237069,35 Kè
288821|126|9|22.1.1992 0:00:00|28.1.1992 0:00:00|604329,27 Kè|414871,36 Kè
288822|144|9|9.2.1992 0:00:00|20.2.1992 0:00:00|1035993,04 Kè|711208,05 Kè
288823|162|9|21.2.1992 0:00:00|4.3.1992 0:00:00|1122325,79 Kè|770475,38 Kè
288824|75|9|5.3.1992 0:00:00|13.3.1992 0:00:00|776994,78 Kè|533406,03 Kè
288825|75|9|14.3.1992 0:00:00|28.3.1992 0:00:00|1294991,30 Kè|889010,06 Kè
288826|75|9|29.3.1992 0:00:00|5.4.1992 0:00:00|690662,03 Kè|474138,70 Kè
288827|159|9|6.4.1992 0:00:00|18.4.1992 0:00:00|1122325,79 Kè|770475,38 Kè
288828|83|9|10.5.1992 0:00:00|13.5.1992 0:00:00|345331,01 Kè|237069,35 Kè
288829|102|9|14.5.1992 0:00:00|24.5.1992 0:00:00|949660,29 Kè|651940,71 Kè
288830|80|9|25.5.1992 0:00:00|4.6.1992 0:00:00|949660,29 Kè|651940,71 Kè
288831|126|9|5.6.1992 0:00:00|10.6.1992 0:00:00|517996,52 Kè|355604,02 Kè
288832|80|9|11.6.1992 0:00:00|19.6.1992 0:00:00|776994,78 Kè|533406,03 Kè
288833|110|9|20.6.1992 0:00:00|27.6.1992 0:00:00|690662,03 Kè|474138,70 Kè
288834|83|9|28.6.1992 0:00:00|30.6.1992 0:00:00|258998,26 Kè|177802,01 Kè
288835|159|9|1.7.1992 0:00:00|7.7.1992 0:00:00|604329,27 Kè|414871,36 Kè
288836|170|9|8.7.1992 0:00:00|14.7.1992 0:00:00|604329,27 Kè|414871,36 Kè
288837|116|9|15.7.1992 0:00:00|26.7.1992 0:00:00|1035993,04 Kè|711208,05 Kè
288838|105|9|27.7.1992 0:00:00|30.7.1992 0:00:00|345331,01 Kè|237069,35 Kè
288839|75|9|31.7.1992 0:00:00|7.8.1992 0:00:00|690662,03 Kè|474138,70 Kè
288840|99|9|8.8.1992 0:00:00|21.8.1992 0:00:00|1208658,55 Kè|829742,72 Kè
288841|126|9|26.8.1992 0:00:00|27.8.1992 0:00:00|172665,51 Kè|118534,67 Kè
288842|170|9|28.8.1992 0:00:00|31.8.1992 0:00:00|345331,01 Kè|237069,35 Kè
288843|75|9|1.9.1992 0:00:00|6.9.1992 0:00:00|517996,52 Kè|355604,02 Kè
