"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
294718|17|15|18.3.2009 0:00:00|21.3.2009 0:00:00|99789,14 Kè|66526,09 Kè
294719|58|15|22.3.2009 0:00:00|27.3.2009 0:00:00|149683,71 Kè|99789,14 Kè
294720|61|15|28.3.2009 0:00:00|5.4.2009 0:00:00|224525,56 Kè|149683,71 Kè
294721|29|15|6.4.2009 0:00:00|16.4.2009 0:00:00|274420,13 Kè|182946,75 Kè
294722|17|15|27.4.2009 0:00:00|28.4.2009 0:00:00|49894,57 Kè|33263,05 Kè
294723|34|15|29.4.2009 0:00:00|9.5.2009 0:00:00|274420,13 Kè|182946,75 Kè
294724|11|15|10.5.2009 0:00:00|24.5.2009 0:00:00|374209,26 Kè|249472,84 Kè
294725|20|15|25.5.2009 0:00:00|27.5.2009 0:00:00|74841,85 Kè|49894,57 Kè
294726|61|15|28.5.2009 0:00:00|10.6.2009 0:00:00|349261,98 Kè|232841,32 Kè
294727|45|15|24.6.2009 0:00:00|1.7.2009 0:00:00|199578,27 Kè|133052,18 Kè
294728|11|15|2.7.2009 0:00:00|8.7.2009 0:00:00|174630,99 Kè|116420,66 Kè
294729|64|15|9.7.2009 0:00:00|16.7.2009 0:00:00|199578,27 Kè|133052,18 Kè
294730|23|15|17.7.2009 0:00:00|19.7.2009 0:00:00|74841,85 Kè|49894,57 Kè
294731|34|15|20.7.2009 0:00:00|21.7.2009 0:00:00|49894,57 Kè|33263,05 Kè
294732|45|15|22.7.2009 0:00:00|3.8.2009 0:00:00|324314,69 Kè|216209,80 Kè
294733|55|15|4.8.2009 0:00:00|13.8.2009 0:00:00|249472,84 Kè|166315,23 Kè
294734|64|15|14.8.2009 0:00:00|22.8.2009 0:00:00|224525,56 Kè|149683,71 Kè
294735|34|15|23.8.2009 0:00:00|31.8.2009 0:00:00|224525,56 Kè|149683,71 Kè
294736|17|15|1.9.2009 0:00:00|15.9.2009 0:00:00|374209,26 Kè|249472,84 Kè
294737|23|15|16.9.2009 0:00:00|17.9.2009 0:00:00|49894,57 Kè|33263,05 Kè
294738|23|15|18.9.2009 0:00:00|25.9.2009 0:00:00|199578,27 Kè|133052,18 Kè
294739|17|15|20.10.2009 0:00:00|21.10.2009 0:00:00|49894,57 Kè|33263,05 Kè
294740|67|15|22.10.2009 0:00:00|24.10.2009 0:00:00|74841,85 Kè|49894,57 Kè
294741|45|15|25.10.2009 0:00:00|6.11.2009 0:00:00|324314,69 Kè|216209,80 Kè
294742|23|15|7.11.2009 0:00:00|16.11.2009 0:00:00|249472,84 Kè|166315,23 Kè
294743|64|15|17.11.2009 0:00:00|20.11.2009 0:00:00|99789,14 Kè|66526,09 Kè
294744|67|15|28.11.2009 0:00:00|30.11.2009 0:00:00|74841,85 Kè|49894,57 Kè
294745|29|15|1.12.2009 0:00:00|5.12.2009 0:00:00|124736,42 Kè|83157,61 Kè
294746|29|15|6.12.2009 0:00:00|9.12.2009 0:00:00|99789,14 Kè|66526,09 Kè
294747|1|15|15.12.2009 0:00:00|16.12.2009 0:00:00|49894,57 Kè|33263,05 Kè
294748|61|15|17.12.2009 0:00:00|22.12.2009 0:00:00|149683,71 Kè|99789,14 Kè
294749|45|15|23.12.2009 0:00:00|28.12.2009 0:00:00|149683,71 Kè|99789,14 Kè
294750|55|15|29.12.2009 0:00:00|12.1.2010 0:00:00|374209,26 Kè|249472,84 Kè
294751|64|15|13.1.2010 0:00:00|26.1.2010 0:00:00|386633,00 Kè|257755,33 Kè
294752|29|15|8.2.2010 0:00:00|18.2.2010 0:00:00|303783,07 Kè|202522,05 Kè
294753|61|15|19.2.2010 0:00:00|25.2.2010 0:00:00|193316,50 Kè|128877,67 Kè
294754|61|15|26.2.2010 0:00:00|27.2.2010 0:00:00|55233,29 Kè|36822,19 Kè
294755|64|15|28.2.2010 0:00:00|12.3.2010 0:00:00|359016,35 Kè|239344,24 Kè
294756|58|15|13.3.2010 0:00:00|20.3.2010 0:00:00|220933,14 Kè|147288,76 Kè
294757|29|15|21.3.2010 0:00:00|2.4.2010 0:00:00|359016,35 Kè|239344,24 Kè
294758|14|15|9.4.2010 0:00:00|15.4.2010 0:00:00|193316,50 Kè|128877,67 Kè
294759|61|15|16.4.2010 0:00:00|28.4.2010 0:00:00|359016,35 Kè|239344,24 Kè
294760|64|15|29.4.2010 0:00:00|6.5.2010 0:00:00|220933,14 Kè|147288,76 Kè
294761|55|15|7.5.2010 0:00:00|18.5.2010 0:00:00|331399,71 Kè|220933,14 Kè
294762|37|15|19.5.2010 0:00:00|20.5.2010 0:00:00|55233,29 Kè|36822,19 Kè
294763|1|15|21.5.2010 0:00:00|29.5.2010 0:00:00|248549,78 Kè|165699,86 Kè
294764|26|15|30.5.2010 0:00:00|6.6.2010 0:00:00|220933,14 Kè|147288,76 Kè
294765|34|15|7.6.2010 0:00:00|13.6.2010 0:00:00|193316,50 Kè|128877,67 Kè
294766|45|15|14.6.2010 0:00:00|17.6.2010 0:00:00|110466,57 Kè|73644,38 Kè
294767|34|15|18.6.2010 0:00:00|2.7.2010 0:00:00|414249,64 Kè|276166,43 Kè
294768|67|15|3.7.2010 0:00:00|9.7.2010 0:00:00|193316,50 Kè|128877,67 Kè
294769|50|15|10.7.2010 0:00:00|17.7.2010 0:00:00|220933,14 Kè|147288,76 Kè
294770|37|15|18.7.2010 0:00:00|22.7.2010 0:00:00|138083,21 Kè|92055,48 Kè
294771|29|15|23.7.2010 0:00:00|29.7.2010 0:00:00|193316,50 Kè|128877,67 Kè
294772|29|15|30.7.2010 0:00:00|3.8.2010 0:00:00|138083,21 Kè|92055,48 Kè
294773|55|15|4.8.2010 0:00:00|7.8.2010 0:00:00|110466,57 Kè|73644,38 Kè
294774|34|15|8.8.2010 0:00:00|20.8.2010 0:00:00|359016,35 Kè|239344,24 Kè
294775|58|15|21.8.2010 0:00:00|30.8.2010 0:00:00|276166,43 Kè|184110,95 Kè
294776|11|15|31.8.2010 0:00:00|12.9.2010 0:00:00|359016,35 Kè|239344,24 Kè
294777|67|15|13.9.2010 0:00:00|20.9.2010 0:00:00|220933,14 Kè|147288,76 Kè
294778|58|15|21.9.2010 0:00:00|28.9.2010 0:00:00|220933,14 Kè|147288,76 Kè
294779|29|15|29.9.2010 0:00:00|30.9.2010 0:00:00|55233,29 Kè|36822,19 Kè
294780|26|15|1.10.2010 0:00:00|4.10.2010 0:00:00|110466,57 Kè|73644,38 Kè
294781|14|15|21.10.2010 0:00:00|26.10.2010 0:00:00|165699,86 Kè|110466,57 Kè
294782|17|15|27.10.2010 0:00:00|29.10.2010 0:00:00|82849,93 Kè|55233,29 Kè
294783|34|15|30.10.2010 0:00:00|11.11.2010 0:00:00|359016,35 Kè|239344,24 Kè
294784|37|15|12.11.2010 0:00:00|19.11.2010 0:00:00|220933,14 Kè|147288,76 Kè
294785|64|15|20.11.2010 0:00:00|27.11.2010 0:00:00|220933,14 Kè|147288,76 Kè
294786|64|15|28.11.2010 0:00:00|12.12.2010 0:00:00|414249,64 Kè|276166,43 Kè
294787|23|15|13.12.2010 0:00:00|21.12.2010 0:00:00|248549,78 Kè|165699,86 Kè
294788|26|15|22.12.2010 0:00:00|4.1.2011 0:00:00|386633,00 Kè|257755,33 Kè
294789|55|15|5.1.2011 0:00:00|18.1.2011 0:00:00|420000,00 Kè|280000,00 Kè
294790|61|15|19.1.2011 0:00:00|28.1.2011 0:00:00|300000,00 Kè|200000,00 Kè
294791|1|15|29.1.2011 0:00:00|1.2.2011 0:00:00|120000,00 Kè|80000,00 Kè
294792|20|15|2.2.2011 0:00:00|5.2.2011 0:00:00|120000,00 Kè|80000,00 Kè
294793|20|15|6.2.2011 0:00:00|11.2.2011 0:00:00|180000,00 Kè|120000,00 Kè
294794|58|15|12.2.2011 0:00:00|23.2.2011 0:00:00|360000,00 Kè|240000,00 Kè
294795|29|15|24.2.2011 0:00:00|5.3.2011 0:00:00|300000,00 Kè|200000,00 Kè
294796|29|15|15.3.2011 0:00:00|19.3.2011 0:00:00|150000,00 Kè|100000,00 Kè
294797|64|15|20.3.2011 0:00:00|27.3.2011 0:00:00|240000,00 Kè|160000,00 Kè
294798|50|15|28.3.2011 0:00:00|3.4.2011 0:00:00|210000,00 Kè|140000,00 Kè
294799|1|15|4.4.2011 0:00:00|5.4.2011 0:00:00|60000,00 Kè|40000,00 Kè
294800|1|15|6.4.2011 0:00:00|20.4.2011 0:00:00|450000,00 Kè|300000,00 Kè
294801|61|15|21.4.2011 0:00:00|28.4.2011 0:00:00|240000,00 Kè|160000,00 Kè
294802|67|15|29.4.2011 0:00:00|5.5.2011 0:00:00|210000,00 Kè|140000,00 Kè
294803|55|15|6.5.2011 0:00:00|10.5.2011 0:00:00|150000,00 Kè|100000,00 Kè
294804|37|15|11.5.2011 0:00:00|13.5.2011 0:00:00|90000,00 Kè|60000,00 Kè
294805|45|15|14.5.2011 0:00:00|18.5.2011 0:00:00|150000,00 Kè|100000,00 Kè
294806|26|15|19.5.2011 0:00:00|2.6.2011 0:00:00|450000,00 Kè|300000,00 Kè
