"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
295018|1|16|3.8.1995 0:00:00|16.8.1995 0:00:00|226688,94 Kè|113344,47 Kè
295019|64|16|17.8.1995 0:00:00|29.8.1995 0:00:00|210496,87 Kè|105248,44 Kè
295020|26|16|30.8.1995 0:00:00|10.9.1995 0:00:00|194304,80 Kè|97152,40 Kè
295021|64|16|11.9.1995 0:00:00|15.9.1995 0:00:00|80960,33 Kè|40480,17 Kè
295022|61|16|22.9.1995 0:00:00|3.10.1995 0:00:00|194304,80 Kè|97152,40 Kè
295023|37|16|6.10.1995 0:00:00|9.10.1995 0:00:00|64768,27 Kè|32384,13 Kè
295024|37|16|10.10.1995 0:00:00|22.10.1995 0:00:00|210496,87 Kè|105248,44 Kè
295025|55|16|23.10.1995 0:00:00|6.11.1995 0:00:00|242881,00 Kè|121440,50 Kè
295026|61|16|7.11.1995 0:00:00|14.11.1995 0:00:00|129536,54 Kè|64768,27 Kè
295027|58|16|15.11.1995 0:00:00|18.11.1995 0:00:00|64768,27 Kè|32384,13 Kè
295028|67|16|23.11.1995 0:00:00|5.12.1995 0:00:00|210496,87 Kè|105248,44 Kè
295029|2|16|6.12.1995 0:00:00|13.12.1995 0:00:00|129536,54 Kè|64768,27 Kè
295030|14|16|14.12.1995 0:00:00|16.12.1995 0:00:00|48576,20 Kè|24288,10 Kè
295031|14|16|17.12.1995 0:00:00|24.12.1995 0:00:00|129536,54 Kè|64768,27 Kè
295032|37|16|9.1.1996 0:00:00|23.1.1996 0:00:00|232579,37 Kè|116289,69 Kè
295033|45|16|6.2.1996 0:00:00|12.2.1996 0:00:00|108537,04 Kè|54268,52 Kè
295034|34|16|13.2.1996 0:00:00|20.2.1996 0:00:00|124042,33 Kè|62021,17 Kè
295035|29|16|21.2.1996 0:00:00|2.3.1996 0:00:00|170558,21 Kè|85279,10 Kè
295036|34|16|3.3.1996 0:00:00|13.3.1996 0:00:00|170558,21 Kè|85279,10 Kè
295037|26|16|14.3.1996 0:00:00|18.3.1996 0:00:00|77526,46 Kè|38763,23 Kè
295038|17|16|19.3.1996 0:00:00|25.3.1996 0:00:00|108537,04 Kè|54268,52 Kè
295039|2|16|26.3.1996 0:00:00|3.4.1996 0:00:00|139547,62 Kè|69773,81 Kè
295040|2|16|4.4.1996 0:00:00|10.4.1996 0:00:00|108537,04 Kè|54268,52 Kè
295041|45|16|11.4.1996 0:00:00|18.4.1996 0:00:00|124042,33 Kè|62021,17 Kè
295042|29|16|19.4.1996 0:00:00|24.4.1996 0:00:00|93031,75 Kè|46515,87 Kè
295043|50|16|25.4.1996 0:00:00|2.5.1996 0:00:00|124042,33 Kè|62021,17 Kè
295044|26|16|17.5.1996 0:00:00|25.5.1996 0:00:00|139547,62 Kè|69773,81 Kè
295045|23|16|26.5.1996 0:00:00|6.6.1996 0:00:00|186063,50 Kè|93031,75 Kè
295046|23|16|7.6.1996 0:00:00|15.6.1996 0:00:00|139547,62 Kè|69773,81 Kè
295047|11|16|29.6.1996 0:00:00|3.7.1996 0:00:00|77526,46 Kè|38763,23 Kè
295048|34|16|4.7.1996 0:00:00|10.7.1996 0:00:00|108537,04 Kè|54268,52 Kè
295049|67|16|11.7.1996 0:00:00|20.7.1996 0:00:00|155052,91 Kè|77526,46 Kè
295050|11|16|21.7.1996 0:00:00|28.7.1996 0:00:00|124042,33 Kè|62021,17 Kè
295051|34|16|29.7.1996 0:00:00|5.8.1996 0:00:00|124042,33 Kè|62021,17 Kè
295052|61|16|6.8.1996 0:00:00|10.8.1996 0:00:00|77526,46 Kè|38763,23 Kè
295053|64|16|11.8.1996 0:00:00|19.8.1996 0:00:00|139547,62 Kè|69773,81 Kè
295054|17|16|20.8.1996 0:00:00|24.8.1996 0:00:00|77526,46 Kè|38763,23 Kè
295055|14|16|25.8.1996 0:00:00|2.9.1996 0:00:00|139547,62 Kè|69773,81 Kè
295056|17|16|3.9.1996 0:00:00|8.9.1996 0:00:00|93031,75 Kè|46515,87 Kè
295057|29|16|21.9.1996 0:00:00|5.10.1996 0:00:00|232579,37 Kè|116289,69 Kè
295058|11|16|6.10.1996 0:00:00|18.10.1996 0:00:00|201568,79 Kè|100784,39 Kè
295059|55|16|19.10.1996 0:00:00|28.10.1996 0:00:00|155052,91 Kè|77526,46 Kè
295060|58|16|29.10.1996 0:00:00|7.11.1996 0:00:00|155052,91 Kè|77526,46 Kè
295061|23|16|8.11.1996 0:00:00|11.11.1996 0:00:00|62021,17 Kè|31010,58 Kè
295062|14|16|12.11.1996 0:00:00|15.11.1996 0:00:00|62021,17 Kè|31010,58 Kè
295063|50|16|16.11.1996 0:00:00|18.11.1996 0:00:00|46515,87 Kè|23257,94 Kè
295064|50|16|19.11.1996 0:00:00|30.11.1996 0:00:00|186063,50 Kè|93031,75 Kè
295065|1|16|1.12.1996 0:00:00|13.12.1996 0:00:00|201568,79 Kè|100784,39 Kè
295066|23|16|14.12.1996 0:00:00|17.12.1996 0:00:00|62021,17 Kè|31010,58 Kè
295067|23|16|26.12.1996 0:00:00|8.1.1997 0:00:00|217074,08 Kè|108537,04 Kè
295068|26|16|9.1.1997 0:00:00|18.1.1997 0:00:00|162184,08 Kè|81092,04 Kè
295069|37|16|19.1.1997 0:00:00|23.1.1997 0:00:00|81092,04 Kè|40546,02 Kè
295070|14|16|24.1.1997 0:00:00|28.1.1997 0:00:00|81092,04 Kè|40546,02 Kè
295071|64|16|29.1.1997 0:00:00|7.2.1997 0:00:00|162184,08 Kè|81092,04 Kè
295072|23|16|8.2.1997 0:00:00|10.2.1997 0:00:00|48655,22 Kè|24327,61 Kè
295073|61|16|25.2.1997 0:00:00|11.3.1997 0:00:00|243276,12 Kè|121638,06 Kè
295074|55|16|12.3.1997 0:00:00|24.3.1997 0:00:00|210839,30 Kè|105419,65 Kè
295075|29|16|25.3.1997 0:00:00|29.3.1997 0:00:00|81092,04 Kè|40546,02 Kè
295076|14|16|30.3.1997 0:00:00|3.4.1997 0:00:00|81092,04 Kè|40546,02 Kè
295077|34|16|4.4.1997 0:00:00|9.4.1997 0:00:00|97310,45 Kè|48655,22 Kè
295078|67|16|10.4.1997 0:00:00|19.4.1997 0:00:00|162184,08 Kè|81092,04 Kè
295079|50|16|20.4.1997 0:00:00|21.4.1997 0:00:00|32436,82 Kè|16218,41 Kè
295080|55|16|22.4.1997 0:00:00|2.5.1997 0:00:00|178402,49 Kè|89201,24 Kè
295081|29|16|3.5.1997 0:00:00|15.5.1997 0:00:00|210839,30 Kè|105419,65 Kè
295082|23|16|16.5.1997 0:00:00|25.5.1997 0:00:00|162184,08 Kè|81092,04 Kè
295083|11|16|1.6.1997 0:00:00|11.6.1997 0:00:00|178402,49 Kè|89201,24 Kè
295084|29|16|12.6.1997 0:00:00|14.6.1997 0:00:00|48655,22 Kè|24327,61 Kè
295085|61|16|22.6.1997 0:00:00|1.7.1997 0:00:00|162184,08 Kè|81092,04 Kè
295086|55|16|2.7.1997 0:00:00|6.7.1997 0:00:00|81092,04 Kè|40546,02 Kè
295087|23|16|7.7.1997 0:00:00|9.7.1997 0:00:00|48655,22 Kè|24327,61 Kè
295088|20|16|13.7.1997 0:00:00|22.7.1997 0:00:00|162184,08 Kè|81092,04 Kè
295089|26|16|23.7.1997 0:00:00|29.7.1997 0:00:00|113528,86 Kè|56764,43 Kè
295090|20|16|30.7.1997 0:00:00|5.8.1997 0:00:00|113528,86 Kè|56764,43 Kè
295091|64|16|6.8.1997 0:00:00|19.8.1997 0:00:00|227057,71 Kè|113528,86 Kè
295092|1|16|20.8.1997 0:00:00|28.8.1997 0:00:00|145965,67 Kè|72982,84 Kè
295093|50|16|29.8.1997 0:00:00|5.9.1997 0:00:00|129747,26 Kè|64873,63 Kè
295094|50|16|6.9.1997 0:00:00|9.9.1997 0:00:00|64873,63 Kè|32436,82 Kè
295095|45|16|10.9.1997 0:00:00|18.9.1997 0:00:00|145965,67 Kè|72982,84 Kè
295096|55|16|19.9.1997 0:00:00|20.9.1997 0:00:00|32436,82 Kè|16218,41 Kè
295097|45|16|6.10.1997 0:00:00|9.10.1997 0:00:00|64873,63 Kè|32436,82 Kè
295098|55|16|10.10.1997 0:00:00|11.10.1997 0:00:00|32436,82 Kè|16218,41 Kè
295099|55|16|12.10.1997 0:00:00|22.10.1997 0:00:00|178402,49 Kè|89201,24 Kè
295100|23|16|7.11.1997 0:00:00|8.11.1997 0:00:00|32436,82 Kè|16218,41 Kè
295101|37|16|9.11.1997 0:00:00|22.11.1997 0:00:00|227057,71 Kè|113528,86 Kè
295102|26|16|23.11.1997 0:00:00|24.11.1997 0:00:00|32436,82 Kè|16218,41 Kè
295103|29|16|25.11.1997 0:00:00|9.12.1997 0:00:00|243276,12 Kè|121638,06 Kè
295104|26|16|10.12.1997 0:00:00|12.12.1997 0:00:00|48655,22 Kè|24327,61 Kè
295105|61|16|13.12.1997 0:00:00|26.12.1997 0:00:00|227057,71 Kè|113528,86 Kè
295106|11|16|21.1.1998 0:00:00|24.1.1998 0:00:00|63690,77 Kè|31845,38 Kè
295107|29|16|25.1.1998 0:00:00|26.1.1998 0:00:00|31845,38 Kè|15922,69 Kè
295108|20|16|27.1.1998 0:00:00|5.2.1998 0:00:00|159226,92 Kè|79613,46 Kè
295109|2|16|6.2.1998 0:00:00|9.2.1998 0:00:00|63690,77 Kè|31845,38 Kè
