"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
281918|338|1|1.1.1990 0:00:00|12.1.1990 0:00:00|3765390,85 Kè|2657922,88 Kè
281919|317|1|13.1.1990 0:00:00|22.1.1990 0:00:00|3137825,71 Kè|2214935,73 Kè
281920|355|1|23.1.1990 0:00:00|4.2.1990 0:00:00|4079173,42 Kè|2879416,45 Kè
281921|250|1|16.2.1990 0:00:00|20.2.1990 0:00:00|1568912,85 Kè|1107467,87 Kè
281922|250|1|21.2.1990 0:00:00|22.2.1990 0:00:00|627565,14 Kè|442987,15 Kè
281923|322|1|23.2.1990 0:00:00|27.2.1990 0:00:00|1568912,85 Kè|1107467,87 Kè
281924|312|1|15.3.1990 0:00:00|21.3.1990 0:00:00|2196477,99 Kè|1550455,01 Kè
281925|341|1|22.3.1990 0:00:00|28.3.1990 0:00:00|2196477,99 Kè|1550455,01 Kè
281926|338|1|29.3.1990 0:00:00|1.4.1990 0:00:00|1255130,28 Kè|885974,29 Kè
281927|344|1|2.4.1990 0:00:00|15.4.1990 0:00:00|4392955,99 Kè|3100910,02 Kè
281928|338|1|16.4.1990 0:00:00|29.4.1990 0:00:00|4392955,99 Kè|3100910,02 Kè
281929|352|1|30.4.1990 0:00:00|8.5.1990 0:00:00|2824043,14 Kè|1993442,16 Kè
281930|333|1|18.5.1990 0:00:00|25.5.1990 0:00:00|2510260,56 Kè|1771948,58 Kè
281931|317|1|26.5.1990 0:00:00|31.5.1990 0:00:00|1882695,42 Kè|1328961,44 Kè
281932|327|1|1.6.1990 0:00:00|15.6.1990 0:00:00|4706738,56 Kè|3322403,60 Kè
281933|317|1|16.6.1990 0:00:00|19.6.1990 0:00:00|1255130,28 Kè|885974,29 Kè
281934|327|1|24.6.1990 0:00:00|4.7.1990 0:00:00|3451608,28 Kè|2436429,30 Kè
281935|338|1|5.7.1990 0:00:00|12.7.1990 0:00:00|2510260,56 Kè|1771948,58 Kè
281936|250|1|13.7.1990 0:00:00|16.7.1990 0:00:00|1255130,28 Kè|885974,29 Kè
281937|341|1|17.7.1990 0:00:00|18.7.1990 0:00:00|627565,14 Kè|442987,15 Kè
281938|341|1|19.7.1990 0:00:00|21.7.1990 0:00:00|941347,71 Kè|664480,72 Kè
281939|355|1|22.7.1990 0:00:00|25.7.1990 0:00:00|1255130,28 Kè|885974,29 Kè
281940|330|1|26.7.1990 0:00:00|6.8.1990 0:00:00|3765390,85 Kè|2657922,88 Kè
281941|338|1|7.8.1990 0:00:00|12.8.1990 0:00:00|1882695,42 Kè|1328961,44 Kè
281942|317|1|13.8.1990 0:00:00|15.8.1990 0:00:00|941347,71 Kè|664480,72 Kè
281943|317|1|16.8.1990 0:00:00|20.8.1990 0:00:00|1568912,85 Kè|1107467,87 Kè
281944|322|1|21.8.1990 0:00:00|26.8.1990 0:00:00|1882695,42 Kè|1328961,44 Kè
281945|40|1|27.8.1990 0:00:00|31.8.1990 0:00:00|1568912,85 Kè|1107467,87 Kè
281946|344|1|1.9.1990 0:00:00|14.9.1990 0:00:00|4392955,99 Kè|3100910,02 Kè
281947|338|1|15.9.1990 0:00:00|23.9.1990 0:00:00|2824043,14 Kè|1993442,16 Kè
281948|312|1|27.9.1990 0:00:00|6.10.1990 0:00:00|3137825,71 Kè|2214935,73 Kè
281949|40|1|7.10.1990 0:00:00|21.10.1990 0:00:00|4706738,56 Kè|3322403,60 Kè
281950|327|1|22.10.1990 0:00:00|4.11.1990 0:00:00|4392955,99 Kè|3100910,02 Kè
281951|355|1|5.11.1990 0:00:00|15.11.1990 0:00:00|3451608,28 Kè|2436429,30 Kè
281952|312|1|16.11.1990 0:00:00|22.11.1990 0:00:00|2196477,99 Kè|1550455,01 Kè
281953|327|1|23.11.1990 0:00:00|5.12.1990 0:00:00|4079173,42 Kè|2879416,45 Kè
281954|341|1|6.12.1990 0:00:00|15.12.1990 0:00:00|3137825,71 Kè|2214935,73 Kè
281955|312|1|16.12.1990 0:00:00|21.12.1990 0:00:00|1882695,42 Kè|1328961,44 Kè
281956|352|1|22.12.1990 0:00:00|31.12.1990 0:00:00|3137825,71 Kè|2214935,73 Kè
281957|338|1|1.1.1991 0:00:00|11.1.1991 0:00:00|3526618,52 Kè|2489377,71 Kè
281958|355|1|12.1.1991 0:00:00|24.1.1991 0:00:00|4167821,89 Kè|2941991,84 Kè
281959|330|1|25.1.1991 0:00:00|6.2.1991 0:00:00|4167821,89 Kè|2941991,84 Kè
281960|344|1|7.2.1991 0:00:00|10.2.1991 0:00:00|1282406,73 Kè|905228,26 Kè
281961|344|1|11.2.1991 0:00:00|15.2.1991 0:00:00|1603008,42 Kè|1131535,32 Kè
281962|250|1|16.2.1991 0:00:00|1.3.1991 0:00:00|4488423,57 Kè|3168298,90 Kè
281963|327|1|2.3.1991 0:00:00|3.3.1991 0:00:00|641203,37 Kè|452614,13 Kè
281964|327|1|4.3.1991 0:00:00|16.3.1991 0:00:00|4167821,89 Kè|2941991,84 Kè
281965|355|1|17.3.1991 0:00:00|22.3.1991 0:00:00|1923610,10 Kè|1357842,39 Kè
281966|312|1|23.3.1991 0:00:00|28.3.1991 0:00:00|1923610,10 Kè|1357842,39 Kè
281967|330|1|29.3.1991 0:00:00|12.4.1991 0:00:00|4809025,26 Kè|3394605,97 Kè
281968|317|1|13.4.1991 0:00:00|19.4.1991 0:00:00|2244211,79 Kè|1584149,45 Kè
281969|341|1|8.5.1991 0:00:00|18.5.1991 0:00:00|3526618,52 Kè|2489377,71 Kè
281970|312|1|19.5.1991 0:00:00|29.5.1991 0:00:00|3526618,52 Kè|2489377,71 Kè
