"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
286918|295|8|27.11.2002 0:00:00|8.12.2002 0:00:00|380541,67 Kè|211412,04 Kè
286919|263|8|9.12.2002 0:00:00|19.12.2002 0:00:00|348829,86 Kè|193794,37 Kè
286920|301|8|31.12.2002 0:00:00|9.1.2003 0:00:00|317118,06 Kè|176176,70 Kè
286921|295|8|10.1.2003 0:00:00|15.1.2003 0:00:00|186143,38 Kè|103412,99 Kè
286922|295|8|16.1.2003 0:00:00|19.1.2003 0:00:00|124095,59 Kè|68942,00 Kè
286923|197|8|20.1.2003 0:00:00|24.1.2003 0:00:00|155119,49 Kè|86177,49 Kè
286924|287|8|27.1.2003 0:00:00|29.1.2003 0:00:00|93071,69 Kè|51706,50 Kè
286925|301|8|30.1.2003 0:00:00|13.2.2003 0:00:00|465358,46 Kè|258532,48 Kè
286926|194|8|24.2.2003 0:00:00|3.3.2003 0:00:00|248191,18 Kè|137883,99 Kè
286927|183|8|4.3.2003 0:00:00|16.3.2003 0:00:00|403310,66 Kè|224061,49 Kè
286928|247|8|17.3.2003 0:00:00|31.3.2003 0:00:00|465358,46 Kè|258532,48 Kè
286929|194|8|1.4.2003 0:00:00|15.4.2003 0:00:00|465358,46 Kè|258532,48 Kè
286930|253|8|16.4.2003 0:00:00|26.4.2003 0:00:00|341262,87 Kè|189590,49 Kè
286931|173|8|27.4.2003 0:00:00|28.4.2003 0:00:00|62047,79 Kè|34471,00 Kè
286932|229|8|29.4.2003 0:00:00|6.5.2003 0:00:00|248191,18 Kè|137883,99 Kè
286933|234|8|7.5.2003 0:00:00|19.5.2003 0:00:00|403310,66 Kè|224061,49 Kè
286934|301|8|20.5.2003 0:00:00|26.5.2003 0:00:00|217167,28 Kè|120648,49 Kè
286935|258|8|27.5.2003 0:00:00|29.5.2003 0:00:00|93071,69 Kè|51706,50 Kè
286936|234|8|4.6.2003 0:00:00|14.6.2003 0:00:00|341262,87 Kè|189590,49 Kè
286937|287|8|15.6.2003 0:00:00|19.6.2003 0:00:00|155119,49 Kè|86177,49 Kè
286938|242|8|5.7.2003 0:00:00|11.7.2003 0:00:00|217167,28 Kè|120648,49 Kè
286939|213|8|12.7.2003 0:00:00|26.7.2003 0:00:00|465358,46 Kè|258532,48 Kè
286940|263|8|27.7.2003 0:00:00|30.7.2003 0:00:00|124095,59 Kè|68942,00 Kè
286941|304|8|31.7.2003 0:00:00|3.8.2003 0:00:00|124095,59 Kè|68942,00 Kè
286942|269|8|4.8.2003 0:00:00|10.8.2003 0:00:00|217167,28 Kè|120648,49 Kè
286943|258|8|22.8.2003 0:00:00|1.9.2003 0:00:00|341262,87 Kè|189590,49 Kè
286944|307|8|2.9.2003 0:00:00|12.9.2003 0:00:00|341262,87 Kè|189590,49 Kè
286945|304|8|13.9.2003 0:00:00|22.9.2003 0:00:00|310238,97 Kè|172354,99 Kè
286946|203|8|23.9.2003 0:00:00|27.9.2003 0:00:00|155119,49 Kè|86177,49 Kè
286947|292|8|28.9.2003 0:00:00|30.9.2003 0:00:00|93071,69 Kè|51706,50 Kè
286948|266|8|1.10.2003 0:00:00|14.10.2003 0:00:00|434334,56 Kè|241296,98 Kè
286949|203|8|23.10.2003 0:00:00|6.11.2003 0:00:00|465358,46 Kè|258532,48 Kè
286950|301|8|7.11.2003 0:00:00|15.11.2003 0:00:00|279215,07 Kè|155119,49 Kè
286951|178|8|16.11.2003 0:00:00|22.11.2003 0:00:00|217167,28 Kè|120648,49 Kè
286952|292|8|23.11.2003 0:00:00|28.11.2003 0:00:00|186143,38 Kè|103412,99 Kè
286953|307|8|29.11.2003 0:00:00|8.12.2003 0:00:00|310238,97 Kè|172354,99 Kè
286954|282|8|9.12.2003 0:00:00|13.12.2003 0:00:00|155119,49 Kè|86177,49 Kè
286955|188|8|14.12.2003 0:00:00|19.12.2003 0:00:00|186143,38 Kè|103412,99 Kè
286956|295|8|20.12.2003 0:00:00|21.12.2003 0:00:00|62047,79 Kè|34471,00 Kè
286957|292|8|22.12.2003 0:00:00|5.1.2004 0:00:00|465358,46 Kè|258532,48 Kè
286958|282|8|6.1.2004 0:00:00|18.1.2004 0:00:00|397699,70 Kè|220944,28 Kè
286959|229|8|3.2.2004 0:00:00|5.2.2004 0:00:00|91776,85 Kè|50987,14 Kè
286960|258|8|20.2.2004 0:00:00|22.2.2004 0:00:00|91776,85 Kè|50987,14 Kè
286961|279|8|23.2.2004 0:00:00|3.3.2004 0:00:00|305922,85 Kè|169957,14 Kè
286962|258|8|4.3.2004 0:00:00|8.3.2004 0:00:00|152961,42 Kè|84978,57 Kè
286963|279|8|9.3.2004 0:00:00|19.3.2004 0:00:00|336515,13 Kè|186952,86 Kè
286964|226|8|20.3.2004 0:00:00|3.4.2004 0:00:00|458884,27 Kè|254935,71 Kè
286965|292|8|4.4.2004 0:00:00|11.4.2004 0:00:00|244738,28 Kè|135965,71 Kè
286966|266|8|12.4.2004 0:00:00|20.4.2004 0:00:00|275330,56 Kè|152961,43 Kè
286967|194|8|21.4.2004 0:00:00|5.5.2004 0:00:00|458884,27 Kè|254935,71 Kè
