"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285318|221|5|6.10.2000 0:00:00|9.10.2000 0:00:00|347269,49 Kè|192927,50 Kè
285319|263|5|10.10.2000 0:00:00|11.10.2000 0:00:00|173634,74 Kè|96463,75 Kè
285320|234|5|12.10.2000 0:00:00|19.10.2000 0:00:00|694538,98 Kè|385855,00 Kè
285321|188|5|20.10.2000 0:00:00|3.11.2000 0:00:00|1302260,59 Kè|723478,12 Kè
285322|218|5|4.11.2000 0:00:00|12.11.2000 0:00:00|781356,35 Kè|434086,87 Kè
285323|287|5|16.11.2000 0:00:00|29.11.2000 0:00:00|1215443,21 Kè|675246,25 Kè
285324|178|5|30.11.2000 0:00:00|4.12.2000 0:00:00|434086,86 Kè|241159,37 Kè
285325|287|5|5.12.2000 0:00:00|10.12.2000 0:00:00|520904,23 Kè|289391,25 Kè
285326|247|5|11.12.2000 0:00:00|17.12.2000 0:00:00|607721,61 Kè|337623,12 Kè
285327|183|5|18.12.2000 0:00:00|26.12.2000 0:00:00|781356,35 Kè|434086,87 Kè
285328|258|5|27.12.2000 0:00:00|8.1.2001 0:00:00|1128625,84 Kè|627014,37 Kè
285329|304|5|9.1.2001 0:00:00|12.1.2001 0:00:00|382960,27 Kè|212755,71 Kè
285330|200|5|13.1.2001 0:00:00|16.1.2001 0:00:00|382960,27 Kè|212755,71 Kè
285331|307|5|17.1.2001 0:00:00|18.1.2001 0:00:00|191480,14 Kè|106377,86 Kè
285332|191|5|14.2.2001 0:00:00|24.2.2001 0:00:00|1053140,75 Kè|585078,21 Kè
285333|258|5|25.2.2001 0:00:00|1.3.2001 0:00:00|478700,34 Kè|265944,64 Kè
285334|226|5|2.3.2001 0:00:00|14.3.2001 0:00:00|1244620,88 Kè|691456,06 Kè
285335|304|5|15.3.2001 0:00:00|18.3.2001 0:00:00|382960,27 Kè|212755,71 Kè
285336|307|5|19.3.2001 0:00:00|22.3.2001 0:00:00|382960,27 Kè|212755,71 Kè
285337|173|5|23.3.2001 0:00:00|6.4.2001 0:00:00|1436101,02 Kè|797833,92 Kè
285338|253|5|7.4.2001 0:00:00|15.4.2001 0:00:00|861660,61 Kè|478700,35 Kè
285339|292|5|18.4.2001 0:00:00|19.4.2001 0:00:00|191480,14 Kè|106377,86 Kè
285340|239|5|20.4.2001 0:00:00|2.5.2001 0:00:00|1244620,88 Kè|691456,06 Kè
285341|307|5|7.5.2001 0:00:00|17.5.2001 0:00:00|1053140,75 Kè|585078,21 Kè
285342|200|5|18.5.2001 0:00:00|24.5.2001 0:00:00|670180,47 Kè|372322,50 Kè
285343|197|5|25.5.2001 0:00:00|29.5.2001 0:00:00|478700,34 Kè|265944,64 Kè
285344|218|5|30.5.2001 0:00:00|2.6.2001 0:00:00|382960,27 Kè|212755,71 Kè
285345|131|5|3.6.2001 0:00:00|11.6.2001 0:00:00|861660,61 Kè|478700,35 Kè
285346|292|5|12.6.2001 0:00:00|17.6.2001 0:00:00|574440,41 Kè|319133,57 Kè
285347|188|5|26.6.2001 0:00:00|3.7.2001 0:00:00|765920,54 Kè|425511,42 Kè
285348|247|5|4.7.2001 0:00:00|9.7.2001 0:00:00|574440,41 Kè|319133,57 Kè
285349|200|5|25.7.2001 0:00:00|4.8.2001 0:00:00|1053140,75 Kè|585078,21 Kè
285350|242|5|5.8.2001 0:00:00|8.8.2001 0:00:00|382960,27 Kè|212755,71 Kè
285351|253|5|18.8.2001 0:00:00|30.8.2001 0:00:00|1244620,88 Kè|691456,06 Kè
