"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
282418|322|1|17.7.2004 0:00:00|20.7.2004 0:00:00|1444635,75 Kè|1019742,85 Kè
282419|250|1|21.7.2004 0:00:00|1.8.2004 0:00:00|4333907,24 Kè|3059228,56 Kè
282420|312|1|2.8.2004 0:00:00|10.8.2004 0:00:00|3250430,43 Kè|2294421,42 Kè
282421|352|1|11.8.2004 0:00:00|25.8.2004 0:00:00|5417384,05 Kè|3824035,70 Kè
282422|327|1|26.8.2004 0:00:00|28.8.2004 0:00:00|1083476,81 Kè|764807,14 Kè
282423|333|1|29.8.2004 0:00:00|1.9.2004 0:00:00|1444635,75 Kè|1019742,85 Kè
282424|40|1|7.9.2004 0:00:00|11.9.2004 0:00:00|1805794,68 Kè|1274678,57 Kè
282425|250|1|12.9.2004 0:00:00|26.9.2004 0:00:00|5417384,05 Kè|3824035,70 Kè
282426|327|1|27.9.2004 0:00:00|6.10.2004 0:00:00|3611589,37 Kè|2549357,13 Kè
282427|322|1|7.10.2004 0:00:00|13.10.2004 0:00:00|2528112,56 Kè|1784549,99 Kè
282428|327|1|14.10.2004 0:00:00|27.10.2004 0:00:00|5056225,12 Kè|3569099,98 Kè
282429|349|1|28.10.2004 0:00:00|8.11.2004 0:00:00|4333907,24 Kè|3059228,56 Kè
282430|338|1|5.12.2004 0:00:00|14.12.2004 0:00:00|3611589,37 Kè|2549357,13 Kè
282431|344|1|15.12.2004 0:00:00|16.12.2004 0:00:00|722317,87 Kè|509871,43 Kè
282432|40|1|17.12.2004 0:00:00|27.12.2004 0:00:00|3972748,31 Kè|2804292,84 Kè
282433|330|1|28.12.2004 0:00:00|29.12.2004 0:00:00|722317,87 Kè|509871,43 Kè
282434|40|1|30.12.2004 0:00:00|11.1.2005 0:00:00|4695066,18 Kè|3314164,27 Kè
282435|341|1|12.1.2005 0:00:00|24.1.2005 0:00:00|4465530,06 Kè|3152138,78 Kè
282436|341|1|28.1.2005 0:00:00|10.2.2005 0:00:00|4809032,37 Kè|3394610,99 Kè
282437|349|1|11.2.2005 0:00:00|13.2.2005 0:00:00|1030506,94 Kè|727416,64 Kè
