"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
287118|239|8|8.7.2008 0:00:00|22.7.2008 0:00:00|407716,79 Kè|226509,33 Kè
287119|282|8|23.7.2008 0:00:00|28.7.2008 0:00:00|163086,71 Kè|90603,73 Kè
287120|197|8|29.7.2008 0:00:00|4.8.2008 0:00:00|190267,83 Kè|105704,35 Kè
287121|258|8|5.8.2008 0:00:00|17.8.2008 0:00:00|353354,55 Kè|196308,09 Kè
287122|279|8|18.8.2008 0:00:00|25.8.2008 0:00:00|217448,95 Kè|120804,98 Kè
287123|269|8|26.8.2008 0:00:00|31.8.2008 0:00:00|163086,71 Kè|90603,73 Kè
287124|242|8|1.9.2008 0:00:00|15.9.2008 0:00:00|407716,79 Kè|226509,33 Kè
287125|197|8|16.9.2008 0:00:00|30.9.2008 0:00:00|407716,79 Kè|226509,33 Kè
287126|226|8|3.10.2008 0:00:00|5.10.2008 0:00:00|81543,36 Kè|45301,87 Kè
287127|292|8|6.10.2008 0:00:00|9.10.2008 0:00:00|108724,48 Kè|60402,49 Kè
287128|197|8|10.10.2008 0:00:00|15.10.2008 0:00:00|163086,71 Kè|90603,73 Kè
287129|307|8|16.10.2008 0:00:00|20.10.2008 0:00:00|135905,60 Kè|75503,11 Kè
287130|274|8|21.10.2008 0:00:00|30.10.2008 0:00:00|271811,19 Kè|151006,22 Kè
287131|226|8|31.10.2008 0:00:00|2.11.2008 0:00:00|81543,36 Kè|45301,87 Kè
287132|307|8|3.11.2008 0:00:00|14.11.2008 0:00:00|326173,43 Kè|181207,47 Kè
287133|229|8|15.11.2008 0:00:00|20.11.2008 0:00:00|163086,71 Kè|90603,73 Kè
287134|287|8|27.11.2008 0:00:00|6.12.2008 0:00:00|271811,19 Kè|151006,22 Kè
287135|282|8|7.12.2008 0:00:00|8.12.2008 0:00:00|54362,24 Kè|30201,24 Kè
287136|221|8|9.12.2008 0:00:00|15.12.2008 0:00:00|190267,83 Kè|105704,35 Kè
287137|131|8|16.12.2008 0:00:00|29.12.2008 0:00:00|380535,67 Kè|211408,71 Kè
287138|234|8|30.12.2008 0:00:00|1.1.2009 0:00:00|81543,36 Kè|45301,87 Kè
287139|218|8|2.1.2009 0:00:00|6.1.2009 0:00:00|149683,70 Kè|83157,61 Kè
287140|279|8|7.1.2009 0:00:00|10.1.2009 0:00:00|119746,96 Kè|66526,09 Kè
287141|266|8|11.1.2009 0:00:00|20.1.2009 0:00:00|299367,40 Kè|166315,23 Kè
287142|304|8|21.1.2009 0:00:00|25.1.2009 0:00:00|149683,70 Kè|83157,61 Kè
287143|304|8|26.1.2009 0:00:00|9.2.2009 0:00:00|449051,10 Kè|249472,84 Kè
287144|213|8|10.2.2009 0:00:00|17.2.2009 0:00:00|239493,92 Kè|133052,18 Kè
287145|200|8|18.2.2009 0:00:00|24.2.2009 0:00:00|209557,18 Kè|116420,66 Kè
287146|229|8|25.2.2009 0:00:00|5.3.2009 0:00:00|269430,66 Kè|149683,71 Kè
287147|208|8|6.3.2009 0:00:00|14.3.2009 0:00:00|269430,66 Kè|149683,71 Kè
287148|203|8|15.3.2009 0:00:00|22.3.2009 0:00:00|239493,92 Kè|133052,18 Kè
287149|242|8|23.3.2009 0:00:00|6.4.2009 0:00:00|449051,10 Kè|249472,84 Kè
287150|247|8|7.4.2009 0:00:00|13.4.2009 0:00:00|209557,18 Kè|116420,66 Kè
287151|183|8|19.5.2009 0:00:00|1.6.2009 0:00:00|419114,36 Kè|232841,32 Kè
287152|287|8|2.6.2009 0:00:00|6.6.2009 0:00:00|149683,70 Kè|83157,61 Kè
287153|304|8|7.6.2009 0:00:00|13.6.2009 0:00:00|209557,18 Kè|116420,66 Kè
287154|279|8|14.6.2009 0:00:00|22.6.2009 0:00:00|269430,66 Kè|149683,71 Kè
287155|274|8|23.6.2009 0:00:00|29.6.2009 0:00:00|209557,18 Kè|116420,66 Kè
287156|269|8|30.6.2009 0:00:00|12.7.2009 0:00:00|389177,62 Kè|216209,80 Kè
287157|178|8|13.7.2009 0:00:00|14.7.2009 0:00:00|59873,48 Kè|33263,05 Kè
287158|263|8|15.7.2009 0:00:00|26.7.2009 0:00:00|359240,88 Kè|199578,27 Kè
287159|213|8|27.7.2009 0:00:00|6.8.2009 0:00:00|329304,14 Kè|182946,75 Kè
287160|242|8|7.8.2009 0:00:00|18.8.2009 0:00:00|359240,88 Kè|199578,27 Kè
287161|242|8|24.8.2009 0:00:00|7.9.2009 0:00:00|449051,10 Kè|249472,84 Kè
287162|194|8|8.9.2009 0:00:00|11.9.2009 0:00:00|119746,96 Kè|66526,09 Kè
287163|242|8|12.9.2009 0:00:00|22.9.2009 0:00:00|329304,14 Kè|182946,75 Kè
287164|197|8|23.9.2009 0:00:00|29.9.2009 0:00:00|209557,18 Kè|116420,66 Kè
287165|266|8|30.9.2009 0:00:00|14.10.2009 0:00:00|449051,10 Kè|249472,84 Kè
287166|239|8|15.10.2009 0:00:00|16.10.2009 0:00:00|59873,48 Kè|33263,05 Kè
287167|287|8|17.10.2009 0:00:00|23.10.2009 0:00:00|209557,18 Kè|116420,66 Kè
287168|218|8|24.10.2009 0:00:00|30.10.2009 0:00:00|209557,18 Kè|116420,66 Kè
287169|200|8|31.10.2009 0:00:00|6.11.2009 0:00:00|209557,18 Kè|116420,66 Kè
287170|218|8|7.11.2009 0:00:00|18.11.2009 0:00:00|359240,88 Kè|199578,27 Kè
287171|203|8|25.11.2009 0:00:00|1.12.2009 0:00:00|209557,18 Kè|116420,66 Kè
287172|173|8|2.12.2009 0:00:00|3.12.2009 0:00:00|59873,48 Kè|33263,05 Kè
287173|239|8|4.12.2009 0:00:00|9.12.2009 0:00:00|179620,44 Kè|99789,14 Kè
287174|279|8|7.1.2010 0:00:00|16.1.2010 0:00:00|331399,70 Kè|184110,95 Kè
287175|287|8|17.1.2010 0:00:00|27.1.2010 0:00:00|364539,67 Kè|202522,05 Kè
287176|188|8|28.1.2010 0:00:00|11.2.2010 0:00:00|497099,55 Kè|276166,43 Kè
287177|183|8|12.2.2010 0:00:00|18.2.2010 0:00:00|231979,79 Kè|128877,67 Kè
287178|131|8|19.2.2010 0:00:00|26.2.2010 0:00:00|265119,76 Kè|147288,76 Kè
287179|183|8|27.2.2010 0:00:00|5.3.2010 0:00:00|231979,79 Kè|128877,67 Kè
287180|263|8|6.3.2010 0:00:00|10.3.2010 0:00:00|165699,85 Kè|92055,48 Kè
287181|247|8|11.3.2010 0:00:00|12.3.2010 0:00:00|66279,94 Kè|36822,19 Kè
287182|239|8|13.3.2010 0:00:00|14.3.2010 0:00:00|66279,94 Kè|36822,19 Kè
287183|200|8|15.3.2010 0:00:00|25.3.2010 0:00:00|364539,67 Kè|202522,05 Kè
287184|253|8|26.3.2010 0:00:00|3.4.2010 0:00:00|298259,73 Kè|165699,86 Kè
287185|247|8|6.4.2010 0:00:00|14.4.2010 0:00:00|298259,73 Kè|165699,86 Kè
287186|221|8|15.4.2010 0:00:00|23.4.2010 0:00:00|298259,73 Kè|165699,86 Kè
287187|247|8|24.4.2010 0:00:00|1.5.2010 0:00:00|265119,76 Kè|147288,76 Kè
287188|287|8|2.5.2010 0:00:00|14.5.2010 0:00:00|430819,61 Kè|239344,24 Kè
287189|200|8|15.5.2010 0:00:00|24.5.2010 0:00:00|331399,70 Kè|184110,95 Kè
287190|188|8|25.5.2010 0:00:00|27.5.2010 0:00:00|99419,91 Kè|55233,29 Kè
287191|282|8|28.5.2010 0:00:00|6.6.2010 0:00:00|331399,70 Kè|184110,95 Kè
287192|173|8|7.6.2010 0:00:00|15.6.2010 0:00:00|298259,73 Kè|165699,86 Kè
287193|194|8|16.6.2010 0:00:00|25.6.2010 0:00:00|331399,70 Kè|184110,95 Kè
