"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
284418|287|4|28.8.1996 0:00:00|4.9.1996 0:00:00|502371,43 Kè|279095,25 Kè
284419|200|4|5.9.1996 0:00:00|7.9.1996 0:00:00|188389,29 Kè|104660,72 Kè
284420|131|4|8.9.1996 0:00:00|17.9.1996 0:00:00|627964,29 Kè|348869,06 Kè
284421|200|4|18.9.1996 0:00:00|24.9.1996 0:00:00|439575,00 Kè|244208,34 Kè
284422|226|4|25.9.1996 0:00:00|28.9.1996 0:00:00|251185,72 Kè|139547,62 Kè
284423|282|4|29.9.1996 0:00:00|7.10.1996 0:00:00|565167,86 Kè|313982,15 Kè
284424|242|4|8.10.1996 0:00:00|13.10.1996 0:00:00|376778,57 Kè|209321,44 Kè
284425|253|4|14.10.1996 0:00:00|16.10.1996 0:00:00|188389,29 Kè|104660,72 Kè
284426|295|4|20.10.1996 0:00:00|31.10.1996 0:00:00|753557,15 Kè|418642,87 Kè
284427|203|4|13.11.1996 0:00:00|16.11.1996 0:00:00|251185,72 Kè|139547,62 Kè
284428|301|4|17.11.1996 0:00:00|25.11.1996 0:00:00|565167,86 Kè|313982,15 Kè
284429|208|4|26.11.1996 0:00:00|7.12.1996 0:00:00|753557,15 Kè|418642,87 Kè
284430|203|4|8.12.1996 0:00:00|16.12.1996 0:00:00|565167,86 Kè|313982,15 Kè
284431|218|4|17.12.1996 0:00:00|23.12.1996 0:00:00|439575,00 Kè|244208,34 Kè
284432|266|4|24.12.1996 0:00:00|4.1.1997 0:00:00|753557,15 Kè|418642,87 Kè
284433|188|4|5.1.1997 0:00:00|8.1.1997 0:00:00|262738,20 Kè|145965,67 Kè
284434|191|4|9.1.1997 0:00:00|17.1.1997 0:00:00|591160,96 Kè|328422,76 Kè
284435|253|4|18.1.1997 0:00:00|21.1.1997 0:00:00|262738,20 Kè|145965,67 Kè
284436|279|4|22.1.1997 0:00:00|27.1.1997 0:00:00|394107,30 Kè|218948,51 Kè
284437|242|4|12.2.1997 0:00:00|23.2.1997 0:00:00|788214,61 Kè|437897,02 Kè
284438|213|4|5.3.1997 0:00:00|17.3.1997 0:00:00|853899,16 Kè|474388,43 Kè
284439|301|4|18.3.1997 0:00:00|1.4.1997 0:00:00|985268,26 Kè|547371,27 Kè
284440|287|4|2.4.1997 0:00:00|12.4.1997 0:00:00|722530,06 Kè|401405,60 Kè
284441|307|4|13.4.1997 0:00:00|22.4.1997 0:00:00|656845,51 Kè|364914,18 Kè
284442|200|4|23.4.1997 0:00:00|24.4.1997 0:00:00|131369,10 Kè|72982,84 Kè
284443|274|4|25.4.1997 0:00:00|5.5.1997 0:00:00|722530,06 Kè|401405,60 Kè
284444|188|4|6.5.1997 0:00:00|16.5.1997 0:00:00|722530,06 Kè|401405,60 Kè
