"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
286218|173|7|19.5.2004 0:00:00|23.5.2004 0:00:00|152961,42 Kè|84978,57 Kè
286219|282|7|24.5.2004 0:00:00|26.5.2004 0:00:00|91776,85 Kè|50987,14 Kè
286220|292|7|3.6.2004 0:00:00|4.6.2004 0:00:00|61184,57 Kè|33991,43 Kè
286221|221|7|7.6.2004 0:00:00|11.6.2004 0:00:00|152961,42 Kè|84978,57 Kè
286222|226|7|12.6.2004 0:00:00|15.6.2004 0:00:00|122369,14 Kè|67982,86 Kè
286223|234|7|30.6.2004 0:00:00|10.7.2004 0:00:00|336515,13 Kè|186952,86 Kè
286224|247|7|11.7.2004 0:00:00|22.7.2004 0:00:00|367107,42 Kè|203948,57 Kè
286225|295|7|23.7.2004 0:00:00|3.8.2004 0:00:00|367107,42 Kè|203948,57 Kè
286226|200|7|4.8.2004 0:00:00|17.8.2004 0:00:00|428291,99 Kè|237940,00 Kè
286227|208|7|18.8.2004 0:00:00|30.8.2004 0:00:00|397699,70 Kè|220944,28 Kè
286228|304|7|12.9.2004 0:00:00|23.9.2004 0:00:00|367107,42 Kè|203948,57 Kè
286229|131|7|9.10.2004 0:00:00|16.10.2004 0:00:00|244738,28 Kè|135965,71 Kè
286230|247|7|24.10.2004 0:00:00|27.10.2004 0:00:00|122369,14 Kè|67982,86 Kè
286231|239|7|28.10.2004 0:00:00|10.11.2004 0:00:00|428291,99 Kè|237940,00 Kè
286232|226|7|28.11.2004 0:00:00|6.12.2004 0:00:00|275330,56 Kè|152961,43 Kè
286233|292|7|7.12.2004 0:00:00|20.12.2004 0:00:00|428291,99 Kè|237940,00 Kè
286234|274|7|21.12.2004 0:00:00|2.1.2005 0:00:00|397699,70 Kè|220944,28 Kè
286235|292|7|11.1.2005 0:00:00|16.1.2005 0:00:00|174579,99 Kè|96988,89 Kè
286236|253|7|17.1.2005 0:00:00|28.1.2005 0:00:00|349159,98 Kè|193977,77 Kè
286237|213|7|29.1.2005 0:00:00|11.2.2005 0:00:00|407353,31 Kè|226307,40 Kè
286238|239|7|12.2.2005 0:00:00|17.2.2005 0:00:00|174579,99 Kè|96988,89 Kè
286239|258|7|18.2.2005 0:00:00|23.2.2005 0:00:00|174579,99 Kè|96988,89 Kè
286240|194|7|24.2.2005 0:00:00|1.3.2005 0:00:00|174579,99 Kè|96988,89 Kè
286241|234|7|2.3.2005 0:00:00|16.3.2005 0:00:00|436449,97 Kè|242472,21 Kè
286242|269|7|17.3.2005 0:00:00|31.3.2005 0:00:00|436449,97 Kè|242472,21 Kè
286243|208|7|1.4.2005 0:00:00|8.4.2005 0:00:00|232773,32 Kè|129318,51 Kè
286244|194|7|18.4.2005 0:00:00|19.4.2005 0:00:00|58193,33 Kè|32329,63 Kè
286245|229|7|20.4.2005 0:00:00|2.5.2005 0:00:00|378256,64 Kè|210142,59 Kè
286246|247|7|3.5.2005 0:00:00|12.5.2005 0:00:00|290966,65 Kè|161648,14 Kè
286247|218|7|13.5.2005 0:00:00|25.5.2005 0:00:00|378256,64 Kè|210142,59 Kè
286248|200|7|30.5.2005 0:00:00|2.6.2005 0:00:00|116386,66 Kè|64659,26 Kè
286249|197|7|3.6.2005 0:00:00|11.6.2005 0:00:00|261869,98 Kè|145483,33 Kè
286250|191|7|12.6.2005 0:00:00|22.6.2005 0:00:00|320063,31 Kè|177812,96 Kè
286251|269|7|7.7.2005 0:00:00|10.7.2005 0:00:00|116386,66 Kè|64659,26 Kè
286252|178|7|11.7.2005 0:00:00|22.7.2005 0:00:00|349159,98 Kè|193977,77 Kè
286253|178|7|23.7.2005 0:00:00|24.7.2005 0:00:00|58193,33 Kè|32329,63 Kè
286254|208|7|25.7.2005 0:00:00|1.8.2005 0:00:00|232773,32 Kè|129318,51 Kè
286255|208|7|2.8.2005 0:00:00|13.8.2005 0:00:00|349159,98 Kè|193977,77 Kè
286256|307|7|14.8.2005 0:00:00|19.8.2005 0:00:00|174579,99 Kè|96988,89 Kè
286257|208|7|20.8.2005 0:00:00|2.9.2005 0:00:00|407353,31 Kè|226307,40 Kè
286258|269|7|3.9.2005 0:00:00|14.9.2005 0:00:00|349159,98 Kè|193977,77 Kè
286259|188|7|15.9.2005 0:00:00|29.9.2005 0:00:00|436449,97 Kè|242472,21 Kè
286260|304|7|14.10.2005 0:00:00|15.10.2005 0:00:00|58193,33 Kè|32329,63 Kè
286261|258|7|16.10.2005 0:00:00|23.10.2005 0:00:00|232773,32 Kè|129318,51 Kè
286262|208|7|3.11.2005 0:00:00|14.11.2005 0:00:00|349159,98 Kè|193977,77 Kè
286263|242|7|15.11.2005 0:00:00|22.11.2005 0:00:00|232773,32 Kè|129318,51 Kè
286264|298|7|23.11.2005 0:00:00|28.11.2005 0:00:00|174579,99 Kè|96988,89 Kè
286265|226|7|4.12.2005 0:00:00|8.12.2005 0:00:00|145483,32 Kè|80824,07 Kè
286266|229|7|22.12.2005 0:00:00|2.1.2006 0:00:00|349159,98 Kè|193977,77 Kè
