"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
289218|136|9|19.12.2003 0:00:00|27.12.2003 0:00:00|847340,20 Kè|581698,09 Kè
289219|170|9|28.12.2003 0:00:00|29.12.2003 0:00:00|188297,82 Kè|129266,24 Kè
289220|75|9|30.12.2003 0:00:00|6.1.2004 0:00:00|753191,29 Kè|517064,97 Kè
289221|83|9|7.1.2004 0:00:00|18.1.2004 0:00:00|1114069,05 Kè|764807,14 Kè
289222|110|9|19.1.2004 0:00:00|31.1.2004 0:00:00|1206908,14 Kè|828541,07 Kè
289223|162|9|1.2.2004 0:00:00|9.2.2004 0:00:00|835551,79 Kè|573605,35 Kè
289224|110|9|10.2.2004 0:00:00|21.2.2004 0:00:00|1114069,05 Kè|764807,14 Kè
289225|149|9|22.2.2004 0:00:00|5.3.2004 0:00:00|1206908,14 Kè|828541,07 Kè
289226|149|9|6.3.2004 0:00:00|16.3.2004 0:00:00|1021229,96 Kè|701073,21 Kè
289227|91|9|17.3.2004 0:00:00|25.3.2004 0:00:00|835551,79 Kè|573605,35 Kè
289228|102|9|26.3.2004 0:00:00|6.4.2004 0:00:00|1114069,05 Kè|764807,14 Kè
289229|154|9|20.4.2004 0:00:00|2.5.2004 0:00:00|1206908,14 Kè|828541,07 Kè
289230|83|9|3.5.2004 0:00:00|8.5.2004 0:00:00|557034,53 Kè|382403,57 Kè
289231|75|9|9.5.2004 0:00:00|12.5.2004 0:00:00|371356,35 Kè|254935,71 Kè
289232|126|9|13.5.2004 0:00:00|15.5.2004 0:00:00|278517,26 Kè|191201,78 Kè
289233|102|9|16.5.2004 0:00:00|23.5.2004 0:00:00|742712,70 Kè|509871,43 Kè
289234|80|9|30.5.2004 0:00:00|13.6.2004 0:00:00|1392586,31 Kè|956008,92 Kè
289235|165|9|14.6.2004 0:00:00|28.6.2004 0:00:00|1392586,31 Kè|956008,92 Kè
289236|144|9|29.6.2004 0:00:00|1.7.2004 0:00:00|278517,26 Kè|191201,78 Kè
289237|102|9|2.7.2004 0:00:00|6.7.2004 0:00:00|464195,44 Kè|318669,64 Kè
289238|99|9|7.7.2004 0:00:00|9.7.2004 0:00:00|278517,26 Kè|191201,78 Kè
289239|149|9|10.7.2004 0:00:00|19.7.2004 0:00:00|928390,88 Kè|637339,28 Kè
289240|70|9|20.7.2004 0:00:00|31.7.2004 0:00:00|1114069,05 Kè|764807,14 Kè
289241|154|9|1.8.2004 0:00:00|11.8.2004 0:00:00|1021229,96 Kè|701073,21 Kè
289242|83|9|17.8.2004 0:00:00|31.8.2004 0:00:00|1392586,31 Kè|956008,92 Kè
289243|75|9|23.9.2004 0:00:00|4.10.2004 0:00:00|1114069,05 Kè|764807,14 Kè
289244|154|9|5.10.2004 0:00:00|7.10.2004 0:00:00|278517,26 Kè|191201,78 Kè
289245|105|9|8.10.2004 0:00:00|18.10.2004 0:00:00|1021229,96 Kè|701073,21 Kè
289246|126|9|19.10.2004 0:00:00|29.10.2004 0:00:00|1021229,96 Kè|701073,21 Kè
