"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
282518|327|1|21.6.2007 0:00:00|2.7.2007 0:00:00|3384560,55 Kè|2389101,50 Kè
282519|355|1|3.7.2007 0:00:00|4.7.2007 0:00:00|564093,43 Kè|398183,58 Kè
282520|341|1|5.7.2007 0:00:00|16.7.2007 0:00:00|3384560,55 Kè|2389101,50 Kè
282521|330|1|17.7.2007 0:00:00|24.7.2007 0:00:00|2256373,70 Kè|1592734,33 Kè
282522|344|1|25.7.2007 0:00:00|8.8.2007 0:00:00|4230700,69 Kè|2986376,87 Kè
282523|40|1|9.8.2007 0:00:00|19.8.2007 0:00:00|3102513,84 Kè|2190009,71 Kè
282524|250|1|25.8.2007 0:00:00|6.9.2007 0:00:00|3666607,27 Kè|2588193,29 Kè
282525|327|1|7.9.2007 0:00:00|18.9.2007 0:00:00|3384560,55 Kè|2389101,50 Kè
282526|355|1|19.9.2007 0:00:00|25.9.2007 0:00:00|1974326,99 Kè|1393642,54 Kè
282527|352|1|26.9.2007 0:00:00|29.9.2007 0:00:00|1128186,85 Kè|796367,17 Kè
282528|349|1|30.9.2007 0:00:00|9.10.2007 0:00:00|2820467,13 Kè|1990917,92 Kè
282529|352|1|10.10.2007 0:00:00|21.10.2007 0:00:00|3384560,55 Kè|2389101,50 Kè
282530|349|1|22.10.2007 0:00:00|29.10.2007 0:00:00|2256373,70 Kè|1592734,33 Kè
282531|352|1|13.11.2007 0:00:00|15.11.2007 0:00:00|846140,14 Kè|597275,37 Kè
282532|341|1|29.11.2007 0:00:00|12.12.2007 0:00:00|3948653,98 Kè|2787285,08 Kè
282533|341|1|13.12.2007 0:00:00|20.12.2007 0:00:00|2256373,70 Kè|1592734,33 Kè
282534|344|1|21.12.2007 0:00:00|28.12.2007 0:00:00|2256373,70 Kè|1592734,33 Kè
282535|352|1|29.12.2007 0:00:00|12.1.2008 0:00:00|4230700,69 Kè|2986376,87 Kè
282536|322|1|13.1.2008 0:00:00|22.1.2008 0:00:00|3208882,28 Kè|2265093,31 Kè
282537|338|1|23.1.2008 0:00:00|1.2.2008 0:00:00|3208882,28 Kè|2265093,31 Kè
282538|338|1|9.2.2008 0:00:00|12.2.2008 0:00:00|1283552,91 Kè|906037,33 Kè
282539|352|1|13.2.2008 0:00:00|26.2.2008 0:00:00|4492435,20 Kè|3171130,64 Kè
282540|355|1|27.2.2008 0:00:00|9.3.2008 0:00:00|3850658,74 Kè|2718111,98 Kè
282541|341|1|10.3.2008 0:00:00|23.3.2008 0:00:00|4492435,20 Kè|3171130,64 Kè
282542|327|1|24.3.2008 0:00:00|1.4.2008 0:00:00|2887994,06 Kè|2038583,98 Kè
282543|330|1|2.4.2008 0:00:00|3.4.2008 0:00:00|641776,46 Kè|453018,66 Kè
282544|333|1|4.4.2008 0:00:00|15.4.2008 0:00:00|3850658,74 Kè|2718111,98 Kè
282545|322|1|16.4.2008 0:00:00|30.4.2008 0:00:00|4813323,43 Kè|3397639,97 Kè
282546|344|1|1.5.2008 0:00:00|14.5.2008 0:00:00|4492435,20 Kè|3171130,64 Kè
282547|40|1|15.5.2008 0:00:00|19.5.2008 0:00:00|1604441,14 Kè|1132546,66 Kè
282548|349|1|20.5.2008 0:00:00|3.6.2008 0:00:00|4813323,43 Kè|3397639,97 Kè
282549|352|1|4.6.2008 0:00:00|9.6.2008 0:00:00|1925329,37 Kè|1359055,99 Kè
282550|322|1|10.6.2008 0:00:00|18.6.2008 0:00:00|2887994,06 Kè|2038583,98 Kè
282551|349|1|19.6.2008 0:00:00|25.6.2008 0:00:00|2246217,60 Kè|1585565,32 Kè
282552|355|1|26.6.2008 0:00:00|5.7.2008 0:00:00|3208882,28 Kè|2265093,31 Kè
282553|322|1|6.7.2008 0:00:00|9.7.2008 0:00:00|1283552,91 Kè|906037,33 Kè
282554|338|1|10.7.2008 0:00:00|14.7.2008 0:00:00|1604441,14 Kè|1132546,66 Kè
282555|349|1|15.7.2008 0:00:00|20.7.2008 0:00:00|1925329,37 Kè|1359055,99 Kè
282556|317|1|21.7.2008 0:00:00|25.7.2008 0:00:00|1604441,14 Kè|1132546,66 Kè
282557|355|1|10.8.2008 0:00:00|24.8.2008 0:00:00|4813323,43 Kè|3397639,97 Kè
282558|312|1|25.8.2008 0:00:00|7.9.2008 0:00:00|4492435,20 Kè|3171130,64 Kè
282559|250|1|8.9.2008 0:00:00|13.9.2008 0:00:00|1925329,37 Kè|1359055,99 Kè
282560|344|1|29.9.2008 0:00:00|7.10.2008 0:00:00|2887994,06 Kè|2038583,98 Kè
282561|349|1|8.10.2008 0:00:00|14.10.2008 0:00:00|2246217,60 Kè|1585565,32 Kè
282562|330|1|15.10.2008 0:00:00|24.10.2008 0:00:00|3208882,28 Kè|2265093,31 Kè
282563|327|1|25.10.2008 0:00:00|31.10.2008 0:00:00|2246217,60 Kè|1585565,32 Kè
282564|333|1|1.11.2008 0:00:00|2.11.2008 0:00:00|641776,46 Kè|453018,66 Kè
282565|349|1|3.11.2008 0:00:00|9.11.2008 0:00:00|2246217,60 Kè|1585565,32 Kè
282566|333|1|10.11.2008 0:00:00|18.11.2008 0:00:00|2887994,06 Kè|2038583,98 Kè
282567|312|1|3.12.2008 0:00:00|9.12.2008 0:00:00|2246217,60 Kè|1585565,32 Kè
282568|250|1|10.12.2008 0:00:00|23.12.2008 0:00:00|4492435,20 Kè|3171130,64 Kè
282569|352|1|24.12.2008 0:00:00|29.12.2008 0:00:00|1925329,37 Kè|1359055,99 Kè
282570|338|1|8.1.2009 0:00:00|17.1.2009 0:00:00|3534198,69 Kè|2494728,42 Kè
282571|312|1|18.1.2009 0:00:00|27.1.2009 0:00:00|3534198,69 Kè|2494728,42 Kè
282572|333|1|28.1.2009 0:00:00|9.2.2009 0:00:00|4594458,30 Kè|3243146,95 Kè
282573|338|1|10.2.2009 0:00:00|14.2.2009 0:00:00|1767099,35 Kè|1247364,21 Kè
282574|341|1|22.2.2009 0:00:00|23.2.2009 0:00:00|706839,74 Kè|498945,68 Kè
282575|355|1|24.2.2009 0:00:00|3.3.2009 0:00:00|2827358,96 Kè|1995782,74 Kè
