"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
290618|170|17|22.5.2000 0:00:00|29.5.2000 0:00:00|122187,41 Kè|64309,17 Kè
290619|110|17|30.5.2000 0:00:00|11.6.2000 0:00:00|198554,55 Kè|104502,40 Kè
290620|83|17|12.6.2000 0:00:00|15.6.2000 0:00:00|61093,71 Kè|32154,58 Kè
290621|121|17|16.6.2000 0:00:00|19.6.2000 0:00:00|61093,71 Kè|32154,58 Kè
290622|116|17|20.6.2000 0:00:00|27.6.2000 0:00:00|122187,41 Kè|64309,17 Kè
290623|136|17|28.6.2000 0:00:00|1.7.2000 0:00:00|61093,71 Kè|32154,58 Kè
290624|144|17|2.7.2000 0:00:00|6.7.2000 0:00:00|76367,13 Kè|40193,23 Kè
290625|136|17|7.7.2000 0:00:00|9.7.2000 0:00:00|45820,28 Kè|24115,94 Kè
290626|96|17|12.7.2000 0:00:00|19.7.2000 0:00:00|122187,41 Kè|64309,17 Kè
290627|165|17|20.7.2000 0:00:00|21.7.2000 0:00:00|30546,85 Kè|16077,29 Kè
290628|126|17|22.7.2000 0:00:00|30.7.2000 0:00:00|137460,84 Kè|72347,81 Kè
290629|83|17|31.7.2000 0:00:00|10.8.2000 0:00:00|168007,70 Kè|88425,10 Kè
290630|170|17|11.8.2000 0:00:00|18.8.2000 0:00:00|122187,41 Kè|64309,17 Kè
290631|102|17|19.8.2000 0:00:00|26.8.2000 0:00:00|122187,41 Kè|64309,17 Kè
290632|102|17|27.8.2000 0:00:00|30.8.2000 0:00:00|61093,71 Kè|32154,58 Kè
290633|170|17|25.9.2000 0:00:00|4.10.2000 0:00:00|152734,27 Kè|80386,46 Kè
290634|86|17|5.10.2000 0:00:00|9.10.2000 0:00:00|76367,13 Kè|40193,23 Kè
290635|70|17|22.10.2000 0:00:00|23.10.2000 0:00:00|30546,85 Kè|16077,29 Kè
290636|116|17|24.10.2000 0:00:00|3.11.2000 0:00:00|168007,70 Kè|88425,10 Kè
290637|80|17|4.11.2000 0:00:00|12.11.2000 0:00:00|137460,84 Kè|72347,81 Kè
290638|116|17|13.11.2000 0:00:00|27.11.2000 0:00:00|229101,40 Kè|120579,69 Kè
290639|110|17|9.12.2000 0:00:00|19.12.2000 0:00:00|168007,70 Kè|88425,10 Kè
290640|149|17|20.12.2000 0:00:00|22.12.2000 0:00:00|45820,28 Kè|24115,94 Kè
290641|149|17|23.12.2000 0:00:00|3.1.2001 0:00:00|183281,12 Kè|96463,75 Kè
290642|80|17|4.1.2001 0:00:00|15.1.2001 0:00:00|202117,92 Kè|106377,86 Kè
290643|144|17|16.1.2001 0:00:00|17.1.2001 0:00:00|33686,32 Kè|17729,64 Kè
290644|110|17|20.1.2001 0:00:00|31.1.2001 0:00:00|202117,92 Kè|106377,86 Kè
290645|70|17|14.2.2001 0:00:00|24.2.2001 0:00:00|185274,76 Kè|97513,03 Kè
290646|86|17|9.3.2001 0:00:00|14.3.2001 0:00:00|101058,96 Kè|53188,93 Kè
290647|96|17|15.3.2001 0:00:00|25.3.2001 0:00:00|185274,76 Kè|97513,03 Kè
290648|70|17|26.3.2001 0:00:00|27.3.2001 0:00:00|33686,32 Kè|17729,64 Kè
290649|149|17|28.3.2001 0:00:00|3.4.2001 0:00:00|117902,12 Kè|62053,75 Kè
290650|170|17|4.4.2001 0:00:00|5.4.2001 0:00:00|33686,32 Kè|17729,64 Kè
290651|110|17|6.4.2001 0:00:00|13.4.2001 0:00:00|134745,28 Kè|70918,57 Kè
290652|75|17|22.4.2001 0:00:00|2.5.2001 0:00:00|185274,76 Kè|97513,03 Kè
290653|116|17|7.5.2001 0:00:00|20.5.2001 0:00:00|235804,24 Kè|124107,50 Kè
290654|96|17|21.5.2001 0:00:00|23.5.2001 0:00:00|50529,48 Kè|26594,46 Kè
290655|139|17|26.5.2001 0:00:00|3.6.2001 0:00:00|151588,44 Kè|79783,39 Kè
290656|70|17|4.6.2001 0:00:00|10.6.2001 0:00:00|117902,12 Kè|62053,75 Kè
290657|86|17|11.6.2001 0:00:00|22.6.2001 0:00:00|202117,92 Kè|106377,86 Kè
290658|121|17|23.6.2001 0:00:00|24.6.2001 0:00:00|33686,32 Kè|17729,64 Kè
290659|110|17|27.6.2001 0:00:00|11.7.2001 0:00:00|252647,40 Kè|132972,32 Kè
290660|105|17|12.7.2001 0:00:00|20.7.2001 0:00:00|151588,44 Kè|79783,39 Kè
290661|75|17|21.7.2001 0:00:00|26.7.2001 0:00:00|101058,96 Kè|53188,93 Kè
290662|162|17|27.7.2001 0:00:00|4.8.2001 0:00:00|151588,44 Kè|79783,39 Kè
290663|113|17|19.8.2001 0:00:00|24.8.2001 0:00:00|101058,96 Kè|53188,93 Kè
290664|91|17|25.8.2001 0:00:00|8.9.2001 0:00:00|252647,40 Kè|132972,32 Kè
290665|113|17|9.9.2001 0:00:00|21.9.2001 0:00:00|218961,08 Kè|115242,68 Kè
290666|149|17|22.9.2001 0:00:00|3.10.2001 0:00:00|202117,92 Kè|106377,86 Kè
290667|139|17|4.10.2001 0:00:00|7.10.2001 0:00:00|67372,64 Kè|35459,29 Kè
290668|102|17|8.10.2001 0:00:00|19.10.2001 0:00:00|202117,92 Kè|106377,86 Kè
290669|165|17|2.11.2001 0:00:00|15.11.2001 0:00:00|235804,24 Kè|124107,50 Kè
290670|139|17|16.11.2001 0:00:00|21.11.2001 0:00:00|101058,96 Kè|53188,93 Kè
290671|113|17|22.11.2001 0:00:00|6.12.2001 0:00:00|252647,40 Kè|132972,32 Kè
290672|165|17|7.12.2001 0:00:00|20.12.2001 0:00:00|235804,24 Kè|124107,50 Kè
290673|110|17|24.12.2001 0:00:00|7.1.2002 0:00:00|252647,40 Kè|132972,32 Kè
