"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285218|266|5|20.12.1997 0:00:00|25.12.1997 0:00:00|525476,40 Kè|291931,34 Kè
285219|221|5|26.12.1997 0:00:00|3.1.1998 0:00:00|788214,61 Kè|437897,02 Kè
285220|213|5|4.1.1998 0:00:00|10.1.1998 0:00:00|601877,73 Kè|334376,53 Kè
285221|247|5|18.1.1998 0:00:00|19.1.1998 0:00:00|171965,07 Kè|95536,15 Kè
285222|221|5|20.1.1998 0:00:00|26.1.1998 0:00:00|601877,73 Kè|334376,53 Kè
285223|229|5|27.1.1998 0:00:00|5.2.1998 0:00:00|859825,33 Kè|477680,75 Kè
285224|301|5|6.2.1998 0:00:00|17.2.1998 0:00:00|1031790,40 Kè|573216,90 Kè
285225|197|5|18.2.1998 0:00:00|4.3.1998 0:00:00|1289737,99 Kè|716521,13 Kè
285226|178|5|5.3.1998 0:00:00|19.3.1998 0:00:00|1289737,99 Kè|716521,13 Kè
285227|295|5|20.3.1998 0:00:00|31.3.1998 0:00:00|1031790,40 Kè|573216,90 Kè
285228|213|5|1.4.1998 0:00:00|12.4.1998 0:00:00|1031790,40 Kè|573216,90 Kè
285229|298|5|13.4.1998 0:00:00|24.4.1998 0:00:00|1031790,40 Kè|573216,90 Kè
285230|307|5|25.4.1998 0:00:00|26.4.1998 0:00:00|171965,07 Kè|95536,15 Kè
285231|191|5|27.4.1998 0:00:00|5.5.1998 0:00:00|773842,80 Kè|429912,68 Kè
285232|274|5|6.5.1998 0:00:00|10.5.1998 0:00:00|429912,66 Kè|238840,38 Kè
285233|239|5|11.5.1998 0:00:00|25.5.1998 0:00:00|1289737,99 Kè|716521,13 Kè
285234|131|5|26.5.1998 0:00:00|7.6.1998 0:00:00|1117772,93 Kè|620984,98 Kè
285235|203|5|8.6.1998 0:00:00|13.6.1998 0:00:00|515895,20 Kè|286608,45 Kè
285236|191|5|2.7.1998 0:00:00|3.7.1998 0:00:00|171965,07 Kè|95536,15 Kè
285237|269|5|4.7.1998 0:00:00|10.7.1998 0:00:00|601877,73 Kè|334376,53 Kè
285238|287|5|11.7.1998 0:00:00|14.7.1998 0:00:00|343930,13 Kè|191072,30 Kè
285239|188|5|15.7.1998 0:00:00|29.7.1998 0:00:00|1289737,99 Kè|716521,13 Kè
285240|200|5|30.7.1998 0:00:00|4.8.1998 0:00:00|515895,20 Kè|286608,45 Kè
285241|287|5|5.8.1998 0:00:00|6.8.1998 0:00:00|171965,07 Kè|95536,15 Kè
285242|258|5|7.8.1998 0:00:00|13.8.1998 0:00:00|601877,73 Kè|334376,53 Kè
285243|239|5|14.8.1998 0:00:00|28.8.1998 0:00:00|1289737,99 Kè|716521,13 Kè
