"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
290418|99|17|2.1.1995 0:00:00|5.1.1995 0:00:00|61529,85 Kè|32384,13 Kè
290419|126|17|10.1.1995 0:00:00|19.1.1995 0:00:00|153824,63 Kè|80960,33 Kè
290420|136|17|20.1.1995 0:00:00|23.1.1995 0:00:00|61529,85 Kè|32384,13 Kè
290421|162|17|29.1.1995 0:00:00|12.2.1995 0:00:00|230736,95 Kè|121440,50 Kè
290422|99|17|13.2.1995 0:00:00|15.2.1995 0:00:00|46147,39 Kè|24288,10 Kè
290423|170|17|16.2.1995 0:00:00|23.2.1995 0:00:00|123059,71 Kè|64768,27 Kè
290424|70|17|24.2.1995 0:00:00|6.3.1995 0:00:00|169207,10 Kè|89056,37 Kè
290425|110|17|30.3.1995 0:00:00|9.4.1995 0:00:00|169207,10 Kè|89056,37 Kè
290426|116|17|10.4.1995 0:00:00|19.4.1995 0:00:00|153824,63 Kè|80960,33 Kè
290427|80|17|12.5.1995 0:00:00|13.5.1995 0:00:00|30764,93 Kè|16192,07 Kè
290428|105|17|14.5.1995 0:00:00|20.5.1995 0:00:00|107677,24 Kè|56672,23 Kè
290429|105|17|21.5.1995 0:00:00|31.5.1995 0:00:00|169207,10 Kè|89056,37 Kè
290430|83|17|1.6.1995 0:00:00|7.6.1995 0:00:00|107677,24 Kè|56672,23 Kè
290431|113|17|8.6.1995 0:00:00|17.6.1995 0:00:00|153824,63 Kè|80960,33 Kè
290432|126|17|18.6.1995 0:00:00|21.6.1995 0:00:00|61529,85 Kè|32384,13 Kè
290433|126|17|22.6.1995 0:00:00|30.6.1995 0:00:00|138442,17 Kè|72864,30 Kè
290434|162|17|1.7.1995 0:00:00|9.7.1995 0:00:00|138442,17 Kè|72864,30 Kè
290435|113|17|10.7.1995 0:00:00|14.7.1995 0:00:00|76912,32 Kè|40480,17 Kè
290436|105|17|15.7.1995 0:00:00|18.7.1995 0:00:00|61529,85 Kè|32384,13 Kè
290437|91|17|19.7.1995 0:00:00|1.8.1995 0:00:00|215354,49 Kè|113344,47 Kè
290438|154|17|2.8.1995 0:00:00|8.8.1995 0:00:00|107677,24 Kè|56672,23 Kè
290439|144|17|9.8.1995 0:00:00|18.8.1995 0:00:00|153824,63 Kè|80960,33 Kè
290440|86|17|19.8.1995 0:00:00|30.8.1995 0:00:00|184589,56 Kè|97152,40 Kè
290441|170|17|20.9.1995 0:00:00|21.9.1995 0:00:00|30764,93 Kè|16192,07 Kè
290442|113|17|22.9.1995 0:00:00|27.9.1995 0:00:00|92294,78 Kè|48576,20 Kè
290443|170|17|28.9.1995 0:00:00|5.10.1995 0:00:00|123059,71 Kè|64768,27 Kè
290444|91|17|6.10.1995 0:00:00|8.10.1995 0:00:00|46147,39 Kè|24288,10 Kè
290445|70|17|9.10.1995 0:00:00|12.10.1995 0:00:00|61529,85 Kè|32384,13 Kè
290446|110|17|13.10.1995 0:00:00|17.10.1995 0:00:00|76912,32 Kè|40480,17 Kè
290447|139|17|26.10.1995 0:00:00|2.11.1995 0:00:00|123059,71 Kè|64768,27 Kè
290448|113|17|3.11.1995 0:00:00|13.11.1995 0:00:00|169207,10 Kè|89056,37 Kè
290449|70|17|14.11.1995 0:00:00|23.11.1995 0:00:00|153824,63 Kè|80960,33 Kè
290450|116|17|24.11.1995 0:00:00|5.12.1995 0:00:00|184589,56 Kè|97152,40 Kè
290451|105|17|6.12.1995 0:00:00|10.12.1995 0:00:00|76912,32 Kè|40480,17 Kè
290452|149|17|11.12.1995 0:00:00|23.12.1995 0:00:00|199972,02 Kè|105248,44 Kè
290453|136|17|24.12.1995 0:00:00|3.1.1996 0:00:00|169207,10 Kè|89056,37 Kè
290454|165|17|15.1.1996 0:00:00|26.1.1996 0:00:00|176760,32 Kè|93031,75 Kè
290455|144|17|11.2.1996 0:00:00|16.2.1996 0:00:00|88380,16 Kè|46515,87 Kè
290456|126|17|17.2.1996 0:00:00|18.2.1996 0:00:00|29460,05 Kè|15505,29 Kè
290457|113|17|19.2.1996 0:00:00|28.2.1996 0:00:00|147300,27 Kè|77526,46 Kè
290458|136|17|29.2.1996 0:00:00|5.3.1996 0:00:00|88380,16 Kè|46515,87 Kè
290459|102|17|6.3.1996 0:00:00|16.3.1996 0:00:00|162030,29 Kè|85279,10 Kè
290460|110|17|17.3.1996 0:00:00|18.3.1996 0:00:00|29460,05 Kè|15505,29 Kè
290461|110|17|19.3.1996 0:00:00|31.3.1996 0:00:00|191490,35 Kè|100784,39 Kè
290462|136|17|1.4.1996 0:00:00|9.4.1996 0:00:00|132570,24 Kè|69773,81 Kè
290463|113|17|10.4.1996 0:00:00|22.4.1996 0:00:00|191490,35 Kè|100784,39 Kè
290464|96|17|23.4.1996 0:00:00|3.5.1996 0:00:00|162030,29 Kè|85279,10 Kè
290465|136|17|4.5.1996 0:00:00|10.5.1996 0:00:00|103110,19 Kè|54268,52 Kè
290466|159|17|11.5.1996 0:00:00|13.5.1996 0:00:00|44190,08 Kè|23257,94 Kè
290467|102|17|14.5.1996 0:00:00|20.5.1996 0:00:00|103110,19 Kè|54268,52 Kè
290468|96|17|30.5.1996 0:00:00|13.6.1996 0:00:00|220950,40 Kè|116289,69 Kè
290469|139|17|14.6.1996 0:00:00|19.6.1996 0:00:00|88380,16 Kè|46515,87 Kè
290470|154|17|20.6.1996 0:00:00|2.7.1996 0:00:00|191490,35 Kè|100784,39 Kè
290471|121|17|3.7.1996 0:00:00|10.7.1996 0:00:00|117840,21 Kè|62021,17 Kè
290472|139|17|11.7.1996 0:00:00|23.7.1996 0:00:00|191490,35 Kè|100784,39 Kè
290473|170|17|24.7.1996 0:00:00|4.8.1996 0:00:00|176760,32 Kè|93031,75 Kè
290474|110|17|5.8.1996 0:00:00|9.8.1996 0:00:00|73650,13 Kè|38763,23 Kè
290475|139|17|10.8.1996 0:00:00|11.8.1996 0:00:00|29460,05 Kè|15505,29 Kè
290476|110|17|9.9.1996 0:00:00|10.9.1996 0:00:00|29460,05 Kè|15505,29 Kè
290477|105|17|11.9.1996 0:00:00|22.9.1996 0:00:00|176760,32 Kè|93031,75 Kè
290478|83|17|27.9.1996 0:00:00|4.10.1996 0:00:00|117840,21 Kè|62021,17 Kè
290479|80|17|5.10.1996 0:00:00|12.10.1996 0:00:00|117840,21 Kè|62021,17 Kè
290480|165|17|13.10.1996 0:00:00|17.10.1996 0:00:00|73650,13 Kè|38763,23 Kè
290481|86|17|18.10.1996 0:00:00|31.10.1996 0:00:00|206220,37 Kè|108537,04 Kè
290482|170|17|1.11.1996 0:00:00|12.11.1996 0:00:00|176760,32 Kè|93031,75 Kè
290483|83|17|13.11.1996 0:00:00|22.11.1996 0:00:00|147300,27 Kè|77526,46 Kè
290484|144|17|26.11.1996 0:00:00|1.12.1996 0:00:00|88380,16 Kè|46515,87 Kè
290485|116|17|2.12.1996 0:00:00|3.12.1996 0:00:00|29460,05 Kè|15505,29 Kè
290486|165|17|4.12.1996 0:00:00|17.12.1996 0:00:00|206220,37 Kè|108537,04 Kè
290487|121|17|18.12.1996 0:00:00|22.12.1996 0:00:00|73650,13 Kè|38763,23 Kè
290488|75|17|23.12.1996 0:00:00|28.12.1996 0:00:00|88380,16 Kè|46515,87 Kè
290489|75|17|29.12.1996 0:00:00|5.1.1997 0:00:00|117840,21 Kè|62021,17 Kè
290490|159|17|6.1.1997 0:00:00|16.1.1997 0:00:00|169482,36 Kè|89201,24 Kè
290491|154|17|24.1.1997 0:00:00|28.1.1997 0:00:00|77037,44 Kè|40546,02 Kè
290492|91|17|29.1.1997 0:00:00|30.1.1997 0:00:00|30814,97 Kè|16218,41 Kè
290493|136|17|31.1.1997 0:00:00|7.2.1997 0:00:00|123259,90 Kè|64873,63 Kè
290494|154|17|8.2.1997 0:00:00|21.2.1997 0:00:00|215704,82 Kè|113528,86 Kè
290495|80|17|22.2.1997 0:00:00|23.2.1997 0:00:00|30814,97 Kè|16218,41 Kè
290496|149|17|24.2.1997 0:00:00|3.3.1997 0:00:00|123259,90 Kè|64873,63 Kè
290497|91|17|4.3.1997 0:00:00|16.3.1997 0:00:00|200297,34 Kè|105419,65 Kè
290498|139|17|17.3.1997 0:00:00|19.3.1997 0:00:00|46222,46 Kè|24327,61 Kè
290499|75|17|20.3.1997 0:00:00|29.3.1997 0:00:00|154074,87 Kè|81092,04 Kè
290500|154|17|30.3.1997 0:00:00|3.4.1997 0:00:00|77037,44 Kè|40546,02 Kè
290501|75|17|4.4.1997 0:00:00|8.4.1997 0:00:00|77037,44 Kè|40546,02 Kè
290502|165|17|9.4.1997 0:00:00|21.4.1997 0:00:00|200297,34 Kè|105419,65 Kè
290503|154|17|22.4.1997 0:00:00|30.4.1997 0:00:00|138667,39 Kè|72982,84 Kè
290504|70|17|11.5.1997 0:00:00|21.5.1997 0:00:00|169482,36 Kè|89201,24 Kè
290505|116|17|6.6.1997 0:00:00|11.6.1997 0:00:00|92444,92 Kè|48655,22 Kè
290506|121|17|12.6.1997 0:00:00|17.6.1997 0:00:00|92444,92 Kè|48655,22 Kè
290507|80|17|18.6.1997 0:00:00|20.6.1997 0:00:00|46222,46 Kè|24327,61 Kè
290508|170|17|21.6.1997 0:00:00|2.7.1997 0:00:00|184889,85 Kè|97310,45 Kè
290509|75|17|3.7.1997 0:00:00|8.7.1997 0:00:00|92444,92 Kè|48655,22 Kè
290510|165|17|9.7.1997 0:00:00|10.7.1997 0:00:00|30814,97 Kè|16218,41 Kè
290511|149|17|11.7.1997 0:00:00|12.7.1997 0:00:00|30814,97 Kè|16218,41 Kè
290512|136|17|13.7.1997 0:00:00|17.7.1997 0:00:00|77037,44 Kè|40546,02 Kè
290513|159|17|18.7.1997 0:00:00|28.7.1997 0:00:00|169482,36 Kè|89201,24 Kè
290514|102|17|29.7.1997 0:00:00|3.8.1997 0:00:00|92444,92 Kè|48655,22 Kè
290515|91|17|4.8.1997 0:00:00|7.8.1997 0:00:00|61629,95 Kè|32436,82 Kè
290516|165|17|8.8.1997 0:00:00|10.8.1997 0:00:00|46222,46 Kè|24327,61 Kè
290517|70|17|11.8.1997 0:00:00|20.8.1997 0:00:00|154074,87 Kè|81092,04 Kè
