"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
287818|113|3|22.7.2006 0:00:00|2.8.2006 0:00:00|490332,05 Kè|258069,50 Kè
287819|149|3|3.8.2006 0:00:00|7.8.2006 0:00:00|204305,02 Kè|107528,96 Kè
287820|96|3|8.8.2006 0:00:00|11.8.2006 0:00:00|163444,02 Kè|86023,17 Kè
287821|75|3|12.8.2006 0:00:00|17.8.2006 0:00:00|245166,02 Kè|129034,75 Kè
287822|116|3|11.9.2006 0:00:00|25.9.2006 0:00:00|612915,06 Kè|322586,88 Kè
287823|70|3|29.9.2006 0:00:00|2.10.2006 0:00:00|163444,02 Kè|86023,17 Kè
287824|91|3|3.10.2006 0:00:00|4.10.2006 0:00:00|81722,01 Kè|43011,58 Kè
287825|170|3|5.10.2006 0:00:00|16.10.2006 0:00:00|490332,05 Kè|258069,50 Kè
287826|154|3|17.10.2006 0:00:00|27.10.2006 0:00:00|449471,04 Kè|236563,71 Kè
287827|75|3|6.11.2006 0:00:00|19.11.2006 0:00:00|572054,06 Kè|301081,09 Kè
287828|139|3|20.11.2006 0:00:00|22.11.2006 0:00:00|122583,01 Kè|64517,38 Kè
287829|165|3|23.11.2006 0:00:00|26.11.2006 0:00:00|163444,02 Kè|86023,17 Kè
287830|154|3|23.12.2006 0:00:00|29.12.2006 0:00:00|286027,03 Kè|150540,54 Kè
287831|80|3|6.1.2007 0:00:00|18.1.2007 0:00:00|491756,72 Kè|258819,33 Kè
287832|139|3|19.1.2007 0:00:00|1.2.2007 0:00:00|529584,16 Kè|278728,51 Kè
287833|113|3|2.2.2007 0:00:00|12.2.2007 0:00:00|416101,84 Kè|219000,97 Kè
287834|70|3|21.2.2007 0:00:00|25.2.2007 0:00:00|189137,20 Kè|99545,90 Kè
287835|139|3|26.2.2007 0:00:00|8.3.2007 0:00:00|416101,84 Kè|219000,97 Kè
287836|144|3|9.3.2007 0:00:00|19.3.2007 0:00:00|416101,84 Kè|219000,97 Kè
287837|96|3|20.3.2007 0:00:00|29.3.2007 0:00:00|378274,40 Kè|199091,79 Kè
287838|91|3|30.3.2007 0:00:00|7.4.2007 0:00:00|340446,96 Kè|179182,61 Kè
