"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
293318|14|14|27.10.1990 0:00:00|9.11.1990 0:00:00|568500,17 Kè|325595,55 Kè
293319|1|14|10.11.1990 0:00:00|18.11.1990 0:00:00|365464,40 Kè|209311,43 Kè
293320|64|14|19.11.1990 0:00:00|30.11.1990 0:00:00|487285,86 Kè|279081,90 Kè
293321|1|14|1.12.1990 0:00:00|3.12.1990 0:00:00|121821,47 Kè|69770,48 Kè
293322|1|14|16.12.1990 0:00:00|25.12.1990 0:00:00|406071,55 Kè|232568,25 Kè
293323|14|14|26.12.1990 0:00:00|9.1.1991 0:00:00|609107,33 Kè|348852,38 Kè
293324|67|14|10.1.1991 0:00:00|14.1.1991 0:00:00|207448,14 Kè|118811,21 Kè
293325|29|14|15.1.1991 0:00:00|26.1.1991 0:00:00|497875,54 Kè|285146,90 Kè
293326|45|14|14.2.1991 0:00:00|20.2.1991 0:00:00|290427,40 Kè|166335,69 Kè
293327|20|14|21.2.1991 0:00:00|27.2.1991 0:00:00|290427,40 Kè|166335,69 Kè
293328|64|14|4.3.1991 0:00:00|12.3.1991 0:00:00|373406,66 Kè|213860,18 Kè
293329|58|14|13.3.1991 0:00:00|22.3.1991 0:00:00|414896,28 Kè|237622,42 Kè
293330|67|14|23.3.1991 0:00:00|25.3.1991 0:00:00|124468,89 Kè|71286,73 Kè
293331|20|14|26.3.1991 0:00:00|8.4.1991 0:00:00|580854,80 Kè|332671,38 Kè
293332|64|14|9.4.1991 0:00:00|20.4.1991 0:00:00|497875,54 Kè|285146,90 Kè
293333|45|14|21.4.1991 0:00:00|26.4.1991 0:00:00|248937,77 Kè|142573,45 Kè
293334|23|14|27.4.1991 0:00:00|1.5.1991 0:00:00|207448,14 Kè|118811,21 Kè
293335|37|14|2.5.1991 0:00:00|14.5.1991 0:00:00|539365,17 Kè|308909,14 Kè
293336|45|14|15.5.1991 0:00:00|20.5.1991 0:00:00|248937,77 Kè|142573,45 Kè
293337|61|14|21.5.1991 0:00:00|28.5.1991 0:00:00|331917,03 Kè|190097,93 Kè
293338|29|14|29.5.1991 0:00:00|6.6.1991 0:00:00|373406,66 Kè|213860,18 Kè
293339|29|14|7.6.1991 0:00:00|13.6.1991 0:00:00|290427,40 Kè|166335,69 Kè
293340|45|14|14.6.1991 0:00:00|18.6.1991 0:00:00|207448,14 Kè|118811,21 Kè
293341|23|14|19.6.1991 0:00:00|23.6.1991 0:00:00|207448,14 Kè|118811,21 Kè
293342|14|14|24.6.1991 0:00:00|7.7.1991 0:00:00|580854,80 Kè|332671,38 Kè
