"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
289618|136|13|28.6.1993 0:00:00|3.7.1993 0:00:00|181480,49 Kè|159193,41 Kè
289619|154|13|4.7.1993 0:00:00|5.7.1993 0:00:00|60493,50 Kè|53064,47 Kè
289620|86|13|6.7.1993 0:00:00|18.7.1993 0:00:00|393207,72 Kè|344919,06 Kè
289621|99|13|30.7.1993 0:00:00|31.7.1993 0:00:00|60493,50 Kè|53064,47 Kè
289622|105|13|3.8.1993 0:00:00|6.8.1993 0:00:00|120986,99 Kè|106128,94 Kè
289623|149|13|7.8.1993 0:00:00|12.8.1993 0:00:00|181480,49 Kè|159193,41 Kè
289624|105|13|23.8.1993 0:00:00|29.8.1993 0:00:00|211727,23 Kè|185725,65 Kè
289625|162|13|30.8.1993 0:00:00|31.8.1993 0:00:00|60493,50 Kè|53064,47 Kè
289626|159|13|7.9.1993 0:00:00|13.9.1993 0:00:00|211727,23 Kè|185725,65 Kè
289627|162|13|14.9.1993 0:00:00|21.9.1993 0:00:00|241973,98 Kè|212257,88 Kè
289628|139|13|22.9.1993 0:00:00|28.9.1993 0:00:00|211727,23 Kè|185725,65 Kè
289629|136|13|29.9.1993 0:00:00|2.10.1993 0:00:00|120986,99 Kè|106128,94 Kè
289630|139|13|18.10.1993 0:00:00|27.10.1993 0:00:00|302467,48 Kè|265322,35 Kè
289631|96|13|28.10.1993 0:00:00|6.11.1993 0:00:00|302467,48 Kè|265322,35 Kè
289632|116|13|7.11.1993 0:00:00|12.11.1993 0:00:00|181480,49 Kè|159193,41 Kè
289633|162|13|14.12.1993 0:00:00|22.12.1993 0:00:00|272220,73 Kè|238790,12 Kè
289634|170|13|23.12.1993 0:00:00|1.1.1994 0:00:00|302467,48 Kè|265322,35 Kè
289635|121|13|2.1.1994 0:00:00|4.1.1994 0:00:00|99886,28 Kè|87619,54 Kè
289636|83|13|5.1.1994 0:00:00|11.1.1994 0:00:00|233067,98 Kè|204445,60 Kè
289637|149|13|12.1.1994 0:00:00|15.1.1994 0:00:00|133181,70 Kè|116826,06 Kè
289638|83|13|16.1.1994 0:00:00|23.1.1994 0:00:00|266363,41 Kè|233652,11 Kè
289639|121|13|24.1.1994 0:00:00|1.2.1994 0:00:00|299658,83 Kè|262858,63 Kè
289640|136|13|6.2.1994 0:00:00|16.2.1994 0:00:00|366249,68 Kè|321271,66 Kè
289641|110|13|17.2.1994 0:00:00|26.2.1994 0:00:00|332954,26 Kè|292065,14 Kè
289642|144|13|27.2.1994 0:00:00|12.3.1994 0:00:00|466135,96 Kè|408891,20 Kè
289643|96|13|13.3.1994 0:00:00|26.3.1994 0:00:00|466135,96 Kè|408891,20 Kè
289644|139|13|27.3.1994 0:00:00|29.3.1994 0:00:00|99886,28 Kè|87619,54 Kè
289645|86|13|30.3.1994 0:00:00|6.4.1994 0:00:00|266363,41 Kè|233652,11 Kè
289646|165|13|7.4.1994 0:00:00|17.4.1994 0:00:00|366249,68 Kè|321271,66 Kè
289647|105|13|18.4.1994 0:00:00|21.4.1994 0:00:00|133181,70 Kè|116826,06 Kè
289648|105|13|22.4.1994 0:00:00|6.5.1994 0:00:00|499431,39 Kè|438097,71 Kè
289649|149|13|7.5.1994 0:00:00|13.5.1994 0:00:00|233067,98 Kè|204445,60 Kè
289650|83|13|14.5.1994 0:00:00|17.5.1994 0:00:00|133181,70 Kè|116826,06 Kè
289651|83|13|18.5.1994 0:00:00|29.5.1994 0:00:00|399545,11 Kè|350478,17 Kè
289652|102|13|1.6.1994 0:00:00|12.6.1994 0:00:00|399545,11 Kè|350478,17 Kè
289653|126|13|13.6.1994 0:00:00|16.6.1994 0:00:00|133181,70 Kè|116826,06 Kè
289654|144|13|29.6.1994 0:00:00|30.6.1994 0:00:00|66590,85 Kè|58413,03 Kè
289655|105|13|24.8.1994 0:00:00|7.9.1994 0:00:00|499431,39 Kè|438097,71 Kè
289656|110|13|8.9.1994 0:00:00|16.9.1994 0:00:00|299658,83 Kè|262858,63 Kè
289657|102|13|17.9.1994 0:00:00|25.9.1994 0:00:00|299658,83 Kè|262858,63 Kè
289658|83|13|4.10.1994 0:00:00|14.10.1994 0:00:00|366249,68 Kè|321271,66 Kè
289659|139|13|15.10.1994 0:00:00|19.10.1994 0:00:00|166477,13 Kè|146032,57 Kè
289660|136|13|20.10.1994 0:00:00|24.10.1994 0:00:00|166477,13 Kè|146032,57 Kè
289661|75|13|25.10.1994 0:00:00|26.10.1994 0:00:00|66590,85 Kè|58413,03 Kè
289662|139|13|27.10.1994 0:00:00|6.11.1994 0:00:00|366249,68 Kè|321271,66 Kè
289663|159|13|7.11.1994 0:00:00|14.11.1994 0:00:00|266363,41 Kè|233652,11 Kè
289664|75|13|15.11.1994 0:00:00|25.11.1994 0:00:00|366249,68 Kè|321271,66 Kè
289665|96|13|9.12.1994 0:00:00|14.12.1994 0:00:00|199772,55 Kè|175239,08 Kè
289666|102|13|15.12.1994 0:00:00|26.12.1994 0:00:00|399545,11 Kè|350478,17 Kè
289667|105|13|27.12.1994 0:00:00|10.1.1995 0:00:00|499431,39 Kè|438097,71 Kè
289668|96|13|11.1.1995 0:00:00|14.1.1995 0:00:00|129212,69 Kè|113344,47 Kè
289669|83|13|15.1.1995 0:00:00|24.1.1995 0:00:00|323031,73 Kè|283361,17 Kè
289670|110|13|25.1.1995 0:00:00|4.2.1995 0:00:00|355334,91 Kè|311697,29 Kè
289671|165|13|20.2.1995 0:00:00|25.2.1995 0:00:00|193819,04 Kè|170016,70 Kè
289672|165|13|14.3.1995 0:00:00|25.3.1995 0:00:00|387638,08 Kè|340033,41 Kè
289673|116|13|7.4.1995 0:00:00|17.4.1995 0:00:00|355334,91 Kè|311697,29 Kè
289674|105|13|18.4.1995 0:00:00|27.4.1995 0:00:00|323031,73 Kè|283361,17 Kè
289675|110|13|28.4.1995 0:00:00|3.5.1995 0:00:00|193819,04 Kè|170016,70 Kè
289676|80|13|4.5.1995 0:00:00|9.5.1995 0:00:00|193819,04 Kè|170016,70 Kè
289677|154|13|14.5.1995 0:00:00|16.5.1995 0:00:00|96909,52 Kè|85008,35 Kè
