"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
289118|139|9|24.9.2000 0:00:00|8.10.2000 0:00:00|1317333,06 Kè|904347,65 Kè
289119|96|9|9.10.2000 0:00:00|14.10.2000 0:00:00|526933,23 Kè|361739,06 Kè
289120|159|9|19.10.2000 0:00:00|27.10.2000 0:00:00|790399,84 Kè|542608,59 Kè
289121|139|9|10.11.2000 0:00:00|19.11.2000 0:00:00|878222,04 Kè|602898,44 Kè
289122|154|9|20.11.2000 0:00:00|30.11.2000 0:00:00|966044,25 Kè|663188,28 Kè
289123|96|9|1.12.2000 0:00:00|3.12.2000 0:00:00|263466,61 Kè|180869,53 Kè
289124|75|9|4.12.2000 0:00:00|15.12.2000 0:00:00|1053866,45 Kè|723478,12 Kè
289125|75|9|16.12.2000 0:00:00|17.12.2000 0:00:00|175644,41 Kè|120579,69 Kè
289126|102|9|18.12.2000 0:00:00|20.12.2000 0:00:00|263466,61 Kè|180869,53 Kè
289127|83|9|21.12.2000 0:00:00|31.12.2000 0:00:00|966044,25 Kè|663188,28 Kè
289128|105|9|1.1.2001 0:00:00|7.1.2001 0:00:00|677937,20 Kè|465403,12 Kè
289129|165|9|8.1.2001 0:00:00|20.1.2001 0:00:00|1259026,23 Kè|864320,08 Kè
289130|121|9|21.1.2001 0:00:00|30.1.2001 0:00:00|968481,72 Kè|664861,60 Kè
289131|144|9|31.1.2001 0:00:00|13.2.2001 0:00:00|1355874,40 Kè|930806,24 Kè
289132|121|9|14.2.2001 0:00:00|16.2.2001 0:00:00|290544,52 Kè|199458,48 Kè
289133|86|9|17.2.2001 0:00:00|20.2.2001 0:00:00|387392,69 Kè|265944,64 Kè
289134|80|9|21.2.2001 0:00:00|7.3.2001 0:00:00|1452722,58 Kè|997292,40 Kè
289135|159|9|8.3.2001 0:00:00|22.3.2001 0:00:00|1452722,58 Kè|997292,40 Kè
289136|99|9|23.3.2001 0:00:00|6.4.2001 0:00:00|1452722,58 Kè|997292,40 Kè
289137|170|9|7.4.2001 0:00:00|21.4.2001 0:00:00|1452722,58 Kè|997292,40 Kè
289138|110|9|22.4.2001 0:00:00|25.4.2001 0:00:00|387392,69 Kè|265944,64 Kè
