"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
293618|2|14|7.2.1999 0:00:00|9.2.1999 0:00:00|127611,34 Kè|73086,49 Kè
293619|20|14|17.2.1999 0:00:00|20.2.1999 0:00:00|170148,45 Kè|97448,66 Kè
293620|20|14|21.2.1999 0:00:00|1.3.1999 0:00:00|382834,02 Kè|219259,48 Kè
293621|11|14|2.3.1999 0:00:00|10.3.1999 0:00:00|382834,02 Kè|219259,48 Kè
293622|20|14|11.3.1999 0:00:00|18.3.1999 0:00:00|340296,90 Kè|194897,32 Kè
293623|64|14|19.3.1999 0:00:00|26.3.1999 0:00:00|340296,90 Kè|194897,32 Kè
293624|11|14|27.3.1999 0:00:00|4.4.1999 0:00:00|382834,02 Kè|219259,48 Kè
293625|64|14|19.4.1999 0:00:00|30.4.1999 0:00:00|510445,36 Kè|292345,98 Kè
293626|55|14|1.5.1999 0:00:00|10.5.1999 0:00:00|425371,13 Kè|243621,65 Kè
293627|20|14|11.5.1999 0:00:00|21.5.1999 0:00:00|467908,24 Kè|267983,81 Kè
293628|1|14|31.5.1999 0:00:00|13.6.1999 0:00:00|595519,58 Kè|341070,31 Kè
293629|2|14|14.6.1999 0:00:00|27.6.1999 0:00:00|595519,58 Kè|341070,31 Kè
293630|34|14|28.6.1999 0:00:00|12.7.1999 0:00:00|638056,70 Kè|365432,47 Kè
293631|2|14|13.7.1999 0:00:00|19.7.1999 0:00:00|297759,79 Kè|170535,15 Kè
293632|55|14|1.8.1999 0:00:00|4.8.1999 0:00:00|170148,45 Kè|97448,66 Kè
293633|55|14|5.8.1999 0:00:00|7.8.1999 0:00:00|127611,34 Kè|73086,49 Kè
293634|37|14|8.8.1999 0:00:00|13.8.1999 0:00:00|255222,68 Kè|146172,99 Kè
293635|2|14|18.8.1999 0:00:00|1.9.1999 0:00:00|638056,70 Kè|365432,47 Kè
293636|11|14|2.9.1999 0:00:00|14.9.1999 0:00:00|552982,47 Kè|316708,14 Kè
293637|11|14|15.9.1999 0:00:00|24.9.1999 0:00:00|425371,13 Kè|243621,65 Kè
293638|17|14|25.9.1999 0:00:00|6.10.1999 0:00:00|510445,36 Kè|292345,98 Kè
293639|58|14|7.10.1999 0:00:00|16.10.1999 0:00:00|425371,13 Kè|243621,65 Kè
293640|45|14|21.10.1999 0:00:00|30.10.1999 0:00:00|425371,13 Kè|243621,65 Kè
293641|2|14|31.10.1999 0:00:00|13.11.1999 0:00:00|595519,58 Kè|341070,31 Kè
293642|20|14|27.11.1999 0:00:00|9.12.1999 0:00:00|552982,47 Kè|316708,14 Kè
293643|26|14|20.12.1999 0:00:00|31.12.1999 0:00:00|510445,36 Kè|292345,98 Kè
293644|58|14|1.1.2000 0:00:00|15.1.2000 0:00:00|663188,28 Kè|379826,01 Kè
293645|58|14|16.1.2000 0:00:00|24.1.2000 0:00:00|397912,97 Kè|227895,61 Kè
293646|17|14|25.1.2000 0:00:00|31.1.2000 0:00:00|309487,86 Kè|177252,14 Kè
293647|58|14|1.2.2000 0:00:00|14.2.2000 0:00:00|618975,73 Kè|354504,28 Kè
293648|45|14|15.2.2000 0:00:00|29.2.2000 0:00:00|663188,28 Kè|379826,01 Kè
293649|23|14|1.3.2000 0:00:00|15.3.2000 0:00:00|663188,28 Kè|379826,01 Kè
293650|50|14|16.3.2000 0:00:00|22.3.2000 0:00:00|309487,86 Kè|177252,14 Kè
293651|26|14|6.4.2000 0:00:00|8.4.2000 0:00:00|132637,66 Kè|75965,20 Kè
293652|23|14|9.4.2000 0:00:00|21.4.2000 0:00:00|574763,17 Kè|329182,55 Kè
293653|17|14|22.4.2000 0:00:00|28.4.2000 0:00:00|309487,86 Kè|177252,14 Kè
293654|58|14|29.4.2000 0:00:00|12.5.2000 0:00:00|618975,73 Kè|354504,28 Kè
293655|11|14|31.5.2000 0:00:00|8.6.2000 0:00:00|397912,97 Kè|227895,61 Kè
293656|50|14|9.6.2000 0:00:00|16.6.2000 0:00:00|353700,42 Kè|202573,87 Kè
293657|23|14|2.7.2000 0:00:00|3.7.2000 0:00:00|88425,10 Kè|50643,47 Kè
293658|45|14|14.7.2000 0:00:00|21.7.2000 0:00:00|353700,42 Kè|202573,87 Kè
293659|14|14|22.7.2000 0:00:00|23.7.2000 0:00:00|88425,10 Kè|50643,47 Kè
293660|17|14|5.8.2000 0:00:00|18.8.2000 0:00:00|618975,73 Kè|354504,28 Kè
293661|23|14|7.9.2000 0:00:00|10.9.2000 0:00:00|176850,21 Kè|101286,94 Kè
293662|29|14|18.9.2000 0:00:00|26.9.2000 0:00:00|397912,97 Kè|227895,61 Kè
293663|67|14|27.9.2000 0:00:00|2.10.2000 0:00:00|265275,31 Kè|151930,41 Kè
293664|29|14|3.10.2000 0:00:00|9.10.2000 0:00:00|309487,86 Kè|177252,14 Kè
293665|45|14|10.10.2000 0:00:00|18.10.2000 0:00:00|397912,97 Kè|227895,61 Kè
293666|17|14|19.10.2000 0:00:00|27.10.2000 0:00:00|397912,97 Kè|227895,61 Kè
293667|50|14|28.10.2000 0:00:00|11.11.2000 0:00:00|663188,28 Kè|379826,01 Kè
293668|23|14|12.11.2000 0:00:00|21.11.2000 0:00:00|442125,52 Kè|253217,34 Kè
293669|61|14|22.11.2000 0:00:00|26.11.2000 0:00:00|221062,76 Kè|126608,67 Kè
293670|17|14|27.11.2000 0:00:00|5.12.2000 0:00:00|397912,97 Kè|227895,61 Kè
293671|11|14|6.12.2000 0:00:00|20.12.2000 0:00:00|663188,28 Kè|379826,01 Kè
293672|37|14|21.12.2000 0:00:00|2.1.2001 0:00:00|574763,17 Kè|329182,55 Kè
293673|58|14|24.1.2001 0:00:00|7.2.2001 0:00:00|731347,76 Kè|418862,81 Kè
293674|58|14|8.2.2001 0:00:00|18.2.2001 0:00:00|536321,69 Kè|307166,06 Kè
293675|20|14|19.2.2001 0:00:00|20.2.2001 0:00:00|97513,03 Kè|55848,37 Kè
293676|37|14|21.2.2001 0:00:00|5.3.2001 0:00:00|633834,72 Kè|363014,43 Kè
293677|14|14|6.3.2001 0:00:00|11.3.2001 0:00:00|292539,10 Kè|167545,12 Kè
293678|11|14|12.3.2001 0:00:00|16.3.2001 0:00:00|243782,59 Kè|139620,94 Kè
293679|17|14|17.3.2001 0:00:00|18.3.2001 0:00:00|97513,03 Kè|55848,37 Kè
293680|37|14|23.3.2001 0:00:00|6.4.2001 0:00:00|731347,76 Kè|418862,81 Kè
293681|64|14|7.4.2001 0:00:00|9.4.2001 0:00:00|146269,55 Kè|83772,56 Kè
293682|45|14|23.4.2001 0:00:00|24.4.2001 0:00:00|97513,03 Kè|55848,37 Kè
293683|17|14|25.4.2001 0:00:00|3.5.2001 0:00:00|438808,66 Kè|251317,68 Kè
293684|29|14|4.5.2001 0:00:00|16.5.2001 0:00:00|633834,72 Kè|363014,43 Kè
293685|64|14|17.5.2001 0:00:00|26.5.2001 0:00:00|487565,17 Kè|279241,87 Kè
293686|45|14|27.5.2001 0:00:00|3.6.2001 0:00:00|390052,14 Kè|223393,50 Kè
293687|50|14|11.6.2001 0:00:00|23.6.2001 0:00:00|633834,72 Kè|363014,43 Kè
293688|37|14|24.6.2001 0:00:00|2.7.2001 0:00:00|438808,66 Kè|251317,68 Kè
293689|67|14|3.7.2001 0:00:00|11.7.2001 0:00:00|438808,66 Kè|251317,68 Kè
293690|37|14|12.7.2001 0:00:00|16.7.2001 0:00:00|243782,59 Kè|139620,94 Kè
293691|61|14|17.7.2001 0:00:00|31.7.2001 0:00:00|731347,76 Kè|418862,81 Kè
293692|45|14|1.8.2001 0:00:00|11.8.2001 0:00:00|536321,69 Kè|307166,06 Kè
293693|37|14|12.8.2001 0:00:00|15.8.2001 0:00:00|195026,07 Kè|111696,75 Kè
293694|34|14|30.8.2001 0:00:00|3.9.2001 0:00:00|243782,59 Kè|139620,94 Kè
293695|11|14|4.9.2001 0:00:00|13.9.2001 0:00:00|487565,17 Kè|279241,87 Kè
293696|17|14|14.9.2001 0:00:00|15.9.2001 0:00:00|97513,03 Kè|55848,37 Kè
293697|37|14|16.9.2001 0:00:00|19.9.2001 0:00:00|195026,07 Kè|111696,75 Kè
293698|23|14|20.9.2001 0:00:00|23.9.2001 0:00:00|195026,07 Kè|111696,75 Kè
293699|64|14|24.9.2001 0:00:00|5.10.2001 0:00:00|585078,21 Kè|335090,25 Kè
293700|58|14|6.10.2001 0:00:00|15.10.2001 0:00:00|487565,17 Kè|279241,87 Kè
293701|14|14|16.10.2001 0:00:00|28.10.2001 0:00:00|633834,72 Kè|363014,43 Kè
293702|23|14|29.10.2001 0:00:00|11.11.2001 0:00:00|682591,24 Kè|390938,62 Kè
293703|2|14|12.11.2001 0:00:00|13.11.2001 0:00:00|97513,03 Kè|55848,37 Kè
293704|1|14|14.11.2001 0:00:00|28.11.2001 0:00:00|731347,76 Kè|418862,81 Kè
293705|58|14|29.11.2001 0:00:00|3.12.2001 0:00:00|243782,59 Kè|139620,94 Kè
293706|64|14|4.12.2001 0:00:00|6.12.2001 0:00:00|146269,55 Kè|83772,56 Kè
293707|50|14|7.12.2001 0:00:00|15.12.2001 0:00:00|438808,66 Kè|251317,68 Kè
293708|2|14|29.12.2001 0:00:00|10.1.2002 0:00:00|633834,72 Kè|363014,43 Kè
293709|26|14|11.1.2002 0:00:00|23.1.2002 0:00:00|629831,71 Kè|360721,80 Kè
293710|34|14|24.1.2002 0:00:00|4.2.2002 0:00:00|581383,12 Kè|332973,97 Kè
293711|2|14|5.2.2002 0:00:00|10.2.2002 0:00:00|290691,56 Kè|166486,98 Kè
293712|14|14|11.2.2002 0:00:00|25.2.2002 0:00:00|726728,90 Kè|416217,46 Kè
293713|37|14|26.2.2002 0:00:00|4.3.2002 0:00:00|339140,15 Kè|194234,81 Kè
293714|64|14|5.3.2002 0:00:00|9.3.2002 0:00:00|242242,97 Kè|138739,15 Kè
293715|58|14|10.3.2002 0:00:00|21.3.2002 0:00:00|581383,12 Kè|332973,97 Kè
293716|67|14|6.4.2002 0:00:00|7.4.2002 0:00:00|96897,19 Kè|55495,66 Kè
293717|17|14|8.4.2002 0:00:00|22.4.2002 0:00:00|726728,90 Kè|416217,46 Kè
