"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
287218|173|8|4.2.2011 0:00:00|6.2.2011 0:00:00|108000,00 Kè|60000,00 Kè
287219|263|8|7.2.2011 0:00:00|16.2.2011 0:00:00|359999,99 Kè|200000,00 Kè
287220|269|8|17.2.2011 0:00:00|20.2.2011 0:00:00|144000,00 Kè|80000,00 Kè
287221|200|8|21.2.2011 0:00:00|2.3.2011 0:00:00|359999,99 Kè|200000,00 Kè
287222|213|8|3.3.2011 0:00:00|8.3.2011 0:00:00|215999,99 Kè|120000,00 Kè
287223|304|8|9.3.2011 0:00:00|13.3.2011 0:00:00|180000,00 Kè|100000,00 Kè
287224|258|8|24.3.2011 0:00:00|1.4.2011 0:00:00|323999,99 Kè|180000,00 Kè
287225|298|8|2.4.2011 0:00:00|11.4.2011 0:00:00|359999,99 Kè|200000,00 Kè
287226|258|8|12.4.2011 0:00:00|23.4.2011 0:00:00|431999,99 Kè|240000,00 Kè
287227|194|8|4.5.2011 0:00:00|6.5.2011 0:00:00|108000,00 Kè|60000,00 Kè
287228|200|8|7.5.2011 0:00:00|18.5.2011 0:00:00|431999,99 Kè|240000,00 Kè
287229|178|8|19.5.2011 0:00:00|26.5.2011 0:00:00|287999,99 Kè|160000,00 Kè
287230|218|8|27.5.2011 0:00:00|5.6.2011 0:00:00|359999,99 Kè|200000,00 Kè
287231|131|8|6.6.2011 0:00:00|20.6.2011 0:00:00|539999,99 Kè|300000,00 Kè
287232|208|8|21.6.2011 0:00:00|2.7.2011 0:00:00|431999,99 Kè|240000,00 Kè
287233|229|8|3.7.2011 0:00:00|8.7.2011 0:00:00|215999,99 Kè|120000,00 Kè
287234|239|8|9.7.2011 0:00:00|12.7.2011 0:00:00|144000,00 Kè|80000,00 Kè
287235|269|8|13.7.2011 0:00:00|18.7.2011 0:00:00|215999,99 Kè|120000,00 Kè
287236|229|8|22.7.2011 0:00:00|30.7.2011 0:00:00|323999,99 Kè|180000,00 Kè
287237|203|8|31.7.2011 0:00:00|2.8.2011 0:00:00|108000,00 Kè|60000,00 Kè
287238|242|8|3.8.2011 0:00:00|14.8.2011 0:00:00|431999,99 Kè|240000,00 Kè
287239|221|8|15.8.2011 0:00:00|18.8.2011 0:00:00|144000,00 Kè|80000,00 Kè
287240|200|8|19.8.2011 0:00:00|25.8.2011 0:00:00|251999,99 Kè|140000,00 Kè
287241|173|8|26.8.2011 0:00:00|7.9.2011 0:00:00|467999,99 Kè|260000,00 Kè
287242|258|8|8.9.2011 0:00:00|16.9.2011 0:00:00|323999,99 Kè|180000,00 Kè
287243|183|8|17.9.2011 0:00:00|30.9.2011 0:00:00|503999,99 Kè|280000,00 Kè
287244|218|8|1.10.2011 0:00:00|13.10.2011 0:00:00|467999,99 Kè|260000,00 Kè
287245|247|8|14.10.2011 0:00:00|21.10.2011 0:00:00|287999,99 Kè|160000,00 Kè
287246|282|8|22.10.2011 0:00:00|28.10.2011 0:00:00|251999,99 Kè|140000,00 Kè
287247|253|8|12.11.2011 0:00:00|25.11.2011 0:00:00|503999,99 Kè|280000,00 Kè
287248|304|8|2.12.2011 0:00:00|13.12.2011 0:00:00|431999,99 Kè|240000,00 Kè
287249|266|8|14.12.2011 0:00:00|15.12.2011 0:00:00|72000,00 Kè|40000,00 Kè
287250|229|8|16.12.2011 0:00:00|22.12.2011 0:00:00|251999,99 Kè|140000,00 Kè
287251|258|8|23.12.2011 0:00:00|24.12.2011 0:00:00|72000,00 Kè|40000,00 Kè
287252|99|3|1.1.1990 0:00:00|5.1.1990 0:00:00|210418,89 Kè|110746,79 Kè
