"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285718|226|7|19.1.1990 0:00:00|23.1.1990 0:00:00|132896,14 Kè|73831,19 Kè
285719|188|7|24.1.1990 0:00:00|25.1.1990 0:00:00|53158,46 Kè|29532,48 Kè
285720|203|7|30.1.1990 0:00:00|1.2.1990 0:00:00|79737,68 Kè|44298,71 Kè
285721|298|7|2.2.1990 0:00:00|9.2.1990 0:00:00|212633,82 Kè|118129,91 Kè
285722|266|7|18.2.1990 0:00:00|21.2.1990 0:00:00|106316,91 Kè|59064,95 Kè
285723|221|7|22.2.1990 0:00:00|3.3.1990 0:00:00|265792,28 Kè|147662,38 Kè
285724|247|7|4.3.1990 0:00:00|12.3.1990 0:00:00|239213,05 Kè|132896,14 Kè
285725|253|7|13.3.1990 0:00:00|25.3.1990 0:00:00|345529,96 Kè|191961,10 Kè
285726|229|7|26.3.1990 0:00:00|4.4.1990 0:00:00|265792,28 Kè|147662,38 Kè
285727|279|7|5.4.1990 0:00:00|8.4.1990 0:00:00|106316,91 Kè|59064,95 Kè
285728|213|7|18.4.1990 0:00:00|22.4.1990 0:00:00|132896,14 Kè|73831,19 Kè
285729|269|7|27.4.1990 0:00:00|6.5.1990 0:00:00|265792,28 Kè|147662,38 Kè
285730|213|7|7.5.1990 0:00:00|21.5.1990 0:00:00|398688,42 Kè|221493,57 Kè
285731|298|7|22.5.1990 0:00:00|30.5.1990 0:00:00|239213,05 Kè|132896,14 Kè
285732|274|7|31.5.1990 0:00:00|9.6.1990 0:00:00|265792,28 Kè|147662,38 Kè
285733|226|7|10.6.1990 0:00:00|23.6.1990 0:00:00|372109,19 Kè|206727,33 Kè
285734|258|7|24.6.1990 0:00:00|2.7.1990 0:00:00|239213,05 Kè|132896,14 Kè
285735|258|7|3.7.1990 0:00:00|5.7.1990 0:00:00|79737,68 Kè|44298,71 Kè
285736|287|7|6.7.1990 0:00:00|15.7.1990 0:00:00|265792,28 Kè|147662,38 Kè
285737|213|7|16.7.1990 0:00:00|23.7.1990 0:00:00|212633,82 Kè|118129,91 Kè
