"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
288318|121|6|14.6.1999 0:00:00|19.6.1999 0:00:00|176335,67 Kè|92808,25 Kè
288319|116|6|20.6.1999 0:00:00|24.6.1999 0:00:00|146946,39 Kè|77340,21 Kè
288320|136|6|25.6.1999 0:00:00|4.7.1999 0:00:00|293892,78 Kè|154680,41 Kè
288321|105|6|19.7.1999 0:00:00|30.7.1999 0:00:00|352671,33 Kè|185616,49 Kè
288322|86|6|31.7.1999 0:00:00|7.8.1999 0:00:00|235114,22 Kè|123744,33 Kè
288323|162|6|15.8.1999 0:00:00|24.8.1999 0:00:00|293892,78 Kè|154680,41 Kè
288324|75|6|25.8.1999 0:00:00|27.8.1999 0:00:00|88167,83 Kè|46404,12 Kè
288325|91|6|28.8.1999 0:00:00|2.9.1999 0:00:00|176335,67 Kè|92808,25 Kè
288326|80|6|3.9.1999 0:00:00|15.9.1999 0:00:00|382060,61 Kè|201084,53 Kè
288327|99|6|16.9.1999 0:00:00|27.9.1999 0:00:00|352671,33 Kè|185616,49 Kè
288328|116|6|11.10.1999 0:00:00|25.10.1999 0:00:00|440839,17 Kè|232020,62 Kè
288329|86|6|8.11.1999 0:00:00|11.11.1999 0:00:00|117557,11 Kè|61872,16 Kè
288330|102|6|12.11.1999 0:00:00|17.11.1999 0:00:00|176335,67 Kè|92808,25 Kè
288331|126|6|18.11.1999 0:00:00|23.11.1999 0:00:00|176335,67 Kè|92808,25 Kè
288332|91|6|24.11.1999 0:00:00|2.12.1999 0:00:00|264503,50 Kè|139212,37 Kè
288333|121|6|3.12.1999 0:00:00|13.12.1999 0:00:00|323282,06 Kè|170148,45 Kè
288334|91|6|17.12.1999 0:00:00|27.12.1999 0:00:00|323282,06 Kè|170148,45 Kè
288335|70|6|28.12.1999 0:00:00|2.1.2000 0:00:00|176335,67 Kè|92808,25 Kè
288336|102|6|3.1.2000 0:00:00|7.1.2000 0:00:00|152734,27 Kè|80386,46 Kè
288337|86|6|8.1.2000 0:00:00|15.1.2000 0:00:00|244374,83 Kè|128618,33 Kè
288338|139|6|16.1.2000 0:00:00|18.1.2000 0:00:00|91640,56 Kè|48231,87 Kè
288339|102|6|19.1.2000 0:00:00|20.1.2000 0:00:00|61093,71 Kè|32154,58 Kè
288340|99|6|21.1.2000 0:00:00|2.2.2000 0:00:00|397109,10 Kè|209004,79 Kè
288341|70|6|3.2.2000 0:00:00|17.2.2000 0:00:00|458202,81 Kè|241159,37 Kè
288342|149|6|18.2.2000 0:00:00|23.2.2000 0:00:00|183281,12 Kè|96463,75 Kè
288343|149|6|24.2.2000 0:00:00|29.2.2000 0:00:00|183281,12 Kè|96463,75 Kè
288344|91|6|1.3.2000 0:00:00|7.3.2000 0:00:00|213827,98 Kè|112541,04 Kè
288345|149|6|8.3.2000 0:00:00|14.3.2000 0:00:00|213827,98 Kè|112541,04 Kè
288346|139|6|15.3.2000 0:00:00|26.3.2000 0:00:00|366562,24 Kè|192927,50 Kè
288347|96|6|27.3.2000 0:00:00|5.4.2000 0:00:00|305468,54 Kè|160772,92 Kè
288348|70|6|6.4.2000 0:00:00|7.4.2000 0:00:00|61093,71 Kè|32154,58 Kè
288349|110|6|8.4.2000 0:00:00|14.4.2000 0:00:00|213827,98 Kè|112541,04 Kè
288350|75|6|15.4.2000 0:00:00|16.4.2000 0:00:00|61093,71 Kè|32154,58 Kè
288351|96|6|17.4.2000 0:00:00|22.4.2000 0:00:00|183281,12 Kè|96463,75 Kè
288352|105|6|3.5.2000 0:00:00|14.5.2000 0:00:00|366562,24 Kè|192927,50 Kè
288353|102|6|15.5.2000 0:00:00|28.5.2000 0:00:00|427655,95 Kè|225082,08 Kè
288354|121|6|29.5.2000 0:00:00|9.6.2000 0:00:00|366562,24 Kè|192927,50 Kè
288355|75|6|30.6.2000 0:00:00|13.7.2000 0:00:00|427655,95 Kè|225082,08 Kè
288356|136|6|14.7.2000 0:00:00|28.7.2000 0:00:00|458202,81 Kè|241159,37 Kè
288357|170|6|29.7.2000 0:00:00|7.8.2000 0:00:00|305468,54 Kè|160772,92 Kè
288358|159|6|8.8.2000 0:00:00|10.8.2000 0:00:00|91640,56 Kè|48231,87 Kè
288359|91|6|24.8.2000 0:00:00|31.8.2000 0:00:00|244374,83 Kè|128618,33 Kè
288360|105|6|1.9.2000 0:00:00|8.9.2000 0:00:00|244374,83 Kè|128618,33 Kè
288361|116|6|9.9.2000 0:00:00|19.9.2000 0:00:00|336015,39 Kè|176850,21 Kè
288362|121|6|20.9.2000 0:00:00|1.10.2000 0:00:00|366562,24 Kè|192927,50 Kè
288363|170|6|2.10.2000 0:00:00|14.10.2000 0:00:00|397109,10 Kè|209004,79 Kè
288364|159|6|15.10.2000 0:00:00|26.10.2000 0:00:00|366562,24 Kè|192927,50 Kè
288365|170|6|27.10.2000 0:00:00|1.11.2000 0:00:00|183281,12 Kè|96463,75 Kè
288366|80|6|2.11.2000 0:00:00|4.11.2000 0:00:00|91640,56 Kè|48231,87 Kè
288367|105|6|5.11.2000 0:00:00|10.11.2000 0:00:00|183281,12 Kè|96463,75 Kè
288368|96|6|11.11.2000 0:00:00|22.11.2000 0:00:00|366562,24 Kè|192927,50 Kè
288369|126|6|23.11.2000 0:00:00|30.11.2000 0:00:00|244374,83 Kè|128618,33 Kè
288370|86|6|1.12.2000 0:00:00|2.12.2000 0:00:00|61093,71 Kè|32154,58 Kè
288371|139|6|3.12.2000 0:00:00|6.12.2000 0:00:00|122187,41 Kè|64309,17 Kè
288372|165|6|7.12.2000 0:00:00|18.12.2000 0:00:00|366562,24 Kè|192927,50 Kè
288373|99|6|19.12.2000 0:00:00|26.12.2000 0:00:00|244374,83 Kè|128618,33 Kè
288374|144|6|11.1.2001 0:00:00|25.1.2001 0:00:00|505294,81 Kè|265944,64 Kè
288375|126|6|9.2.2001 0:00:00|16.2.2001 0:00:00|269490,56 Kè|141837,14 Kè
288376|126|6|17.2.2001 0:00:00|20.2.2001 0:00:00|134745,28 Kè|70918,57 Kè
288377|83|6|21.2.2001 0:00:00|26.2.2001 0:00:00|202117,92 Kè|106377,86 Kè
288378|83|6|27.2.2001 0:00:00|7.3.2001 0:00:00|303176,89 Kè|159566,78 Kè
288379|154|6|17.3.2001 0:00:00|20.3.2001 0:00:00|134745,28 Kè|70918,57 Kè
288380|154|6|21.3.2001 0:00:00|22.3.2001 0:00:00|67372,64 Kè|35459,29 Kè
288381|70|6|23.3.2001 0:00:00|27.3.2001 0:00:00|168431,60 Kè|88648,21 Kè
288382|75|6|28.3.2001 0:00:00|6.4.2001 0:00:00|336863,21 Kè|177296,43 Kè
288383|110|6|7.4.2001 0:00:00|21.4.2001 0:00:00|505294,81 Kè|265944,64 Kè
288384|116|6|22.4.2001 0:00:00|5.5.2001 0:00:00|471608,49 Kè|248215,00 Kè
288385|121|6|6.5.2001 0:00:00|9.5.2001 0:00:00|134745,28 Kè|70918,57 Kè
288386|80|6|14.5.2001 0:00:00|16.5.2001 0:00:00|101058,96 Kè|53188,93 Kè
288387|86|6|17.5.2001 0:00:00|22.5.2001 0:00:00|202117,92 Kè|106377,86 Kè
288388|154|6|23.5.2001 0:00:00|4.6.2001 0:00:00|437922,17 Kè|230485,35 Kè
288389|154|6|5.6.2001 0:00:00|16.6.2001 0:00:00|404235,85 Kè|212755,71 Kè
288390|139|6|17.6.2001 0:00:00|27.6.2001 0:00:00|370549,53 Kè|195026,07 Kè
288391|80|6|28.6.2001 0:00:00|5.7.2001 0:00:00|269490,56 Kè|141837,14 Kè
288392|159|6|6.7.2001 0:00:00|16.7.2001 0:00:00|370549,53 Kè|195026,07 Kè
288393|149|6|17.7.2001 0:00:00|28.7.2001 0:00:00|404235,85 Kè|212755,71 Kè
288394|70|6|29.7.2001 0:00:00|6.8.2001 0:00:00|303176,89 Kè|159566,78 Kè
288395|83|6|7.8.2001 0:00:00|19.8.2001 0:00:00|437922,17 Kè|230485,35 Kè
288396|96|6|20.8.2001 0:00:00|1.9.2001 0:00:00|437922,17 Kè|230485,35 Kè
288397|136|6|8.9.2001 0:00:00|10.9.2001 0:00:00|101058,96 Kè|53188,93 Kè
288398|165|6|11.9.2001 0:00:00|18.9.2001 0:00:00|269490,56 Kè|141837,14 Kè
288399|149|6|19.9.2001 0:00:00|20.9.2001 0:00:00|67372,64 Kè|35459,29 Kè
288400|96|6|3.10.2001 0:00:00|5.10.2001 0:00:00|101058,96 Kè|53188,93 Kè
288401|110|6|6.10.2001 0:00:00|14.10.2001 0:00:00|303176,89 Kè|159566,78 Kè
288402|139|6|6.11.2001 0:00:00|19.11.2001 0:00:00|471608,49 Kè|248215,00 Kè
288403|121|6|20.11.2001 0:00:00|29.11.2001 0:00:00|336863,21 Kè|177296,43 Kè
288404|91|6|30.11.2001 0:00:00|5.12.2001 0:00:00|202117,92 Kè|106377,86 Kè
288405|162|6|6.12.2001 0:00:00|18.12.2001 0:00:00|437922,17 Kè|230485,35 Kè
288406|139|6|19.12.2001 0:00:00|27.12.2001 0:00:00|303176,89 Kè|159566,78 Kè
