"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
286818|194|8|6.1.2000 0:00:00|7.1.2000 0:00:00|57878,25 Kè|32154,58 Kè
286819|197|8|8.1.2000 0:00:00|18.1.2000 0:00:00|318330,37 Kè|176850,21 Kè
286820|178|8|19.1.2000 0:00:00|22.1.2000 0:00:00|115756,50 Kè|64309,17 Kè
286821|197|8|23.1.2000 0:00:00|26.1.2000 0:00:00|115756,50 Kè|64309,17 Kè
286822|234|8|27.1.2000 0:00:00|31.1.2000 0:00:00|144695,62 Kè|80386,46 Kè
286823|194|8|1.2.2000 0:00:00|6.2.2000 0:00:00|173634,74 Kè|96463,75 Kè
286824|131|8|14.2.2000 0:00:00|28.2.2000 0:00:00|434086,86 Kè|241159,37 Kè
286825|263|8|29.2.2000 0:00:00|3.3.2000 0:00:00|115756,50 Kè|64309,17 Kè
286826|263|8|4.3.2000 0:00:00|8.3.2000 0:00:00|144695,62 Kè|80386,46 Kè
286827|213|8|9.3.2000 0:00:00|10.3.2000 0:00:00|57878,25 Kè|32154,58 Kè
286828|247|8|11.3.2000 0:00:00|16.3.2000 0:00:00|173634,74 Kè|96463,75 Kè
286829|298|8|31.3.2000 0:00:00|5.4.2000 0:00:00|173634,74 Kè|96463,75 Kè
286830|298|8|15.4.2000 0:00:00|16.4.2000 0:00:00|57878,25 Kè|32154,58 Kè
286831|301|8|17.4.2000 0:00:00|28.4.2000 0:00:00|347269,49 Kè|192927,50 Kè
286832|279|8|29.4.2000 0:00:00|12.5.2000 0:00:00|405147,74 Kè|225082,08 Kè
286833|263|8|13.5.2000 0:00:00|24.5.2000 0:00:00|347269,49 Kè|192927,50 Kè
286834|183|8|25.5.2000 0:00:00|4.6.2000 0:00:00|318330,37 Kè|176850,21 Kè
286835|194|8|28.6.2000 0:00:00|11.7.2000 0:00:00|405147,74 Kè|225082,08 Kè
286836|287|8|12.7.2000 0:00:00|14.7.2000 0:00:00|86817,37 Kè|48231,87 Kè
286837|258|8|28.7.2000 0:00:00|4.8.2000 0:00:00|231512,99 Kè|128618,33 Kè
286838|200|8|5.8.2000 0:00:00|16.8.2000 0:00:00|347269,49 Kè|192927,50 Kè
286839|287|8|17.8.2000 0:00:00|19.8.2000 0:00:00|86817,37 Kè|48231,87 Kè
286840|295|8|20.8.2000 0:00:00|29.8.2000 0:00:00|289391,24 Kè|160772,92 Kè
286841|242|8|30.8.2000 0:00:00|4.9.2000 0:00:00|173634,74 Kè|96463,75 Kè
286842|194|8|5.9.2000 0:00:00|13.9.2000 0:00:00|260452,12 Kè|144695,62 Kè
