"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
284118|221|2|29.10.2009 0:00:00|8.11.2009 0:00:00|493956,21 Kè|274420,13 Kè
284119|218|2|9.11.2009 0:00:00|16.11.2009 0:00:00|359240,88 Kè|199578,27 Kè
284120|188|2|17.11.2009 0:00:00|28.11.2009 0:00:00|538861,32 Kè|299367,41 Kè
284121|203|2|29.11.2009 0:00:00|13.12.2009 0:00:00|673576,66 Kè|374209,26 Kè
284122|253|2|14.12.2009 0:00:00|17.12.2009 0:00:00|179620,44 Kè|99789,14 Kè
284123|188|2|18.12.2009 0:00:00|22.12.2009 0:00:00|224525,55 Kè|124736,42 Kè
284124|226|2|23.12.2009 0:00:00|30.12.2009 0:00:00|359240,88 Kè|199578,27 Kè
284125|183|2|13.1.2010 0:00:00|26.1.2010 0:00:00|695939,37 Kè|386633,00 Kè
284126|258|2|27.1.2010 0:00:00|3.2.2010 0:00:00|397679,64 Kè|220933,14 Kè
284127|200|2|4.2.2010 0:00:00|18.2.2010 0:00:00|745649,33 Kè|414249,64 Kè
284128|301|2|19.2.2010 0:00:00|20.2.2010 0:00:00|99419,91 Kè|55233,29 Kè
284129|307|2|21.2.2010 0:00:00|23.2.2010 0:00:00|149129,87 Kè|82849,93 Kè
284130|307|2|1.3.2010 0:00:00|5.3.2010 0:00:00|248549,78 Kè|138083,21 Kè
284131|226|2|6.3.2010 0:00:00|18.3.2010 0:00:00|646229,42 Kè|359016,35 Kè
284132|258|2|19.3.2010 0:00:00|24.3.2010 0:00:00|298259,73 Kè|165699,86 Kè
284133|229|2|25.3.2010 0:00:00|5.4.2010 0:00:00|596519,46 Kè|331399,71 Kè
284134|258|2|6.4.2010 0:00:00|15.4.2010 0:00:00|497099,55 Kè|276166,43 Kè
284135|266|2|27.4.2010 0:00:00|29.4.2010 0:00:00|149129,87 Kè|82849,93 Kè
284136|200|2|6.5.2010 0:00:00|16.5.2010 0:00:00|546809,51 Kè|303783,07 Kè
284137|234|2|17.5.2010 0:00:00|26.5.2010 0:00:00|497099,55 Kè|276166,43 Kè
284138|242|2|27.5.2010 0:00:00|28.5.2010 0:00:00|99419,91 Kè|55233,29 Kè
284139|194|2|29.5.2010 0:00:00|7.6.2010 0:00:00|497099,55 Kè|276166,43 Kè
284140|301|2|21.6.2010 0:00:00|3.7.2010 0:00:00|646229,42 Kè|359016,35 Kè
284141|221|2|4.7.2010 0:00:00|13.7.2010 0:00:00|497099,55 Kè|276166,43 Kè
284142|239|2|16.7.2010 0:00:00|27.7.2010 0:00:00|596519,46 Kè|331399,71 Kè
284143|226|2|28.7.2010 0:00:00|30.7.2010 0:00:00|149129,87 Kè|82849,93 Kè
284144|188|2|31.7.2010 0:00:00|6.8.2010 0:00:00|347969,69 Kè|193316,50 Kè
284145|279|2|7.8.2010 0:00:00|12.8.2010 0:00:00|298259,73 Kè|165699,86 Kè
284146|234|2|13.8.2010 0:00:00|19.8.2010 0:00:00|347969,69 Kè|193316,50 Kè
