"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
284518|173|4|2.6.1999 0:00:00|11.6.1999 0:00:00|626455,65 Kè|348030,92 Kè
284519|307|4|12.6.1999 0:00:00|20.6.1999 0:00:00|563810,08 Kè|313227,83 Kè
284520|295|4|21.6.1999 0:00:00|28.6.1999 0:00:00|501164,52 Kè|278424,74 Kè
284521|221|4|29.6.1999 0:00:00|4.7.1999 0:00:00|375873,39 Kè|208818,55 Kè
284522|247|4|14.7.1999 0:00:00|16.7.1999 0:00:00|187936,69 Kè|104409,28 Kè
284523|183|4|17.7.1999 0:00:00|21.7.1999 0:00:00|313227,82 Kè|174015,46 Kè
284524|274|4|22.7.1999 0:00:00|29.7.1999 0:00:00|501164,52 Kè|278424,74 Kè
284525|203|4|30.7.1999 0:00:00|7.8.1999 0:00:00|563810,08 Kè|313227,83 Kè
284526|218|4|8.8.1999 0:00:00|19.8.1999 0:00:00|751746,78 Kè|417637,11 Kè
284527|263|4|4.9.1999 0:00:00|14.9.1999 0:00:00|689101,21 Kè|382834,02 Kè
284528|287|4|15.9.1999 0:00:00|25.9.1999 0:00:00|689101,21 Kè|382834,02 Kè
284529|287|4|26.9.1999 0:00:00|27.9.1999 0:00:00|125291,13 Kè|69606,19 Kè
284530|269|4|7.10.1999 0:00:00|17.10.1999 0:00:00|689101,21 Kè|382834,02 Kè
284531|269|4|18.10.1999 0:00:00|27.10.1999 0:00:00|626455,65 Kè|348030,92 Kè
284532|239|4|28.10.1999 0:00:00|1.11.1999 0:00:00|313227,82 Kè|174015,46 Kè
284533|191|4|2.11.1999 0:00:00|11.11.1999 0:00:00|626455,65 Kè|348030,92 Kè
284534|269|4|12.11.1999 0:00:00|19.11.1999 0:00:00|501164,52 Kè|278424,74 Kè
284535|173|4|20.11.1999 0:00:00|26.11.1999 0:00:00|438518,95 Kè|243621,65 Kè
284536|131|4|27.11.1999 0:00:00|11.12.1999 0:00:00|939683,47 Kè|522046,39 Kè
284537|282|4|12.12.1999 0:00:00|13.12.1999 0:00:00|125291,13 Kè|69606,19 Kè
284538|226|4|14.12.1999 0:00:00|27.12.1999 0:00:00|877037,91 Kè|487243,29 Kè
284539|221|4|28.12.1999 0:00:00|30.12.1999 0:00:00|187936,69 Kè|104409,28 Kè
284540|194|4|31.12.1999 0:00:00|6.1.2000 0:00:00|438518,95 Kè|243621,65 Kè
284541|274|4|7.1.2000 0:00:00|14.1.2000 0:00:00|520904,23 Kè|289391,25 Kè
284542|213|4|15.1.2000 0:00:00|26.1.2000 0:00:00|781356,35 Kè|434086,87 Kè
284543|194|4|27.1.2000 0:00:00|3.2.2000 0:00:00|520904,23 Kè|289391,25 Kè
284544|247|4|4.2.2000 0:00:00|18.2.2000 0:00:00|976695,44 Kè|542608,59 Kè
284545|247|4|19.2.2000 0:00:00|1.3.2000 0:00:00|781356,35 Kè|434086,87 Kè
284546|188|4|23.3.2000 0:00:00|31.3.2000 0:00:00|586017,26 Kè|325565,16 Kè
284547|191|4|1.4.2000 0:00:00|13.4.2000 0:00:00|846469,38 Kè|470260,78 Kè
284548|173|4|14.4.2000 0:00:00|20.4.2000 0:00:00|455791,20 Kè|253217,34 Kè
284549|295|4|21.4.2000 0:00:00|24.4.2000 0:00:00|260452,12 Kè|144695,62 Kè
284550|197|4|4.5.2000 0:00:00|18.5.2000 0:00:00|976695,44 Kè|542608,59 Kè
284551|274|4|19.5.2000 0:00:00|26.5.2000 0:00:00|520904,23 Kè|289391,25 Kè
284552|242|4|29.5.2000 0:00:00|5.6.2000 0:00:00|520904,23 Kè|289391,25 Kè
284553|173|4|6.6.2000 0:00:00|13.6.2000 0:00:00|520904,23 Kè|289391,25 Kè
284554|188|4|14.6.2000 0:00:00|24.6.2000 0:00:00|716243,32 Kè|397912,97 Kè
284555|279|4|25.6.2000 0:00:00|29.6.2000 0:00:00|325565,15 Kè|180869,53 Kè
284556|247|4|30.6.2000 0:00:00|5.7.2000 0:00:00|390678,18 Kè|217043,44 Kè
284557|307|4|6.7.2000 0:00:00|10.7.2000 0:00:00|325565,15 Kè|180869,53 Kè
284558|282|4|11.7.2000 0:00:00|22.7.2000 0:00:00|781356,35 Kè|434086,87 Kè
