"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285618|131|5|25.1.2009 0:00:00|6.2.2009 0:00:00|1167532,87 Kè|648629,39 Kè
285619|258|5|7.2.2009 0:00:00|10.2.2009 0:00:00|359240,88 Kè|199578,27 Kè
285620|307|5|2.3.2009 0:00:00|7.3.2009 0:00:00|538861,32 Kè|299367,41 Kè
285621|188|5|8.3.2009 0:00:00|15.3.2009 0:00:00|718481,77 Kè|399156,55 Kè
285622|213|5|23.3.2009 0:00:00|5.4.2009 0:00:00|1257343,09 Kè|698523,96 Kè
285623|266|5|6.4.2009 0:00:00|16.4.2009 0:00:00|987912,43 Kè|548840,25 Kè
285624|178|5|17.4.2009 0:00:00|28.4.2009 0:00:00|1077722,65 Kè|598734,82 Kè
285625|221|5|12.5.2009 0:00:00|20.5.2009 0:00:00|808291,99 Kè|449051,12 Kè
285626|274|5|21.5.2009 0:00:00|26.5.2009 0:00:00|538861,32 Kè|299367,41 Kè
285627|131|5|27.5.2009 0:00:00|9.6.2009 0:00:00|1257343,09 Kè|698523,96 Kè
285628|292|5|10.6.2009 0:00:00|20.6.2009 0:00:00|987912,43 Kè|548840,25 Kè
285629|200|5|21.6.2009 0:00:00|24.6.2009 0:00:00|359240,88 Kè|199578,27 Kè
285630|200|5|25.6.2009 0:00:00|27.6.2009 0:00:00|269430,66 Kè|149683,71 Kè
285631|197|5|28.6.2009 0:00:00|8.7.2009 0:00:00|987912,43 Kè|548840,25 Kè
285632|188|5|9.7.2009 0:00:00|12.7.2009 0:00:00|359240,88 Kè|199578,27 Kè
285633|301|5|13.7.2009 0:00:00|20.7.2009 0:00:00|718481,77 Kè|399156,55 Kè
285634|197|5|21.7.2009 0:00:00|22.7.2009 0:00:00|179620,44 Kè|99789,14 Kè
285635|295|5|23.7.2009 0:00:00|4.8.2009 0:00:00|1167532,87 Kè|648629,39 Kè
285636|191|5|5.8.2009 0:00:00|8.8.2009 0:00:00|359240,88 Kè|199578,27 Kè
285637|200|5|9.8.2009 0:00:00|23.8.2009 0:00:00|1347153,31 Kè|748418,53 Kè
285638|274|5|24.8.2009 0:00:00|31.8.2009 0:00:00|718481,77 Kè|399156,55 Kè
285639|242|5|1.9.2009 0:00:00|13.9.2009 0:00:00|1167532,87 Kè|648629,39 Kè
285640|269|5|22.9.2009 0:00:00|29.9.2009 0:00:00|718481,77 Kè|399156,55 Kè
285641|203|5|6.10.2009 0:00:00|11.10.2009 0:00:00|538861,32 Kè|299367,41 Kè
285642|304|5|27.10.2009 0:00:00|28.10.2009 0:00:00|179620,44 Kè|99789,14 Kè
285643|298|5|29.10.2009 0:00:00|10.11.2009 0:00:00|1167532,87 Kè|648629,39 Kè
285644|200|5|13.11.2009 0:00:00|14.11.2009 0:00:00|179620,44 Kè|99789,14 Kè
285645|203|5|15.11.2009 0:00:00|27.11.2009 0:00:00|1167532,87 Kè|648629,39 Kè
285646|173|5|28.11.2009 0:00:00|10.12.2009 0:00:00|1167532,87 Kè|648629,39 Kè
285647|274|5|11.12.2009 0:00:00|18.12.2009 0:00:00|718481,77 Kè|399156,55 Kè
285648|298|5|19.12.2009 0:00:00|26.12.2009 0:00:00|718481,77 Kè|399156,55 Kè
285649|295|5|27.12.2009 0:00:00|28.12.2009 0:00:00|179620,44 Kè|99789,14 Kè
285650|292|5|29.12.2009 0:00:00|30.12.2009 0:00:00|179620,44 Kè|99789,14 Kè
285651|274|5|11.1.2010 0:00:00|15.1.2010 0:00:00|497099,55 Kè|276166,43 Kè
285652|292|5|27.1.2010 0:00:00|7.2.2010 0:00:00|1193038,93 Kè|662799,42 Kè
285653|304|5|8.2.2010 0:00:00|21.2.2010 0:00:00|1391878,75 Kè|773265,99 Kè
285654|298|5|22.2.2010 0:00:00|8.3.2010 0:00:00|1491298,66 Kè|828499,28 Kè
285655|218|5|9.3.2010 0:00:00|20.3.2010 0:00:00|1193038,93 Kè|662799,42 Kè
285656|304|5|1.4.2010 0:00:00|11.4.2010 0:00:00|1093619,02 Kè|607566,14 Kè
285657|218|5|12.4.2010 0:00:00|13.4.2010 0:00:00|198839,82 Kè|110466,57 Kè
285658|242|5|14.4.2010 0:00:00|21.4.2010 0:00:00|795359,28 Kè|441866,28 Kè
285659|239|5|22.4.2010 0:00:00|24.4.2010 0:00:00|298259,73 Kè|165699,86 Kè
285660|266|5|29.4.2010 0:00:00|6.5.2010 0:00:00|795359,28 Kè|441866,28 Kè
285661|226|5|14.5.2010 0:00:00|27.5.2010 0:00:00|1391878,75 Kè|773265,99 Kè
285662|282|5|28.5.2010 0:00:00|11.6.2010 0:00:00|1491298,66 Kè|828499,28 Kè
285663|208|5|12.6.2010 0:00:00|18.6.2010 0:00:00|695939,37 Kè|386633,00 Kè
285664|183|5|19.6.2010 0:00:00|28.6.2010 0:00:00|994199,10 Kè|552332,85 Kè
285665|304|5|29.6.2010 0:00:00|5.7.2010 0:00:00|695939,37 Kè|386633,00 Kè
285666|200|5|6.7.2010 0:00:00|9.7.2010 0:00:00|397679,64 Kè|220933,14 Kè
285667|258|5|10.7.2010 0:00:00|17.7.2010 0:00:00|795359,28 Kè|441866,28 Kè
285668|287|5|18.7.2010 0:00:00|20.7.2010 0:00:00|298259,73 Kè|165699,86 Kè
285669|203|5|4.8.2010 0:00:00|9.8.2010 0:00:00|596519,46 Kè|331399,71 Kè
285670|263|5|10.8.2010 0:00:00|14.8.2010 0:00:00|497099,55 Kè|276166,43 Kè
285671|253|5|15.8.2010 0:00:00|23.8.2010 0:00:00|894779,19 Kè|497099,57 Kè
285672|307|5|2.9.2010 0:00:00|16.9.2010 0:00:00|1491298,66 Kè|828499,28 Kè
285673|183|5|28.9.2010 0:00:00|8.10.2010 0:00:00|1093619,02 Kè|607566,14 Kè
285674|188|5|9.10.2010 0:00:00|21.10.2010 0:00:00|1292458,84 Kè|718032,71 Kè
