"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
291118|26|10|17.7.1993 0:00:00|25.7.1993 0:00:00|238790,12 Kè|204677,24 Kè
291119|14|10|26.7.1993 0:00:00|1.8.1993 0:00:00|185725,65 Kè|159193,41 Kè
291120|29|10|2.8.1993 0:00:00|16.8.1993 0:00:00|397983,53 Kè|341128,74 Kè
291121|14|10|17.8.1993 0:00:00|29.8.1993 0:00:00|344919,06 Kè|295644,91 Kè
291122|11|10|12.9.1993 0:00:00|20.9.1993 0:00:00|238790,12 Kè|204677,24 Kè
291123|67|10|2.10.1993 0:00:00|11.10.1993 0:00:00|265322,35 Kè|227419,16 Kè
291124|17|10|24.10.1993 0:00:00|25.10.1993 0:00:00|53064,47 Kè|45483,83 Kè
291125|64|10|26.10.1993 0:00:00|27.10.1993 0:00:00|53064,47 Kè|45483,83 Kè
291126|55|10|28.10.1993 0:00:00|5.11.1993 0:00:00|238790,12 Kè|204677,24 Kè
291127|29|10|6.11.1993 0:00:00|9.11.1993 0:00:00|106128,94 Kè|90967,66 Kè
291128|64|10|15.11.1993 0:00:00|27.11.1993 0:00:00|344919,06 Kè|295644,91 Kè
291129|14|10|28.11.1993 0:00:00|29.11.1993 0:00:00|53064,47 Kè|45483,83 Kè
291130|50|10|30.11.1993 0:00:00|12.12.1993 0:00:00|344919,06 Kè|295644,91 Kè
291131|17|10|13.12.1993 0:00:00|17.12.1993 0:00:00|132661,18 Kè|113709,58 Kè
291132|26|10|18.12.1993 0:00:00|23.12.1993 0:00:00|159193,41 Kè|136451,50 Kè
291133|29|10|24.12.1993 0:00:00|4.1.1994 0:00:00|318386,82 Kè|272902,99 Kè
291134|26|10|5.1.1994 0:00:00|10.1.1994 0:00:00|175239,08 Kè|150204,93 Kè
291135|2|10|16.1.1994 0:00:00|25.1.1994 0:00:00|292065,14 Kè|250341,55 Kè
291136|37|10|26.1.1994 0:00:00|4.2.1994 0:00:00|292065,14 Kè|250341,55 Kè
291137|67|10|18.2.1994 0:00:00|25.2.1994 0:00:00|233652,11 Kè|200273,24 Kè
291138|64|10|26.2.1994 0:00:00|11.3.1994 0:00:00|408891,20 Kè|350478,17 Kè
291139|67|10|12.3.1994 0:00:00|20.3.1994 0:00:00|262858,63 Kè|225307,39 Kè
291140|17|10|4.4.1994 0:00:00|17.4.1994 0:00:00|408891,20 Kè|350478,17 Kè
291141|14|10|18.4.1994 0:00:00|23.4.1994 0:00:00|175239,08 Kè|150204,93 Kè
291142|1|10|24.4.1994 0:00:00|25.4.1994 0:00:00|58413,03 Kè|50068,31 Kè
291143|37|10|26.4.1994 0:00:00|9.5.1994 0:00:00|408891,20 Kè|350478,17 Kè
291144|55|10|18.5.1994 0:00:00|30.5.1994 0:00:00|379684,68 Kè|325444,01 Kè
291145|11|10|31.5.1994 0:00:00|2.6.1994 0:00:00|87619,54 Kè|75102,47 Kè
