"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
293818|23|14|20.3.2005 0:00:00|2.4.2005 0:00:00|622345,35 Kè|356434,15 Kè
293819|67|14|11.4.2005 0:00:00|13.4.2005 0:00:00|133359,72 Kè|76378,75 Kè
293820|17|14|14.4.2005 0:00:00|20.4.2005 0:00:00|311172,67 Kè|178217,08 Kè
293821|11|14|21.4.2005 0:00:00|28.4.2005 0:00:00|355625,91 Kè|203676,66 Kè
293822|37|14|29.4.2005 0:00:00|7.5.2005 0:00:00|400079,15 Kè|229136,24 Kè
293823|58|14|8.5.2005 0:00:00|15.5.2005 0:00:00|355625,91 Kè|203676,66 Kè
293824|14|14|16.5.2005 0:00:00|22.5.2005 0:00:00|311172,67 Kè|178217,08 Kè
293825|58|14|23.5.2005 0:00:00|30.5.2005 0:00:00|355625,91 Kè|203676,66 Kè
293826|58|14|31.5.2005 0:00:00|1.6.2005 0:00:00|88906,48 Kè|50919,16 Kè
293827|11|14|2.6.2005 0:00:00|6.6.2005 0:00:00|222266,20 Kè|127297,91 Kè
293828|2|14|17.6.2005 0:00:00|26.6.2005 0:00:00|444532,39 Kè|254595,82 Kè
293829|20|14|27.6.2005 0:00:00|10.7.2005 0:00:00|622345,35 Kè|356434,15 Kè
293830|61|14|11.7.2005 0:00:00|18.7.2005 0:00:00|355625,91 Kè|203676,66 Kè
293831|2|14|19.7.2005 0:00:00|22.7.2005 0:00:00|177812,96 Kè|101838,33 Kè
293832|2|14|23.7.2005 0:00:00|3.8.2005 0:00:00|533438,87 Kè|305514,99 Kè
293833|26|14|4.8.2005 0:00:00|17.8.2005 0:00:00|622345,35 Kè|356434,15 Kè
293834|45|14|7.9.2005 0:00:00|21.9.2005 0:00:00|666798,59 Kè|381893,74 Kè
293835|58|14|22.9.2005 0:00:00|30.9.2005 0:00:00|400079,15 Kè|229136,24 Kè
293836|14|14|1.10.2005 0:00:00|4.10.2005 0:00:00|177812,96 Kè|101838,33 Kè
293837|45|14|7.10.2005 0:00:00|11.10.2005 0:00:00|222266,20 Kè|127297,91 Kè
293838|61|14|12.10.2005 0:00:00|15.10.2005 0:00:00|177812,96 Kè|101838,33 Kè
293839|58|14|16.10.2005 0:00:00|27.10.2005 0:00:00|533438,87 Kè|305514,99 Kè
293840|20|14|8.11.2005 0:00:00|15.11.2005 0:00:00|355625,91 Kè|203676,66 Kè
293841|1|14|16.11.2005 0:00:00|30.11.2005 0:00:00|666798,59 Kè|381893,74 Kè
293842|26|14|1.12.2005 0:00:00|10.12.2005 0:00:00|444532,39 Kè|254595,82 Kè
293843|45|14|11.12.2005 0:00:00|16.12.2005 0:00:00|266719,43 Kè|152757,49 Kè
293844|2|14|17.12.2005 0:00:00|29.12.2005 0:00:00|577892,11 Kè|330974,57 Kè
293845|64|14|7.1.2006 0:00:00|18.1.2006 0:00:00|473127,42 Kè|270972,98 Kè
293846|11|14|19.1.2006 0:00:00|29.1.2006 0:00:00|433700,14 Kè|248391,90 Kè
293847|11|14|30.1.2006 0:00:00|6.2.2006 0:00:00|315418,28 Kè|180648,65 Kè
