"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
288918|110|9|20.11.1994 0:00:00|2.12.1994 0:00:00|1185158,61 Kè|813610,04 Kè
288919|136|9|3.12.1994 0:00:00|17.12.1994 0:00:00|1367490,70 Kè|938780,81 Kè
288920|102|9|18.12.1994 0:00:00|19.12.1994 0:00:00|182332,09 Kè|125170,78 Kè
288921|121|9|20.12.1994 0:00:00|24.12.1994 0:00:00|455830,23 Kè|312926,94 Kè
288922|154|9|25.12.1994 0:00:00|3.1.1995 0:00:00|911660,47 Kè|625853,87 Kè
288923|99|9|4.1.1995 0:00:00|11.1.1995 0:00:00|707593,32 Kè|485762,01 Kè
288924|116|9|12.1.1995 0:00:00|22.1.1995 0:00:00|972940,81 Kè|667922,76 Kè
288925|159|9|23.1.1995 0:00:00|2.2.1995 0:00:00|972940,81 Kè|667922,76 Kè
288926|136|9|3.2.1995 0:00:00|7.2.1995 0:00:00|442245,82 Kè|303601,26 Kè
288927|162|9|8.2.1995 0:00:00|22.2.1995 0:00:00|1326737,47 Kè|910803,77 Kè
288928|96|9|23.2.1995 0:00:00|8.3.1995 0:00:00|1238288,31 Kè|850083,52 Kè
288929|149|9|9.3.1995 0:00:00|22.3.1995 0:00:00|1238288,31 Kè|850083,52 Kè
288930|139|9|23.3.1995 0:00:00|30.3.1995 0:00:00|707593,32 Kè|485762,01 Kè
288931|116|9|31.3.1995 0:00:00|1.4.1995 0:00:00|176898,33 Kè|121440,50 Kè
288932|91|9|2.4.1995 0:00:00|7.4.1995 0:00:00|530694,99 Kè|364321,51 Kè
288933|70|9|11.4.1995 0:00:00|17.4.1995 0:00:00|619144,15 Kè|425041,76 Kè
288934|70|9|18.4.1995 0:00:00|21.4.1995 0:00:00|353796,66 Kè|242881,00 Kè
288935|86|9|22.4.1995 0:00:00|25.4.1995 0:00:00|353796,66 Kè|242881,00 Kè
288936|91|9|12.5.1995 0:00:00|15.5.1995 0:00:00|353796,66 Kè|242881,00 Kè
288937|126|9|16.5.1995 0:00:00|26.5.1995 0:00:00|972940,81 Kè|667922,76 Kè
288938|165|9|27.5.1995 0:00:00|30.5.1995 0:00:00|353796,66 Kè|242881,00 Kè
288939|102|9|31.5.1995 0:00:00|5.6.1995 0:00:00|530694,99 Kè|364321,51 Kè
288940|144|9|6.6.1995 0:00:00|18.6.1995 0:00:00|1149839,14 Kè|789363,26 Kè
288941|170|9|19.6.1995 0:00:00|24.6.1995 0:00:00|530694,99 Kè|364321,51 Kè
288942|139|9|25.6.1995 0:00:00|28.6.1995 0:00:00|353796,66 Kè|242881,00 Kè
288943|113|9|7.7.1995 0:00:00|13.7.1995 0:00:00|619144,15 Kè|425041,76 Kè
288944|113|9|14.7.1995 0:00:00|16.7.1995 0:00:00|265347,49 Kè|182160,75 Kè
288945|154|9|17.7.1995 0:00:00|26.7.1995 0:00:00|884491,65 Kè|607202,51 Kè
288946|75|9|6.8.1995 0:00:00|18.8.1995 0:00:00|1149839,14 Kè|789363,26 Kè
288947|80|9|19.8.1995 0:00:00|20.8.1995 0:00:00|176898,33 Kè|121440,50 Kè
288948|75|9|21.8.1995 0:00:00|3.9.1995 0:00:00|1238288,31 Kè|850083,52 Kè
288949|121|9|4.9.1995 0:00:00|6.9.1995 0:00:00|265347,49 Kè|182160,75 Kè
288950|116|9|7.9.1995 0:00:00|14.9.1995 0:00:00|707593,32 Kè|485762,01 Kè
288951|162|9|15.9.1995 0:00:00|19.9.1995 0:00:00|442245,82 Kè|303601,26 Kè
288952|75|9|20.9.1995 0:00:00|23.9.1995 0:00:00|353796,66 Kè|242881,00 Kè
288953|170|9|24.9.1995 0:00:00|3.10.1995 0:00:00|884491,65 Kè|607202,51 Kè
288954|80|9|4.10.1995 0:00:00|5.10.1995 0:00:00|176898,33 Kè|121440,50 Kè
288955|105|9|16.10.1995 0:00:00|20.10.1995 0:00:00|442245,82 Kè|303601,26 Kè
288956|113|9|4.11.1995 0:00:00|18.11.1995 0:00:00|1326737,47 Kè|910803,77 Kè
288957|126|9|25.11.1995 0:00:00|30.11.1995 0:00:00|530694,99 Kè|364321,51 Kè
288958|105|9|1.12.1995 0:00:00|6.12.1995 0:00:00|530694,99 Kè|364321,51 Kè
288959|113|9|7.12.1995 0:00:00|21.12.1995 0:00:00|1326737,47 Kè|910803,77 Kè
288960|110|9|22.12.1995 0:00:00|24.12.1995 0:00:00|265347,49 Kè|182160,75 Kè
288961|162|9|25.12.1995 0:00:00|1.1.1996 0:00:00|707593,32 Kè|485762,01 Kè
288962|113|9|2.1.1996 0:00:00|13.1.1996 0:00:00|1016371,84 Kè|697738,12 Kè
288963|75|9|14.1.1996 0:00:00|27.1.1996 0:00:00|1185767,15 Kè|814027,80 Kè
288964|102|9|4.2.1996 0:00:00|12.2.1996 0:00:00|762278,88 Kè|523303,59 Kè
288965|96|9|13.2.1996 0:00:00|27.2.1996 0:00:00|1270464,80 Kè|872172,65 Kè
288966|170|9|28.2.1996 0:00:00|10.3.1996 0:00:00|1016371,84 Kè|697738,12 Kè
288967|165|9|11.3.1996 0:00:00|16.3.1996 0:00:00|508185,92 Kè|348869,06 Kè
288968|162|9|17.3.1996 0:00:00|28.3.1996 0:00:00|1016371,84 Kè|697738,12 Kè
288969|144|9|29.3.1996 0:00:00|4.4.1996 0:00:00|592883,58 Kè|407013,90 Kè
288970|102|9|5.4.1996 0:00:00|17.4.1996 0:00:00|1101069,50 Kè|755882,96 Kè
288971|149|9|18.4.1996 0:00:00|1.5.1996 0:00:00|1185767,15 Kè|814027,80 Kè
288972|139|9|2.5.1996 0:00:00|9.5.1996 0:00:00|677581,23 Kè|465158,74 Kè
288973|102|9|19.5.1996 0:00:00|27.5.1996 0:00:00|762278,88 Kè|523303,59 Kè
288974|159|9|28.5.1996 0:00:00|9.6.1996 0:00:00|1101069,50 Kè|755882,96 Kè
288975|99|9|10.6.1996 0:00:00|20.6.1996 0:00:00|931674,19 Kè|639593,27 Kè
288976|80|9|21.6.1996 0:00:00|5.7.1996 0:00:00|1270464,80 Kè|872172,65 Kè
288977|121|9|6.7.1996 0:00:00|19.7.1996 0:00:00|1185767,15 Kè|814027,80 Kè
288978|70|9|24.7.1996 0:00:00|1.8.1996 0:00:00|762278,88 Kè|523303,59 Kè
288979|83|9|2.9.1996 0:00:00|11.9.1996 0:00:00|846976,54 Kè|581448,43 Kè
288980|144|9|2.10.1996 0:00:00|6.10.1996 0:00:00|423488,27 Kè|290724,22 Kè
288981|70|9|23.10.1996 0:00:00|24.10.1996 0:00:00|169395,31 Kè|116289,69 Kè
288982|126|9|25.10.1996 0:00:00|5.11.1996 0:00:00|1016371,84 Kè|697738,12 Kè
288983|144|9|6.11.1996 0:00:00|15.11.1996 0:00:00|846976,54 Kè|581448,43 Kè
288984|96|9|16.11.1996 0:00:00|22.11.1996 0:00:00|592883,58 Kè|407013,90 Kè
288985|165|9|23.11.1996 0:00:00|30.11.1996 0:00:00|677581,23 Kè|465158,74 Kè
288986|139|9|1.12.1996 0:00:00|10.12.1996 0:00:00|846976,54 Kè|581448,43 Kè
288987|102|9|11.12.1996 0:00:00|17.12.1996 0:00:00|592883,58 Kè|407013,90 Kè
288988|70|9|18.12.1996 0:00:00|21.12.1996 0:00:00|338790,61 Kè|232579,37 Kè
288989|113|9|25.12.1996 0:00:00|31.12.1996 0:00:00|592883,58 Kè|407013,90 Kè
288990|102|9|12.1.1997 0:00:00|14.1.1997 0:00:00|265779,16 Kè|182457,09 Kè
288991|136|9|15.1.1997 0:00:00|25.1.1997 0:00:00|974523,58 Kè|669009,33 Kè
288992|121|9|26.1.1997 0:00:00|31.1.1997 0:00:00|531558,31 Kè|364914,18 Kè
288993|139|9|1.2.1997 0:00:00|4.2.1997 0:00:00|354372,21 Kè|243276,12 Kè
288994|121|9|5.2.1997 0:00:00|7.2.1997 0:00:00|265779,16 Kè|182457,09 Kè
288995|105|9|8.2.1997 0:00:00|15.2.1997 0:00:00|708744,42 Kè|486552,24 Kè
288996|116|9|16.2.1997 0:00:00|21.2.1997 0:00:00|531558,31 Kè|364914,18 Kè
288997|91|9|22.2.1997 0:00:00|8.3.1997 0:00:00|1328895,79 Kè|912285,45 Kè
288998|154|9|9.3.1997 0:00:00|13.3.1997 0:00:00|442965,26 Kè|304095,15 Kè
288999|110|9|14.3.1997 0:00:00|17.3.1997 0:00:00|354372,21 Kè|243276,12 Kè
289000|162|9|18.3.1997 0:00:00|30.3.1997 0:00:00|1151709,68 Kè|790647,39 Kè
289001|144|9|31.3.1997 0:00:00|12.4.1997 0:00:00|1151709,68 Kè|790647,39 Kè
289002|159|9|13.4.1997 0:00:00|22.4.1997 0:00:00|885930,52 Kè|608190,30 Kè
289003|75|9|23.4.1997 0:00:00|25.4.1997 0:00:00|265779,16 Kè|182457,09 Kè
289004|75|9|26.4.1997 0:00:00|27.4.1997 0:00:00|177186,11 Kè|121638,06 Kè
289005|113|9|28.4.1997 0:00:00|29.4.1997 0:00:00|177186,11 Kè|121638,06 Kè
289006|149|9|30.4.1997 0:00:00|8.5.1997 0:00:00|797337,47 Kè|547371,27 Kè
289007|121|9|13.5.1997 0:00:00|26.5.1997 0:00:00|1240302,73 Kè|851466,42 Kè
289008|102|9|27.5.1997 0:00:00|29.5.1997 0:00:00|265779,16 Kè|182457,09 Kè
289009|99|9|16.6.1997 0:00:00|29.6.1997 0:00:00|1240302,73 Kè|851466,42 Kè
289010|170|9|14.7.1997 0:00:00|21.7.1997 0:00:00|708744,42 Kè|486552,24 Kè
289011|170|9|22.7.1997 0:00:00|25.7.1997 0:00:00|354372,21 Kè|243276,12 Kè
289012|99|9|5.8.1997 0:00:00|17.8.1997 0:00:00|1151709,68 Kè|790647,39 Kè
289013|105|9|1.9.1997 0:00:00|14.9.1997 0:00:00|1240302,73 Kè|851466,42 Kè
289014|70|9|15.9.1997 0:00:00|20.9.1997 0:00:00|531558,31 Kè|364914,18 Kè
289015|80|9|21.9.1997 0:00:00|4.10.1997 0:00:00|1240302,73 Kè|851466,42 Kè
289016|105|9|5.10.1997 0:00:00|18.10.1997 0:00:00|1240302,73 Kè|851466,42 Kè
289017|126|9|19.10.1997 0:00:00|25.10.1997 0:00:00|620151,37 Kè|425733,21 Kè
