"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
282618|355|1|27.5.2010 0:00:00|30.5.2010 0:00:00|1564943,12 Kè|1104665,70 Kè
282619|312|1|31.5.2010 0:00:00|11.6.2010 0:00:00|4694829,36 Kè|3313997,10 Kè
282620|250|1|12.6.2010 0:00:00|16.6.2010 0:00:00|1956178,90 Kè|1380832,13 Kè
282621|341|1|17.6.2010 0:00:00|1.7.2010 0:00:00|5868536,70 Kè|4142496,38 Kè
282622|40|1|2.7.2010 0:00:00|14.7.2010 0:00:00|5086065,14 Kè|3590163,53 Kè
282623|317|1|27.7.2010 0:00:00|31.7.2010 0:00:00|1956178,90 Kè|1380832,13 Kè
282624|355|1|1.8.2010 0:00:00|6.8.2010 0:00:00|2347414,68 Kè|1656998,55 Kè
282625|344|1|7.8.2010 0:00:00|9.8.2010 0:00:00|1173707,34 Kè|828499,28 Kè
282626|312|1|15.8.2010 0:00:00|24.8.2010 0:00:00|3912357,80 Kè|2761664,25 Kè
282627|327|1|7.9.2010 0:00:00|10.9.2010 0:00:00|1564943,12 Kè|1104665,70 Kè
282628|330|1|11.9.2010 0:00:00|13.9.2010 0:00:00|1173707,34 Kè|828499,28 Kè
282629|330|1|14.9.2010 0:00:00|27.9.2010 0:00:00|5477300,92 Kè|3866329,95 Kè
282630|349|1|28.9.2010 0:00:00|11.10.2010 0:00:00|5477300,92 Kè|3866329,95 Kè
282631|322|1|16.10.2010 0:00:00|29.10.2010 0:00:00|5477300,92 Kè|3866329,95 Kè
282632|352|1|30.10.2010 0:00:00|7.11.2010 0:00:00|3521122,02 Kè|2485497,83 Kè
282633|349|1|8.11.2010 0:00:00|9.11.2010 0:00:00|782471,56 Kè|552332,85 Kè
282634|355|1|10.11.2010 0:00:00|13.11.2010 0:00:00|1564943,12 Kè|1104665,70 Kè
282635|40|1|14.11.2010 0:00:00|17.11.2010 0:00:00|1564943,12 Kè|1104665,70 Kè
282636|250|1|18.11.2010 0:00:00|2.12.2010 0:00:00|5868536,70 Kè|4142496,38 Kè
282637|352|1|3.12.2010 0:00:00|7.12.2010 0:00:00|1956178,90 Kè|1380832,13 Kè
282638|312|1|8.12.2010 0:00:00|16.12.2010 0:00:00|3521122,02 Kè|2485497,83 Kè
282639|317|1|17.12.2010 0:00:00|20.12.2010 0:00:00|1564943,12 Kè|1104665,70 Kè
282640|317|1|21.12.2010 0:00:00|31.12.2010 0:00:00|4303593,58 Kè|3037830,68 Kè
282641|322|1|3.1.2011 0:00:00|10.1.2011 0:00:00|3400000,10 Kè|2400000,00 Kè
282642|355|1|11.1.2011 0:00:00|18.1.2011 0:00:00|3400000,10 Kè|2400000,00 Kè
282643|322|1|19.1.2011 0:00:00|26.1.2011 0:00:00|3400000,10 Kè|2400000,00 Kè
282644|352|1|27.1.2011 0:00:00|10.2.2011 0:00:00|6375000,18 Kè|4500000,00 Kè
282645|355|1|11.2.2011 0:00:00|14.2.2011 0:00:00|1700000,05 Kè|1200000,00 Kè
282646|312|1|26.2.2011 0:00:00|5.3.2011 0:00:00|3400000,10 Kè|2400000,00 Kè
282647|312|1|6.3.2011 0:00:00|12.3.2011 0:00:00|2975000,08 Kè|2100000,00 Kè
282648|341|1|27.3.2011 0:00:00|9.4.2011 0:00:00|5950000,17 Kè|4200000,00 Kè
282649|344|1|10.4.2011 0:00:00|12.4.2011 0:00:00|1275000,04 Kè|900000,00 Kè
282650|250|1|13.4.2011 0:00:00|14.4.2011 0:00:00|850000,02 Kè|600000,00 Kè
282651|341|1|15.4.2011 0:00:00|17.4.2011 0:00:00|1275000,04 Kè|900000,00 Kè
282652|330|1|18.4.2011 0:00:00|25.4.2011 0:00:00|3400000,10 Kè|2400000,00 Kè
282653|322|1|3.5.2011 0:00:00|14.5.2011 0:00:00|5100000,14 Kè|3600000,00 Kè
282654|349|1|15.5.2011 0:00:00|19.5.2011 0:00:00|2125000,06 Kè|1500000,00 Kè
282655|338|1|4.6.2011 0:00:00|16.6.2011 0:00:00|5525000,16 Kè|3900000,00 Kè
282656|330|1|17.6.2011 0:00:00|1.7.2011 0:00:00|6375000,18 Kè|4500000,00 Kè
282657|333|1|2.7.2011 0:00:00|10.7.2011 0:00:00|3825000,11 Kè|2700000,00 Kè
282658|317|1|26.7.2011 0:00:00|29.7.2011 0:00:00|1700000,05 Kè|1200000,00 Kè
282659|312|1|30.7.2011 0:00:00|2.8.2011 0:00:00|1700000,05 Kè|1200000,00 Kè
282660|333|1|3.8.2011 0:00:00|12.8.2011 0:00:00|4250000,12 Kè|3000000,00 Kè
282661|338|1|13.8.2011 0:00:00|21.8.2011 0:00:00|3825000,11 Kè|2700000,00 Kè
282662|40|1|22.8.2011 0:00:00|28.8.2011 0:00:00|2975000,08 Kè|2100000,00 Kè
282663|322|1|29.8.2011 0:00:00|5.9.2011 0:00:00|3400000,10 Kè|2400000,00 Kè
282664|327|1|6.9.2011 0:00:00|19.9.2011 0:00:00|5950000,17 Kè|4200000,00 Kè
282665|344|1|20.9.2011 0:00:00|4.10.2011 0:00:00|6375000,18 Kè|4500000,00 Kè
282666|333|1|5.10.2011 0:00:00|17.10.2011 0:00:00|5525000,16 Kè|3900000,00 Kè
282667|355|1|18.10.2011 0:00:00|30.10.2011 0:00:00|5525000,16 Kè|3900000,00 Kè
282668|344|1|8.11.2011 0:00:00|18.11.2011 0:00:00|4675000,13 Kè|3300000,00 Kè
282669|327|1|19.11.2011 0:00:00|20.11.2011 0:00:00|850000,02 Kè|600000,00 Kè
282670|341|1|21.11.2011 0:00:00|2.12.2011 0:00:00|5100000,14 Kè|3600000,00 Kè
282671|349|1|3.12.2011 0:00:00|16.12.2011 0:00:00|5950000,17 Kè|4200000,00 Kè
282672|330|1|17.12.2011 0:00:00|21.12.2011 0:00:00|2125000,06 Kè|1500000,00 Kè
282673|333|1|22.12.2011 0:00:00|30.12.2011 0:00:00|3825000,11 Kè|2700000,00 Kè
282674|312|18|1.1.1990 0:00:00|3.1.1990 0:00:00|1129617,25 Kè|664480,72 Kè
282675|338|18|19.1.1990 0:00:00|25.1.1990 0:00:00|2635773,59 Kè|1550455,01 Kè
282676|327|18|26.1.1990 0:00:00|6.2.1990 0:00:00|4518469,02 Kè|2657922,88 Kè
