"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
283818|253|2|8.11.2000 0:00:00|12.11.2000 0:00:00|217043,43 Kè|120579,69 Kè
283819|274|2|18.11.2000 0:00:00|24.11.2000 0:00:00|303860,80 Kè|168811,56 Kè
283820|239|2|25.11.2000 0:00:00|7.12.2000 0:00:00|564312,92 Kè|313507,19 Kè
283821|173|2|8.12.2000 0:00:00|15.12.2000 0:00:00|347269,49 Kè|192927,50 Kè
283822|295|2|16.12.2000 0:00:00|20.12.2000 0:00:00|217043,43 Kè|120579,69 Kè
283823|194|2|21.12.2000 0:00:00|27.12.2000 0:00:00|303860,80 Kè|168811,56 Kè
283824|173|2|9.1.2001 0:00:00|20.1.2001 0:00:00|574440,41 Kè|319133,57 Kè
283825|229|2|21.1.2001 0:00:00|30.1.2001 0:00:00|478700,34 Kè|265944,64 Kè
283826|304|2|3.2.2001 0:00:00|16.2.2001 0:00:00|670180,47 Kè|372322,50 Kè
283827|213|2|17.2.2001 0:00:00|22.2.2001 0:00:00|287220,20 Kè|159566,78 Kè
283828|239|2|6.3.2001 0:00:00|17.3.2001 0:00:00|574440,41 Kè|319133,57 Kè
283829|200|2|24.3.2001 0:00:00|7.4.2001 0:00:00|718050,51 Kè|398916,96 Kè
283830|298|2|8.4.2001 0:00:00|11.4.2001 0:00:00|191480,14 Kè|106377,86 Kè
283831|287|2|12.4.2001 0:00:00|16.4.2001 0:00:00|239350,17 Kè|132972,32 Kè
283832|234|2|17.4.2001 0:00:00|1.5.2001 0:00:00|718050,51 Kè|398916,96 Kè
283833|131|2|8.5.2001 0:00:00|9.5.2001 0:00:00|95740,07 Kè|53188,93 Kè
283834|197|2|10.5.2001 0:00:00|18.5.2001 0:00:00|430830,30 Kè|239350,18 Kè
283835|258|2|19.5.2001 0:00:00|29.5.2001 0:00:00|526570,37 Kè|292539,10 Kè
283836|242|2|22.6.2001 0:00:00|3.7.2001 0:00:00|574440,41 Kè|319133,57 Kè
283837|203|2|4.7.2001 0:00:00|10.7.2001 0:00:00|335090,24 Kè|186161,25 Kè
283838|194|2|11.7.2001 0:00:00|24.7.2001 0:00:00|670180,47 Kè|372322,50 Kè
283839|292|2|25.7.2001 0:00:00|8.8.2001 0:00:00|718050,51 Kè|398916,96 Kè
283840|298|2|9.8.2001 0:00:00|22.8.2001 0:00:00|670180,47 Kè|372322,50 Kè
283841|221|2|23.8.2001 0:00:00|31.8.2001 0:00:00|430830,30 Kè|239350,18 Kè
