"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
288518|139|6|17.5.2005 0:00:00|24.5.2005 0:00:00|245705,17 Kè|129318,51 Kè
288519|70|6|25.5.2005 0:00:00|1.6.2005 0:00:00|245705,17 Kè|129318,51 Kè
288520|162|6|2.6.2005 0:00:00|12.6.2005 0:00:00|337844,61 Kè|177812,96 Kè
288521|105|6|13.6.2005 0:00:00|26.6.2005 0:00:00|429984,05 Kè|226307,40 Kè
288522|121|6|27.6.2005 0:00:00|30.6.2005 0:00:00|122852,59 Kè|64659,26 Kè
288523|91|6|1.7.2005 0:00:00|10.7.2005 0:00:00|307131,47 Kè|161648,14 Kè
288524|86|6|11.7.2005 0:00:00|21.7.2005 0:00:00|337844,61 Kè|177812,96 Kè
288525|105|6|22.7.2005 0:00:00|25.7.2005 0:00:00|122852,59 Kè|64659,26 Kè
288526|99|6|29.8.2005 0:00:00|1.9.2005 0:00:00|122852,59 Kè|64659,26 Kè
288527|165|6|2.9.2005 0:00:00|15.9.2005 0:00:00|429984,05 Kè|226307,40 Kè
288528|144|6|16.9.2005 0:00:00|24.9.2005 0:00:00|276418,32 Kè|145483,33 Kè
288529|83|6|7.10.2005 0:00:00|9.10.2005 0:00:00|92139,44 Kè|48494,44 Kè
288530|116|6|10.10.2005 0:00:00|20.10.2005 0:00:00|337844,61 Kè|177812,96 Kè
288531|159|6|21.10.2005 0:00:00|22.10.2005 0:00:00|61426,29 Kè|32329,63 Kè
288532|80|6|23.10.2005 0:00:00|24.10.2005 0:00:00|61426,29 Kè|32329,63 Kè
288533|162|6|25.10.2005 0:00:00|26.10.2005 0:00:00|61426,29 Kè|32329,63 Kè
288534|149|6|27.10.2005 0:00:00|7.11.2005 0:00:00|368557,76 Kè|193977,77 Kè
288535|102|6|8.11.2005 0:00:00|22.11.2005 0:00:00|460697,20 Kè|242472,21 Kè
288536|149|6|23.11.2005 0:00:00|25.11.2005 0:00:00|92139,44 Kè|48494,44 Kè
288537|91|6|26.11.2005 0:00:00|8.12.2005 0:00:00|399270,91 Kè|210142,59 Kè
288538|165|6|9.12.2005 0:00:00|23.12.2005 0:00:00|460697,20 Kè|242472,21 Kè
288539|70|6|24.12.2005 0:00:00|2.1.2006 0:00:00|307131,47 Kè|161648,14 Kè
