"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
293418|26|14|16.9.1993 0:00:00|27.9.1993 0:00:00|500322,15 Kè|286548,14 Kè
293419|58|14|28.9.1993 0:00:00|3.10.1993 0:00:00|250161,07 Kè|143274,07 Kè
293420|29|14|4.10.1993 0:00:00|10.10.1993 0:00:00|291854,59 Kè|167153,08 Kè
293421|67|14|25.10.1993 0:00:00|2.11.1993 0:00:00|375241,61 Kè|214911,10 Kè
293422|67|14|3.11.1993 0:00:00|15.11.1993 0:00:00|542015,66 Kè|310427,15 Kè
293423|34|14|16.11.1993 0:00:00|23.11.1993 0:00:00|333548,10 Kè|191032,09 Kè
293424|1|14|24.11.1993 0:00:00|27.11.1993 0:00:00|166774,05 Kè|95516,05 Kè
293425|55|14|28.11.1993 0:00:00|7.12.1993 0:00:00|416935,12 Kè|238790,12 Kè
293426|20|14|8.12.1993 0:00:00|9.12.1993 0:00:00|83387,02 Kè|47758,02 Kè
293427|20|14|18.12.1993 0:00:00|21.12.1993 0:00:00|166774,05 Kè|95516,05 Kè
293428|23|14|22.12.1993 0:00:00|28.12.1993 0:00:00|291854,59 Kè|167153,08 Kè
293429|67|14|11.1.1994 0:00:00|15.1.1994 0:00:00|229479,75 Kè|131429,31 Kè
293430|37|14|16.1.1994 0:00:00|20.1.1994 0:00:00|229479,75 Kè|131429,31 Kè
293431|17|14|21.1.1994 0:00:00|24.1.1994 0:00:00|183583,80 Kè|105143,45 Kè
293432|17|14|25.1.1994 0:00:00|28.1.1994 0:00:00|183583,80 Kè|105143,45 Kè
293433|2|14|29.1.1994 0:00:00|6.2.1994 0:00:00|413063,56 Kè|236572,76 Kè
293434|58|14|7.2.1994 0:00:00|8.2.1994 0:00:00|91791,90 Kè|52571,73 Kè
293435|55|14|9.2.1994 0:00:00|18.2.1994 0:00:00|458959,51 Kè|262858,63 Kè
293436|26|14|19.2.1994 0:00:00|1.3.1994 0:00:00|504855,46 Kè|289144,49 Kè
293437|14|14|2.3.1994 0:00:00|4.3.1994 0:00:00|137687,85 Kè|78857,59 Kè
293438|45|14|5.3.1994 0:00:00|7.3.1994 0:00:00|137687,85 Kè|78857,59 Kè
293439|61|14|8.3.1994 0:00:00|20.3.1994 0:00:00|596647,36 Kè|341716,22 Kè
293440|23|14|21.3.1994 0:00:00|25.3.1994 0:00:00|229479,75 Kè|131429,31 Kè
293441|26|14|26.3.1994 0:00:00|5.4.1994 0:00:00|504855,46 Kè|289144,49 Kè
293442|37|14|6.4.1994 0:00:00|11.4.1994 0:00:00|275375,70 Kè|157715,18 Kè
293443|55|14|12.4.1994 0:00:00|25.4.1994 0:00:00|642543,31 Kè|368002,08 Kè
293444|55|14|26.4.1994 0:00:00|4.5.1994 0:00:00|413063,56 Kè|236572,76 Kè
293445|45|14|5.5.1994 0:00:00|6.5.1994 0:00:00|91791,90 Kè|52571,73 Kè
293446|17|14|7.5.1994 0:00:00|11.5.1994 0:00:00|229479,75 Kè|131429,31 Kè
293447|20|14|12.5.1994 0:00:00|23.5.1994 0:00:00|550751,41 Kè|315430,35 Kè
293448|50|14|24.5.1994 0:00:00|26.5.1994 0:00:00|137687,85 Kè|78857,59 Kè
293449|34|14|27.5.1994 0:00:00|10.6.1994 0:00:00|688439,26 Kè|394287,94 Kè
293450|11|14|11.6.1994 0:00:00|20.6.1994 0:00:00|458959,51 Kè|262858,63 Kè
293451|14|14|21.6.1994 0:00:00|26.6.1994 0:00:00|275375,70 Kè|157715,18 Kè
293452|45|14|27.6.1994 0:00:00|7.7.1994 0:00:00|504855,46 Kè|289144,49 Kè
293453|61|14|13.7.1994 0:00:00|16.7.1994 0:00:00|183583,80 Kè|105143,45 Kè
293454|11|14|24.7.1994 0:00:00|6.8.1994 0:00:00|642543,31 Kè|368002,08 Kè
293455|67|14|7.8.1994 0:00:00|15.8.1994 0:00:00|413063,56 Kè|236572,76 Kè
293456|14|14|16.8.1994 0:00:00|17.8.1994 0:00:00|91791,90 Kè|52571,73 Kè
293457|14|14|25.8.1994 0:00:00|2.9.1994 0:00:00|413063,56 Kè|236572,76 Kè
293458|17|14|3.9.1994 0:00:00|15.9.1994 0:00:00|596647,36 Kè|341716,22 Kè
293459|17|14|16.9.1994 0:00:00|26.9.1994 0:00:00|504855,46 Kè|289144,49 Kè
293460|45|14|27.9.1994 0:00:00|6.10.1994 0:00:00|458959,51 Kè|262858,63 Kè
293461|1|14|7.10.1994 0:00:00|13.10.1994 0:00:00|321271,66 Kè|184001,04 Kè
293462|17|14|14.10.1994 0:00:00|28.10.1994 0:00:00|688439,26 Kè|394287,94 Kè
293463|55|14|29.10.1994 0:00:00|4.11.1994 0:00:00|321271,66 Kè|184001,04 Kè
293464|14|14|5.11.1994 0:00:00|9.11.1994 0:00:00|229479,75 Kè|131429,31 Kè
293465|67|14|10.11.1994 0:00:00|18.11.1994 0:00:00|413063,56 Kè|236572,76 Kè
293466|26|14|19.11.1994 0:00:00|28.11.1994 0:00:00|458959,51 Kè|262858,63 Kè
293467|45|14|29.11.1994 0:00:00|7.12.1994 0:00:00|413063,56 Kè|236572,76 Kè
293468|67|14|8.12.1994 0:00:00|17.12.1994 0:00:00|458959,51 Kè|262858,63 Kè
293469|1|14|18.12.1994 0:00:00|28.12.1994 0:00:00|504855,46 Kè|289144,49 Kè
293470|55|14|29.12.1994 0:00:00|9.1.1995 0:00:00|550751,41 Kè|315430,35 Kè
293471|11|14|23.1.1995 0:00:00|1.2.1995 0:00:00|445281,84 Kè|255025,05 Kè
293472|67|14|2.2.1995 0:00:00|8.2.1995 0:00:00|311697,29 Kè|178517,54 Kè
293473|58|14|9.2.1995 0:00:00|19.2.1995 0:00:00|489810,03 Kè|280527,56 Kè
293474|64|14|20.2.1995 0:00:00|26.2.1995 0:00:00|311697,29 Kè|178517,54 Kè
293475|58|14|5.3.1995 0:00:00|19.3.1995 0:00:00|667922,76 Kè|382537,58 Kè
293476|14|14|20.3.1995 0:00:00|29.3.1995 0:00:00|445281,84 Kè|255025,05 Kè
293477|20|14|30.3.1995 0:00:00|12.4.1995 0:00:00|623394,58 Kè|357035,08 Kè
293478|1|14|13.4.1995 0:00:00|26.4.1995 0:00:00|623394,58 Kè|357035,08 Kè
293479|34|14|7.5.1995 0:00:00|14.5.1995 0:00:00|356225,47 Kè|204020,04 Kè
293480|58|14|15.5.1995 0:00:00|25.5.1995 0:00:00|489810,03 Kè|280527,56 Kè
293481|50|14|26.5.1995 0:00:00|28.5.1995 0:00:00|133584,55 Kè|76507,52 Kè
293482|45|14|29.5.1995 0:00:00|30.5.1995 0:00:00|89056,37 Kè|51005,01 Kè
293483|61|14|31.5.1995 0:00:00|9.6.1995 0:00:00|445281,84 Kè|255025,05 Kè
293484|11|14|10.6.1995 0:00:00|16.6.1995 0:00:00|311697,29 Kè|178517,54 Kè
293485|2|14|17.6.1995 0:00:00|25.6.1995 0:00:00|400753,66 Kè|229522,55 Kè
293486|17|14|26.6.1995 0:00:00|27.6.1995 0:00:00|89056,37 Kè|51005,01 Kè
293487|14|14|28.6.1995 0:00:00|12.7.1995 0:00:00|667922,76 Kè|382537,58 Kè
293488|37|14|23.7.1995 0:00:00|24.7.1995 0:00:00|89056,37 Kè|51005,01 Kè
293489|1|14|25.7.1995 0:00:00|3.8.1995 0:00:00|445281,84 Kè|255025,05 Kè
293490|1|14|4.8.1995 0:00:00|10.8.1995 0:00:00|311697,29 Kè|178517,54 Kè
293491|29|14|25.8.1995 0:00:00|28.8.1995 0:00:00|178112,74 Kè|102010,02 Kè
293492|34|14|29.8.1995 0:00:00|5.9.1995 0:00:00|356225,47 Kè|204020,04 Kè
293493|29|14|6.9.1995 0:00:00|7.9.1995 0:00:00|89056,37 Kè|51005,01 Kè
293494|26|14|8.9.1995 0:00:00|22.9.1995 0:00:00|667922,76 Kè|382537,58 Kè
293495|61|14|8.10.1995 0:00:00|11.10.1995 0:00:00|178112,74 Kè|102010,02 Kè
293496|34|14|12.10.1995 0:00:00|17.10.1995 0:00:00|267169,10 Kè|153015,03 Kè
293497|26|14|18.10.1995 0:00:00|24.10.1995 0:00:00|311697,29 Kè|178517,54 Kè
293498|45|14|25.10.1995 0:00:00|28.10.1995 0:00:00|178112,74 Kè|102010,02 Kè
293499|26|14|29.10.1995 0:00:00|3.11.1995 0:00:00|267169,10 Kè|153015,03 Kè
293500|37|14|16.11.1995 0:00:00|25.11.1995 0:00:00|445281,84 Kè|255025,05 Kè
293501|67|14|26.11.1995 0:00:00|3.12.1995 0:00:00|356225,47 Kè|204020,04 Kè
293502|58|14|4.12.1995 0:00:00|15.12.1995 0:00:00|534338,21 Kè|306030,07 Kè
293503|2|14|16.12.1995 0:00:00|18.12.1995 0:00:00|133584,55 Kè|76507,52 Kè
293504|34|14|19.12.1995 0:00:00|25.12.1995 0:00:00|311697,29 Kè|178517,54 Kè
293505|50|14|17.1.1996 0:00:00|29.1.1996 0:00:00|554314,17 Kè|317470,84 Kè
293506|26|14|30.1.1996 0:00:00|2.2.1996 0:00:00|170558,21 Kè|97683,34 Kè
293507|26|14|3.2.1996 0:00:00|17.2.1996 0:00:00|639593,27 Kè|366312,51 Kè
