"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
289918|165|13|2.7.2002 0:00:00|8.7.2002 0:00:00|246030,76 Kè|215816,46 Kè
289919|99|13|9.7.2002 0:00:00|10.7.2002 0:00:00|70294,50 Kè|61661,85 Kè
289920|96|13|18.7.2002 0:00:00|19.7.2002 0:00:00|70294,50 Kè|61661,85 Kè
289921|121|13|20.7.2002 0:00:00|29.7.2002 0:00:00|351472,52 Kè|308309,23 Kè
289922|113|13|30.7.2002 0:00:00|7.8.2002 0:00:00|316325,27 Kè|277478,31 Kè
289923|96|13|8.8.2002 0:00:00|18.8.2002 0:00:00|386619,77 Kè|339140,15 Kè
289924|139|13|19.8.2002 0:00:00|31.8.2002 0:00:00|456914,27 Kè|400802,00 Kè
289925|96|13|14.9.2002 0:00:00|21.9.2002 0:00:00|281178,01 Kè|246647,38 Kè
289926|96|13|22.9.2002 0:00:00|28.9.2002 0:00:00|246030,76 Kè|215816,46 Kè
289927|91|13|29.9.2002 0:00:00|7.10.2002 0:00:00|316325,27 Kè|277478,31 Kè
289928|116|13|14.10.2002 0:00:00|28.10.2002 0:00:00|527208,78 Kè|462463,84 Kè
289929|70|13|29.10.2002 0:00:00|4.11.2002 0:00:00|246030,76 Kè|215816,46 Kè
289930|102|13|19.11.2002 0:00:00|23.11.2002 0:00:00|175736,26 Kè|154154,61 Kè
289931|86|13|24.11.2002 0:00:00|30.11.2002 0:00:00|246030,76 Kè|215816,46 Kè
289932|102|13|1.12.2002 0:00:00|7.12.2002 0:00:00|246030,76 Kè|215816,46 Kè
289933|99|13|8.12.2002 0:00:00|16.12.2002 0:00:00|316325,27 Kè|277478,31 Kè
289934|102|13|17.12.2002 0:00:00|24.12.2002 0:00:00|281178,01 Kè|246647,38 Kè
289935|165|13|25.12.2002 0:00:00|7.1.2003 0:00:00|492061,52 Kè|431632,92 Kè
289936|75|13|22.1.2003 0:00:00|4.2.2003 0:00:00|481387,48 Kè|422269,72 Kè
289937|162|13|5.2.2003 0:00:00|14.2.2003 0:00:00|343848,20 Kè|301621,23 Kè
289938|121|13|15.2.2003 0:00:00|23.2.2003 0:00:00|309463,38 Kè|271459,11 Kè
289939|165|13|24.2.2003 0:00:00|28.2.2003 0:00:00|171924,10 Kè|150810,62 Kè
289940|91|13|1.3.2003 0:00:00|3.3.2003 0:00:00|103154,46 Kè|90486,37 Kè
289941|121|13|6.3.2003 0:00:00|14.3.2003 0:00:00|309463,38 Kè|271459,11 Kè
289942|86|13|15.3.2003 0:00:00|21.3.2003 0:00:00|240693,74 Kè|211134,86 Kè
289943|86|13|13.4.2003 0:00:00|24.4.2003 0:00:00|412617,84 Kè|361945,48 Kè
289944|126|13|25.4.2003 0:00:00|7.5.2003 0:00:00|447002,66 Kè|392107,60 Kè
289945|162|13|8.5.2003 0:00:00|15.5.2003 0:00:00|275078,56 Kè|241296,98 Kè
289946|121|13|16.5.2003 0:00:00|21.5.2003 0:00:00|206308,92 Kè|180972,74 Kè
