"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
287718|91|3|19.8.2003 0:00:00|20.8.2003 0:00:00|98242,34 Kè|51706,50 Kè
287719|165|3|31.8.2003 0:00:00|4.9.2003 0:00:00|245605,86 Kè|129266,24 Kè
287720|121|3|18.9.2003 0:00:00|20.9.2003 0:00:00|147363,51 Kè|77559,75 Kè
287721|110|3|21.9.2003 0:00:00|22.9.2003 0:00:00|98242,34 Kè|51706,50 Kè
287722|99|3|23.9.2003 0:00:00|24.9.2003 0:00:00|98242,34 Kè|51706,50 Kè
287723|126|3|25.9.2003 0:00:00|3.10.2003 0:00:00|442090,54 Kè|232679,24 Kè
287724|70|3|4.10.2003 0:00:00|7.10.2003 0:00:00|196484,68 Kè|103412,99 Kè
287725|159|3|8.10.2003 0:00:00|13.10.2003 0:00:00|294727,03 Kè|155119,49 Kè
287726|83|3|24.10.2003 0:00:00|5.11.2003 0:00:00|638575,23 Kè|336092,23 Kè
287727|126|3|6.11.2003 0:00:00|11.11.2003 0:00:00|294727,03 Kè|155119,49 Kè
287728|75|3|12.11.2003 0:00:00|24.11.2003 0:00:00|638575,23 Kè|336092,23 Kè
287729|105|3|30.11.2003 0:00:00|2.12.2003 0:00:00|147363,51 Kè|77559,75 Kè
287730|110|3|10.12.2003 0:00:00|20.12.2003 0:00:00|540332,88 Kè|284385,73 Kè
287731|83|3|12.1.2004 0:00:00|13.1.2004 0:00:00|96875,57 Kè|50987,14 Kè
287732|80|3|14.1.2004 0:00:00|24.1.2004 0:00:00|532815,63 Kè|280429,28 Kè
287733|102|3|25.1.2004 0:00:00|2.2.2004 0:00:00|435940,06 Kè|229442,14 Kè
287734|154|3|3.2.2004 0:00:00|16.2.2004 0:00:00|678128,99 Kè|356910,00 Kè
287735|75|3|17.2.2004 0:00:00|22.2.2004 0:00:00|290626,71 Kè|152961,43 Kè
