"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
283718|229|2|13.9.1997 0:00:00|17.9.1997 0:00:00|218948,50 Kè|121638,06 Kè
283719|263|2|18.9.1997 0:00:00|24.9.1997 0:00:00|306527,90 Kè|170293,28 Kè
283720|173|2|18.10.1997 0:00:00|24.10.1997 0:00:00|306527,90 Kè|170293,28 Kè
283721|242|2|25.10.1997 0:00:00|31.10.1997 0:00:00|306527,90 Kè|170293,28 Kè
283722|183|2|1.11.1997 0:00:00|4.11.1997 0:00:00|175158,80 Kè|97310,45 Kè
283723|295|2|20.11.1997 0:00:00|29.11.1997 0:00:00|437897,00 Kè|243276,12 Kè
283724|178|2|30.11.1997 0:00:00|2.12.1997 0:00:00|131369,10 Kè|72982,84 Kè
283725|239|2|3.12.1997 0:00:00|12.12.1997 0:00:00|437897,00 Kè|243276,12 Kè
283726|234|2|13.12.1997 0:00:00|22.12.1997 0:00:00|437897,00 Kè|243276,12 Kè
283727|221|2|14.1.1998 0:00:00|23.1.1998 0:00:00|429912,66 Kè|238840,38 Kè
283728|266|2|24.1.1998 0:00:00|6.2.1998 0:00:00|601877,73 Kè|334376,53 Kè
283729|221|2|10.2.1998 0:00:00|23.2.1998 0:00:00|601877,73 Kè|334376,53 Kè
283730|194|2|21.3.1998 0:00:00|4.4.1998 0:00:00|644869,00 Kè|358260,56 Kè
283731|247|2|20.4.1998 0:00:00|2.5.1998 0:00:00|558886,46 Kè|310492,49 Kè
283732|183|2|3.5.1998 0:00:00|17.5.1998 0:00:00|644869,00 Kè|358260,56 Kè
283733|274|2|18.5.1998 0:00:00|23.5.1998 0:00:00|257947,60 Kè|143304,23 Kè
283734|301|2|2.6.1998 0:00:00|11.6.1998 0:00:00|429912,66 Kè|238840,38 Kè
283735|234|2|12.6.1998 0:00:00|19.6.1998 0:00:00|343930,13 Kè|191072,30 Kè
283736|239|2|20.6.1998 0:00:00|23.6.1998 0:00:00|171965,07 Kè|95536,15 Kè
283737|263|2|3.7.1998 0:00:00|8.7.1998 0:00:00|257947,60 Kè|143304,23 Kè
283738|173|2|9.7.1998 0:00:00|21.7.1998 0:00:00|558886,46 Kè|310492,49 Kè
283739|266|2|22.7.1998 0:00:00|31.7.1998 0:00:00|429912,66 Kè|238840,38 Kè
283740|203|2|8.8.1998 0:00:00|11.8.1998 0:00:00|171965,07 Kè|95536,15 Kè
283741|274|2|12.8.1998 0:00:00|19.8.1998 0:00:00|343930,13 Kè|191072,30 Kè
283742|234|2|20.8.1998 0:00:00|22.8.1998 0:00:00|128973,80 Kè|71652,11 Kè
283743|218|2|2.9.1998 0:00:00|12.9.1998 0:00:00|472903,93 Kè|262724,41 Kè
283744|229|2|13.9.1998 0:00:00|22.9.1998 0:00:00|429912,66 Kè|238840,38 Kè
283745|226|2|23.9.1998 0:00:00|5.10.1998 0:00:00|558886,46 Kè|310492,49 Kè
283746|274|2|19.10.1998 0:00:00|20.10.1998 0:00:00|85982,53 Kè|47768,08 Kè
283747|173|2|24.10.1998 0:00:00|26.10.1998 0:00:00|128973,80 Kè|71652,11 Kè
283748|218|2|27.10.1998 0:00:00|10.11.1998 0:00:00|644869,00 Kè|358260,56 Kè
283749|274|2|21.11.1998 0:00:00|22.11.1998 0:00:00|85982,53 Kè|47768,08 Kè
283750|292|2|23.11.1998 0:00:00|7.12.1998 0:00:00|644869,00 Kè|358260,56 Kè
283751|258|2|16.12.1998 0:00:00|28.12.1998 0:00:00|558886,46 Kè|310492,49 Kè
283752|253|2|29.12.1998 0:00:00|6.1.1999 0:00:00|386921,40 Kè|214956,34 Kè
283753|242|2|7.1.1999 0:00:00|12.1.1999 0:00:00|250582,26 Kè|139212,37 Kè
283754|218|2|21.1.1999 0:00:00|23.1.1999 0:00:00|125291,13 Kè|69606,19 Kè
283755|183|2|28.1.1999 0:00:00|8.2.1999 0:00:00|501164,52 Kè|278424,74 Kè
283756|194|2|9.2.1999 0:00:00|15.2.1999 0:00:00|292345,97 Kè|162414,43 Kè
283757|131|2|16.2.1999 0:00:00|24.2.1999 0:00:00|375873,39 Kè|208818,55 Kè
283758|295|2|25.2.1999 0:00:00|10.3.1999 0:00:00|584691,94 Kè|324828,86 Kè
283759|287|2|11.3.1999 0:00:00|15.3.1999 0:00:00|208818,55 Kè|116010,31 Kè
283760|263|2|16.3.1999 0:00:00|21.3.1999 0:00:00|250582,26 Kè|139212,37 Kè
283761|213|2|22.3.1999 0:00:00|23.3.1999 0:00:00|83527,42 Kè|46404,12 Kè
283762|263|2|24.3.1999 0:00:00|26.3.1999 0:00:00|125291,13 Kè|69606,19 Kè
283763|258|2|27.3.1999 0:00:00|2.4.1999 0:00:00|292345,97 Kè|162414,43 Kè
283764|304|2|3.4.1999 0:00:00|11.4.1999 0:00:00|375873,39 Kè|208818,55 Kè
283765|194|2|12.4.1999 0:00:00|23.4.1999 0:00:00|501164,52 Kè|278424,74 Kè
283766|239|2|24.4.1999 0:00:00|4.5.1999 0:00:00|459400,81 Kè|255222,68 Kè
283767|301|2|5.5.1999 0:00:00|15.5.1999 0:00:00|459400,81 Kè|255222,68 Kè
283768|226|2|19.5.1999 0:00:00|23.5.1999 0:00:00|208818,55 Kè|116010,31 Kè
283769|191|2|24.5.1999 0:00:00|28.5.1999 0:00:00|208818,55 Kè|116010,31 Kè
283770|298|2|29.5.1999 0:00:00|30.5.1999 0:00:00|83527,42 Kè|46404,12 Kè
283771|197|2|31.5.1999 0:00:00|11.6.1999 0:00:00|501164,52 Kè|278424,74 Kè
283772|242|2|12.6.1999 0:00:00|22.6.1999 0:00:00|459400,81 Kè|255222,68 Kè
283773|234|2|23.6.1999 0:00:00|3.7.1999 0:00:00|459400,81 Kè|255222,68 Kè
283774|292|2|4.7.1999 0:00:00|8.7.1999 0:00:00|208818,55 Kè|116010,31 Kè
283775|301|2|9.7.1999 0:00:00|14.7.1999 0:00:00|250582,26 Kè|139212,37 Kè
283776|229|2|15.7.1999 0:00:00|16.7.1999 0:00:00|83527,42 Kè|46404,12 Kè
283777|266|2|17.7.1999 0:00:00|25.7.1999 0:00:00|375873,39 Kè|208818,55 Kè
283778|274|2|26.7.1999 0:00:00|28.7.1999 0:00:00|125291,13 Kè|69606,19 Kè
283779|292|2|29.7.1999 0:00:00|31.7.1999 0:00:00|125291,13 Kè|69606,19 Kè
283780|218|2|1.8.1999 0:00:00|13.8.1999 0:00:00|542928,23 Kè|301626,80 Kè
283781|226|2|14.8.1999 0:00:00|18.8.1999 0:00:00|208818,55 Kè|116010,31 Kè
283782|213|2|19.8.1999 0:00:00|29.8.1999 0:00:00|459400,81 Kè|255222,68 Kè
283783|274|2|9.9.1999 0:00:00|12.9.1999 0:00:00|167054,84 Kè|92808,25 Kè
283784|298|2|13.9.1999 0:00:00|14.9.1999 0:00:00|83527,42 Kè|46404,12 Kè
283785|178|2|15.9.1999 0:00:00|22.9.1999 0:00:00|334109,68 Kè|185616,49 Kè
283786|274|2|23.9.1999 0:00:00|1.10.1999 0:00:00|375873,39 Kè|208818,55 Kè
283787|191|2|2.10.1999 0:00:00|15.10.1999 0:00:00|584691,94 Kè|324828,86 Kè
283788|292|2|16.10.1999 0:00:00|28.10.1999 0:00:00|542928,23 Kè|301626,80 Kè
283789|234|2|12.11.1999 0:00:00|19.11.1999 0:00:00|334109,68 Kè|185616,49 Kè
283790|287|2|20.11.1999 0:00:00|26.11.1999 0:00:00|292345,97 Kè|162414,43 Kè
283791|194|2|27.11.1999 0:00:00|10.12.1999 0:00:00|584691,94 Kè|324828,86 Kè
283792|266|2|11.12.1999 0:00:00|25.12.1999 0:00:00|626455,65 Kè|348030,92 Kè
283793|242|2|8.1.2000 0:00:00|21.1.2000 0:00:00|607721,61 Kè|337623,12 Kè
283794|258|2|22.1.2000 0:00:00|4.2.2000 0:00:00|607721,61 Kè|337623,12 Kè
283795|274|2|5.2.2000 0:00:00|16.2.2000 0:00:00|520904,23 Kè|289391,25 Kè
283796|178|2|17.2.2000 0:00:00|26.2.2000 0:00:00|434086,86 Kè|241159,37 Kè
283797|213|2|27.2.2000 0:00:00|29.2.2000 0:00:00|130226,06 Kè|72347,81 Kè
283798|295|2|1.3.2000 0:00:00|5.3.2000 0:00:00|217043,43 Kè|120579,69 Kè
283799|226|2|6.3.2000 0:00:00|19.3.2000 0:00:00|607721,61 Kè|337623,12 Kè
283800|173|2|20.3.2000 0:00:00|27.3.2000 0:00:00|347269,49 Kè|192927,50 Kè
283801|191|2|28.3.2000 0:00:00|8.4.2000 0:00:00|520904,23 Kè|289391,25 Kè
283802|266|2|28.4.2000 0:00:00|10.5.2000 0:00:00|564312,92 Kè|313507,19 Kè
283803|242|2|21.5.2000 0:00:00|29.5.2000 0:00:00|390678,18 Kè|217043,44 Kè
283804|191|2|11.6.2000 0:00:00|13.6.2000 0:00:00|130226,06 Kè|72347,81 Kè
283805|279|2|14.6.2000 0:00:00|16.6.2000 0:00:00|130226,06 Kè|72347,81 Kè
283806|287|2|23.6.2000 0:00:00|26.6.2000 0:00:00|173634,74 Kè|96463,75 Kè
283807|188|2|12.7.2000 0:00:00|25.7.2000 0:00:00|607721,61 Kè|337623,12 Kè
283808|221|2|26.7.2000 0:00:00|9.8.2000 0:00:00|651130,29 Kè|361739,06 Kè
283809|197|2|10.8.2000 0:00:00|11.8.2000 0:00:00|86817,37 Kè|48231,87 Kè
283810|131|2|27.8.2000 0:00:00|28.8.2000 0:00:00|86817,37 Kè|48231,87 Kè
283811|274|2|29.8.2000 0:00:00|3.9.2000 0:00:00|260452,12 Kè|144695,62 Kè
283812|301|2|4.9.2000 0:00:00|10.9.2000 0:00:00|303860,80 Kè|168811,56 Kè
283813|247|2|11.9.2000 0:00:00|17.9.2000 0:00:00|303860,80 Kè|168811,56 Kè
283814|197|2|18.9.2000 0:00:00|28.9.2000 0:00:00|477495,55 Kè|265275,31 Kè
283815|200|2|8.10.2000 0:00:00|12.10.2000 0:00:00|217043,43 Kè|120579,69 Kè
283816|282|2|13.10.2000 0:00:00|27.10.2000 0:00:00|651130,29 Kè|361739,06 Kè
283817|279|2|28.10.2000 0:00:00|7.11.2000 0:00:00|477495,55 Kè|265275,31 Kè
