"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
282918|330|18|26.1.1997 0:00:00|8.2.1997 0:00:00|5789971,81 Kè|3405865,68 Kè
282919|338|18|9.2.1997 0:00:00|19.2.1997 0:00:00|4549263,57 Kè|2676037,32 Kè
282920|330|18|20.2.1997 0:00:00|5.3.1997 0:00:00|5789971,81 Kè|3405865,68 Kè
282921|317|18|6.3.1997 0:00:00|9.3.1997 0:00:00|1654277,66 Kè|973104,48 Kè
282922|312|18|16.3.1997 0:00:00|25.3.1997 0:00:00|4135694,15 Kè|2432761,20 Kè
282923|349|18|26.3.1997 0:00:00|31.3.1997 0:00:00|2481416,49 Kè|1459656,72 Kè
282924|317|18|1.4.1997 0:00:00|10.4.1997 0:00:00|4135694,15 Kè|2432761,20 Kè
282925|333|18|11.4.1997 0:00:00|23.4.1997 0:00:00|5376402,40 Kè|3162589,56 Kè
282926|341|18|10.5.1997 0:00:00|23.5.1997 0:00:00|5789971,81 Kè|3405865,68 Kè
282927|355|18|7.6.1997 0:00:00|13.6.1997 0:00:00|2894985,91 Kè|1702932,84 Kè
282928|344|18|14.6.1997 0:00:00|26.6.1997 0:00:00|5376402,40 Kè|3162589,56 Kè
282929|330|18|27.6.1997 0:00:00|30.6.1997 0:00:00|1654277,66 Kè|973104,48 Kè
282930|349|18|1.7.1997 0:00:00|15.7.1997 0:00:00|6203541,23 Kè|3649141,80 Kè
282931|40|18|16.7.1997 0:00:00|24.7.1997 0:00:00|3722124,74 Kè|2189485,08 Kè
282932|333|18|25.7.1997 0:00:00|26.7.1997 0:00:00|827138,83 Kè|486552,24 Kè
282933|327|18|27.7.1997 0:00:00|3.8.1997 0:00:00|3308555,32 Kè|1946208,96 Kè
282934|322|18|7.8.1997 0:00:00|14.8.1997 0:00:00|3308555,32 Kè|1946208,96 Kè
282935|330|18|15.8.1997 0:00:00|24.8.1997 0:00:00|4135694,15 Kè|2432761,20 Kè
282936|355|18|4.9.1997 0:00:00|8.9.1997 0:00:00|2067847,08 Kè|1216380,60 Kè
282937|40|18|9.9.1997 0:00:00|13.9.1997 0:00:00|2067847,08 Kè|1216380,60 Kè
282938|250|18|14.9.1997 0:00:00|15.9.1997 0:00:00|827138,83 Kè|486552,24 Kè
282939|352|18|16.9.1997 0:00:00|21.9.1997 0:00:00|2481416,49 Kè|1459656,72 Kè
282940|322|18|5.10.1997 0:00:00|12.10.1997 0:00:00|3308555,32 Kè|1946208,96 Kè
282941|341|18|13.10.1997 0:00:00|27.10.1997 0:00:00|6203541,23 Kè|3649141,80 Kè
282942|333|18|28.10.1997 0:00:00|6.11.1997 0:00:00|4135694,15 Kè|2432761,20 Kè
282943|330|18|7.11.1997 0:00:00|11.11.1997 0:00:00|2067847,08 Kè|1216380,60 Kè
282944|312|18|12.11.1997 0:00:00|26.11.1997 0:00:00|6203541,23 Kè|3649141,80 Kè
282945|330|18|27.11.1997 0:00:00|9.12.1997 0:00:00|5376402,40 Kè|3162589,56 Kè
282946|352|18|10.12.1997 0:00:00|20.12.1997 0:00:00|4549263,57 Kè|2676037,32 Kè
282947|338|18|21.12.1997 0:00:00|2.1.1998 0:00:00|5376402,40 Kè|3162589,56 Kè
282948|355|18|3.1.1998 0:00:00|16.1.1998 0:00:00|5684401,10 Kè|3343765,26 Kè
282949|341|18|17.1.1998 0:00:00|20.1.1998 0:00:00|1624114,60 Kè|955361,50 Kè
282950|327|18|21.1.1998 0:00:00|3.2.1998 0:00:00|5684401,10 Kè|3343765,26 Kè
282951|349|18|4.2.1998 0:00:00|12.2.1998 0:00:00|3654257,85 Kè|2149563,38 Kè
282952|330|18|13.2.1998 0:00:00|24.2.1998 0:00:00|4872343,80 Kè|2866084,51 Kè
282953|349|18|8.3.1998 0:00:00|9.3.1998 0:00:00|812057,30 Kè|477680,75 Kè
282954|312|18|10.3.1998 0:00:00|20.3.1998 0:00:00|4466315,15 Kè|2627244,13 Kè
282955|344|18|21.3.1998 0:00:00|26.3.1998 0:00:00|2436171,90 Kè|1433042,25 Kè
282956|344|18|27.3.1998 0:00:00|2.4.1998 0:00:00|2842200,55 Kè|1671882,63 Kè
282957|322|18|14.4.1998 0:00:00|24.4.1998 0:00:00|4466315,15 Kè|2627244,13 Kè
282958|312|18|25.4.1998 0:00:00|1.5.1998 0:00:00|2842200,55 Kè|1671882,63 Kè
282959|352|18|26.5.1998 0:00:00|8.6.1998 0:00:00|5684401,10 Kè|3343765,26 Kè
282960|317|18|9.6.1998 0:00:00|10.6.1998 0:00:00|812057,30 Kè|477680,75 Kè
282961|317|18|11.6.1998 0:00:00|20.6.1998 0:00:00|4060286,50 Kè|2388403,76 Kè
282962|349|18|21.6.1998 0:00:00|5.7.1998 0:00:00|6090429,75 Kè|3582605,63 Kè
282963|344|18|6.7.1998 0:00:00|9.7.1998 0:00:00|1624114,60 Kè|955361,50 Kè
282964|327|18|10.7.1998 0:00:00|17.7.1998 0:00:00|3248229,20 Kè|1910723,00 Kè
282965|317|18|18.7.1998 0:00:00|25.7.1998 0:00:00|3248229,20 Kè|1910723,00 Kè
282966|333|18|26.7.1998 0:00:00|30.7.1998 0:00:00|2030143,25 Kè|1194201,88 Kè
282967|349|18|9.8.1998 0:00:00|16.8.1998 0:00:00|3248229,20 Kè|1910723,00 Kè
282968|250|18|17.8.1998 0:00:00|23.8.1998 0:00:00|2842200,55 Kè|1671882,63 Kè
282969|341|18|24.8.1998 0:00:00|2.9.1998 0:00:00|4060286,50 Kè|2388403,76 Kè
282970|322|18|14.9.1998 0:00:00|27.9.1998 0:00:00|5684401,10 Kè|3343765,26 Kè
282971|333|18|28.9.1998 0:00:00|8.10.1998 0:00:00|4466315,15 Kè|2627244,13 Kè
282972|341|18|9.10.1998 0:00:00|19.10.1998 0:00:00|4466315,15 Kè|2627244,13 Kè
282973|338|18|3.11.1998 0:00:00|4.11.1998 0:00:00|812057,30 Kè|477680,75 Kè
282974|317|18|5.11.1998 0:00:00|16.11.1998 0:00:00|4872343,80 Kè|2866084,51 Kè
282975|349|18|17.11.1998 0:00:00|27.11.1998 0:00:00|4466315,15 Kè|2627244,13 Kè
282976|349|18|28.11.1998 0:00:00|11.12.1998 0:00:00|5684401,10 Kè|3343765,26 Kè
282977|330|18|12.12.1998 0:00:00|23.12.1998 0:00:00|4872343,80 Kè|2866084,51 Kè
282978|250|18|24.12.1998 0:00:00|5.1.1999 0:00:00|5278372,45 Kè|3104924,88 Kè
282979|344|18|6.1.1999 0:00:00|19.1.1999 0:00:00|5522090,83 Kè|3248288,63 Kè
282980|40|18|20.1.1999 0:00:00|26.1.1999 0:00:00|2761045,41 Kè|1624144,32 Kè
282981|327|18|8.2.1999 0:00:00|9.2.1999 0:00:00|788870,12 Kè|464041,23 Kè
282982|338|18|25.2.1999 0:00:00|8.3.1999 0:00:00|4733220,71 Kè|2784247,40 Kè
282983|330|18|9.3.1999 0:00:00|16.3.1999 0:00:00|3155480,47 Kè|1856164,93 Kè
282984|338|18|17.3.1999 0:00:00|23.3.1999 0:00:00|2761045,41 Kè|1624144,32 Kè
282985|317|18|24.3.1999 0:00:00|7.4.1999 0:00:00|5916525,89 Kè|3480309,25 Kè
282986|341|18|8.4.1999 0:00:00|16.4.1999 0:00:00|3549915,53 Kè|2088185,55 Kè
282987|312|18|17.4.1999 0:00:00|22.4.1999 0:00:00|2366610,36 Kè|1392123,70 Kè
282988|338|18|23.4.1999 0:00:00|4.5.1999 0:00:00|4733220,71 Kè|2784247,40 Kè
