"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
286718|194|8|18.2.1997 0:00:00|21.2.1997 0:00:00|116772,53 Kè|64873,63 Kè
286719|274|8|22.2.1997 0:00:00|3.3.1997 0:00:00|291931,34 Kè|162184,08 Kè
286720|221|8|16.3.1997 0:00:00|30.3.1997 0:00:00|437897,00 Kè|243276,12 Kè
286721|229|8|31.3.1997 0:00:00|6.4.1997 0:00:00|204351,94 Kè|113528,86 Kè
286722|203|8|7.4.1997 0:00:00|16.4.1997 0:00:00|291931,34 Kè|162184,08 Kè
286723|131|8|28.4.1997 0:00:00|30.4.1997 0:00:00|87579,40 Kè|48655,22 Kè
286724|203|8|1.5.1997 0:00:00|5.5.1997 0:00:00|145965,67 Kè|81092,04 Kè
286725|307|8|6.5.1997 0:00:00|11.5.1997 0:00:00|175158,80 Kè|97310,45 Kè
286726|282|8|12.5.1997 0:00:00|21.5.1997 0:00:00|291931,34 Kè|162184,08 Kè
286727|304|8|22.5.1997 0:00:00|30.5.1997 0:00:00|262738,20 Kè|145965,67 Kè
286728|263|8|31.5.1997 0:00:00|11.6.1997 0:00:00|350317,60 Kè|194620,90 Kè
286729|218|8|20.6.1997 0:00:00|1.7.1997 0:00:00|350317,60 Kè|194620,90 Kè
286730|307|8|2.7.1997 0:00:00|10.7.1997 0:00:00|262738,20 Kè|145965,67 Kè
286731|287|8|11.7.1997 0:00:00|13.7.1997 0:00:00|87579,40 Kè|48655,22 Kè
286732|239|8|14.7.1997 0:00:00|21.7.1997 0:00:00|233545,07 Kè|129747,26 Kè
286733|131|8|30.7.1997 0:00:00|11.8.1997 0:00:00|379510,74 Kè|210839,30 Kè
286734|307|8|12.8.1997 0:00:00|23.8.1997 0:00:00|350317,60 Kè|194620,90 Kè
286735|203|8|24.8.1997 0:00:00|29.8.1997 0:00:00|175158,80 Kè|97310,45 Kè
286736|279|8|30.8.1997 0:00:00|6.9.1997 0:00:00|233545,07 Kè|129747,26 Kè
286737|242|8|10.9.1997 0:00:00|23.9.1997 0:00:00|408703,87 Kè|227057,71 Kè
286738|213|8|9.10.1997 0:00:00|20.10.1997 0:00:00|350317,60 Kè|194620,90 Kè
286739|218|8|21.10.1997 0:00:00|28.10.1997 0:00:00|233545,07 Kè|129747,26 Kè
286740|239|8|29.10.1997 0:00:00|8.11.1997 0:00:00|321124,47 Kè|178402,49 Kè
286741|279|8|9.11.1997 0:00:00|12.11.1997 0:00:00|116772,53 Kè|64873,63 Kè
286742|203|8|18.11.1997 0:00:00|23.11.1997 0:00:00|175158,80 Kè|97310,45 Kè
286743|269|8|6.12.1997 0:00:00|8.12.1997 0:00:00|87579,40 Kè|48655,22 Kè
286744|295|8|9.12.1997 0:00:00|17.12.1997 0:00:00|262738,20 Kè|145965,67 Kè
286745|304|8|18.12.1997 0:00:00|30.12.1997 0:00:00|379510,74 Kè|210839,30 Kè
286746|131|8|31.12.1997 0:00:00|10.1.1998 0:00:00|321124,47 Kè|178402,49 Kè
286747|301|8|11.1.1998 0:00:00|21.1.1998 0:00:00|315269,29 Kè|175149,61 Kè
286748|263|8|22.1.1998 0:00:00|3.2.1998 0:00:00|372590,98 Kè|206994,99 Kè
286749|304|8|4.2.1998 0:00:00|11.2.1998 0:00:00|229286,75 Kè|127381,53 Kè
286750|178|8|27.2.1998 0:00:00|6.3.1998 0:00:00|229286,75 Kè|127381,53 Kè
286751|292|8|7.3.1998 0:00:00|8.3.1998 0:00:00|57321,69 Kè|31845,38 Kè
286752|203|8|9.3.1998 0:00:00|18.3.1998 0:00:00|286608,44 Kè|159226,92 Kè
286753|221|8|19.3.1998 0:00:00|30.3.1998 0:00:00|343930,13 Kè|191072,30 Kè
286754|234|8|9.4.1998 0:00:00|14.4.1998 0:00:00|171965,07 Kè|95536,15 Kè
286755|226|8|15.4.1998 0:00:00|19.4.1998 0:00:00|143304,22 Kè|79613,46 Kè
286756|292|8|20.4.1998 0:00:00|29.4.1998 0:00:00|286608,44 Kè|159226,92 Kè
286757|188|8|30.4.1998 0:00:00|1.5.1998 0:00:00|57321,69 Kè|31845,38 Kè
286758|298|8|12.5.1998 0:00:00|14.5.1998 0:00:00|85982,53 Kè|47768,08 Kè
286759|304|8|15.5.1998 0:00:00|21.5.1998 0:00:00|200625,91 Kè|111458,84 Kè
286760|178|8|22.5.1998 0:00:00|24.5.1998 0:00:00|85982,53 Kè|47768,08 Kè
286761|298|8|9.6.1998 0:00:00|18.6.1998 0:00:00|286608,44 Kè|159226,92 Kè
286762|269|8|30.6.1998 0:00:00|3.7.1998 0:00:00|114643,38 Kè|63690,77 Kè
286763|295|8|8.7.1998 0:00:00|19.7.1998 0:00:00|343930,13 Kè|191072,30 Kè
286764|298|8|20.7.1998 0:00:00|30.7.1998 0:00:00|315269,29 Kè|175149,61 Kè
286765|226|8|31.7.1998 0:00:00|6.8.1998 0:00:00|200625,91 Kè|111458,84 Kè
286766|197|8|7.8.1998 0:00:00|12.8.1998 0:00:00|171965,07 Kè|95536,15 Kè
286767|282|8|13.8.1998 0:00:00|26.8.1998 0:00:00|401251,82 Kè|222917,68 Kè
286768|173|8|27.8.1998 0:00:00|29.8.1998 0:00:00|85982,53 Kè|47768,08 Kè
286769|258|8|1.9.1998 0:00:00|6.9.1998 0:00:00|171965,07 Kè|95536,15 Kè
286770|304|8|7.9.1998 0:00:00|12.9.1998 0:00:00|171965,07 Kè|95536,15 Kè
286771|194|8|13.9.1998 0:00:00|22.9.1998 0:00:00|286608,44 Kè|159226,92 Kè
286772|239|8|23.9.1998 0:00:00|28.9.1998 0:00:00|171965,07 Kè|95536,15 Kè
286773|263|8|29.9.1998 0:00:00|2.10.1998 0:00:00|114643,38 Kè|63690,77 Kè
286774|234|8|3.10.1998 0:00:00|7.10.1998 0:00:00|143304,22 Kè|79613,46 Kè
286775|194|8|8.10.1998 0:00:00|14.10.1998 0:00:00|200625,91 Kè|111458,84 Kè
286776|197|8|15.10.1998 0:00:00|21.10.1998 0:00:00|200625,91 Kè|111458,84 Kè
286777|203|8|22.10.1998 0:00:00|23.10.1998 0:00:00|57321,69 Kè|31845,38 Kè
286778|197|8|24.10.1998 0:00:00|3.11.1998 0:00:00|315269,29 Kè|175149,61 Kè
286779|253|8|4.11.1998 0:00:00|16.11.1998 0:00:00|372590,98 Kè|206994,99 Kè
286780|279|8|17.11.1998 0:00:00|27.11.1998 0:00:00|315269,29 Kè|175149,61 Kè
286781|304|8|28.11.1998 0:00:00|30.11.1998 0:00:00|85982,53 Kè|47768,08 Kè
286782|292|8|1.12.1998 0:00:00|7.12.1998 0:00:00|200625,91 Kè|111458,84 Kè
286783|194|8|8.12.1998 0:00:00|20.12.1998 0:00:00|372590,98 Kè|206994,99 Kè
286784|194|8|21.12.1998 0:00:00|25.12.1998 0:00:00|143304,22 Kè|79613,46 Kè
286785|234|8|26.12.1998 0:00:00|9.1.1999 0:00:00|429912,66 Kè|238840,38 Kè
286786|242|8|10.1.1999 0:00:00|15.1.1999 0:00:00|167054,84 Kè|92808,25 Kè
286787|253|8|16.1.1999 0:00:00|21.1.1999 0:00:00|167054,84 Kè|92808,25 Kè
286788|263|8|22.1.1999 0:00:00|30.1.1999 0:00:00|250582,26 Kè|139212,37 Kè
286789|208|8|13.2.1999 0:00:00|26.2.1999 0:00:00|389794,63 Kè|216552,58 Kè
286790|234|8|27.2.1999 0:00:00|11.3.1999 0:00:00|361952,15 Kè|201084,53 Kè
286791|253|8|12.3.1999 0:00:00|21.3.1999 0:00:00|278424,73 Kè|154680,41 Kè
286792|263|8|22.3.1999 0:00:00|23.3.1999 0:00:00|55684,95 Kè|30936,08 Kè
286793|274|8|24.3.1999 0:00:00|2.4.1999 0:00:00|278424,73 Kè|154680,41 Kè
286794|197|8|3.4.1999 0:00:00|7.4.1999 0:00:00|139212,37 Kè|77340,21 Kè
286795|253|8|8.4.1999 0:00:00|11.4.1999 0:00:00|111369,89 Kè|61872,16 Kè
286796|234|8|12.4.1999 0:00:00|19.4.1999 0:00:00|222739,79 Kè|123744,33 Kè
286797|131|8|20.4.1999 0:00:00|21.4.1999 0:00:00|55684,95 Kè|30936,08 Kè
286798|208|8|2.5.1999 0:00:00|16.5.1999 0:00:00|417637,10 Kè|232020,62 Kè
286799|304|8|17.5.1999 0:00:00|27.5.1999 0:00:00|306267,21 Kè|170148,45 Kè
286800|282|8|28.5.1999 0:00:00|4.6.1999 0:00:00|222739,79 Kè|123744,33 Kè
286801|266|8|5.6.1999 0:00:00|6.6.1999 0:00:00|55684,95 Kè|30936,08 Kè
286802|131|8|7.6.1999 0:00:00|15.6.1999 0:00:00|250582,26 Kè|139212,37 Kè
286803|183|8|16.6.1999 0:00:00|27.6.1999 0:00:00|334109,68 Kè|185616,49 Kè
286804|218|8|28.6.1999 0:00:00|10.7.1999 0:00:00|361952,15 Kè|201084,53 Kè
286805|274|8|11.7.1999 0:00:00|18.7.1999 0:00:00|222739,79 Kè|123744,33 Kè
286806|173|8|21.7.1999 0:00:00|30.7.1999 0:00:00|278424,73 Kè|154680,41 Kè
286807|229|8|31.7.1999 0:00:00|4.8.1999 0:00:00|139212,37 Kè|77340,21 Kè
286808|274|8|13.8.1999 0:00:00|22.8.1999 0:00:00|278424,73 Kè|154680,41 Kè
286809|307|8|23.8.1999 0:00:00|26.8.1999 0:00:00|111369,89 Kè|61872,16 Kè
286810|229|8|8.9.1999 0:00:00|20.9.1999 0:00:00|361952,15 Kè|201084,53 Kè
286811|304|8|25.9.1999 0:00:00|9.10.1999 0:00:00|417637,10 Kè|232020,62 Kè
286812|295|8|10.10.1999 0:00:00|13.10.1999 0:00:00|111369,89 Kè|61872,16 Kè
286813|247|8|14.10.1999 0:00:00|22.10.1999 0:00:00|250582,26 Kè|139212,37 Kè
286814|258|8|11.11.1999 0:00:00|25.11.1999 0:00:00|417637,10 Kè|232020,62 Kè
286815|287|8|6.12.1999 0:00:00|8.12.1999 0:00:00|83527,42 Kè|46404,12 Kè
286816|173|8|9.12.1999 0:00:00|17.12.1999 0:00:00|250582,26 Kè|139212,37 Kè
286817|234|8|18.12.1999 0:00:00|28.12.1999 0:00:00|306267,21 Kè|170148,45 Kè
