"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
292418|37|11|3.4.2009 0:00:00|4.4.2009 0:00:00|83157,61 Kè|49894,57 Kè
292419|2|11|5.4.2009 0:00:00|13.4.2009 0:00:00|374209,26 Kè|224525,56 Kè
292420|37|11|14.4.2009 0:00:00|15.4.2009 0:00:00|83157,61 Kè|49894,57 Kè
292421|29|11|16.4.2009 0:00:00|21.4.2009 0:00:00|249472,84 Kè|149683,71 Kè
292422|58|11|25.4.2009 0:00:00|28.4.2009 0:00:00|166315,23 Kè|99789,14 Kè
292423|11|11|29.4.2009 0:00:00|4.5.2009 0:00:00|249472,84 Kè|149683,71 Kè
292424|29|11|5.5.2009 0:00:00|9.5.2009 0:00:00|207894,04 Kè|124736,42 Kè
292425|34|11|10.5.2009 0:00:00|21.5.2009 0:00:00|498945,68 Kè|299367,41 Kè
292426|64|11|4.6.2009 0:00:00|9.6.2009 0:00:00|249472,84 Kè|149683,71 Kè
292427|58|11|10.6.2009 0:00:00|15.6.2009 0:00:00|249472,84 Kè|149683,71 Kè
292428|64|11|16.6.2009 0:00:00|20.6.2009 0:00:00|207894,04 Kè|124736,42 Kè
292429|61|11|21.6.2009 0:00:00|30.6.2009 0:00:00|415788,07 Kè|249472,84 Kè
292430|55|11|1.7.2009 0:00:00|14.7.2009 0:00:00|582103,30 Kè|349261,98 Kè
292431|58|11|15.7.2009 0:00:00|24.7.2009 0:00:00|415788,07 Kè|249472,84 Kè
292432|14|11|25.7.2009 0:00:00|2.8.2009 0:00:00|374209,26 Kè|224525,56 Kè
292433|1|11|3.8.2009 0:00:00|8.8.2009 0:00:00|249472,84 Kè|149683,71 Kè
292434|20|11|9.8.2009 0:00:00|22.8.2009 0:00:00|582103,30 Kè|349261,98 Kè
292435|45|11|23.8.2009 0:00:00|25.8.2009 0:00:00|124736,42 Kè|74841,85 Kè
292436|61|11|31.8.2009 0:00:00|7.9.2009 0:00:00|332630,46 Kè|199578,27 Kè
292437|61|11|8.9.2009 0:00:00|16.9.2009 0:00:00|374209,26 Kè|224525,56 Kè
292438|26|11|28.9.2009 0:00:00|3.10.2009 0:00:00|249472,84 Kè|149683,71 Kè
292439|58|11|14.10.2009 0:00:00|26.10.2009 0:00:00|540524,49 Kè|324314,69 Kè
292440|34|11|27.10.2009 0:00:00|8.11.2009 0:00:00|540524,49 Kè|324314,69 Kè
292441|37|11|9.11.2009 0:00:00|10.11.2009 0:00:00|83157,61 Kè|49894,57 Kè
292442|50|11|11.11.2009 0:00:00|14.11.2009 0:00:00|166315,23 Kè|99789,14 Kè
292443|61|11|25.11.2009 0:00:00|4.12.2009 0:00:00|415788,07 Kè|249472,84 Kè
292444|58|11|5.12.2009 0:00:00|11.12.2009 0:00:00|291051,65 Kè|174630,99 Kè
292445|58|11|12.12.2009 0:00:00|24.12.2009 0:00:00|540524,49 Kè|324314,69 Kè
292446|34|11|25.12.2009 0:00:00|6.1.2010 0:00:00|540524,49 Kè|324314,69 Kè
292447|50|11|7.1.2010 0:00:00|8.1.2010 0:00:00|92055,48 Kè|55233,29 Kè
292448|50|11|9.1.2010 0:00:00|10.1.2010 0:00:00|92055,48 Kè|55233,29 Kè
292449|34|11|11.1.2010 0:00:00|15.1.2010 0:00:00|230138,69 Kè|138083,21 Kè
292450|45|11|30.1.2010 0:00:00|13.2.2010 0:00:00|690416,06 Kè|414249,64 Kè
292451|1|11|14.2.2010 0:00:00|26.2.2010 0:00:00|598360,59 Kè|359016,35 Kè
292452|50|11|27.2.2010 0:00:00|10.3.2010 0:00:00|552332,85 Kè|331399,71 Kè
292453|45|11|24.3.2010 0:00:00|30.3.2010 0:00:00|322194,16 Kè|193316,50 Kè
292454|14|11|31.3.2010 0:00:00|14.4.2010 0:00:00|690416,06 Kè|414249,64 Kè
292455|58|11|15.4.2010 0:00:00|22.4.2010 0:00:00|368221,90 Kè|220933,14 Kè
292456|1|11|23.4.2010 0:00:00|4.5.2010 0:00:00|552332,85 Kè|331399,71 Kè
292457|20|11|5.5.2010 0:00:00|13.5.2010 0:00:00|414249,64 Kè|248549,78 Kè
292458|20|11|14.5.2010 0:00:00|22.5.2010 0:00:00|414249,64 Kè|248549,78 Kè
292459|50|11|23.5.2010 0:00:00|26.5.2010 0:00:00|184110,95 Kè|110466,57 Kè
292460|61|11|27.5.2010 0:00:00|7.6.2010 0:00:00|552332,85 Kè|331399,71 Kè
292461|45|11|8.6.2010 0:00:00|14.6.2010 0:00:00|322194,16 Kè|193316,50 Kè
292462|23|11|15.6.2010 0:00:00|19.6.2010 0:00:00|230138,69 Kè|138083,21 Kè
