"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285118|208|5|7.2.1995 0:00:00|20.2.1995 0:00:00|1224120,23 Kè|680066,81 Kè
285119|213|5|21.2.1995 0:00:00|3.3.1995 0:00:00|961808,75 Kè|534338,21 Kè
285120|221|5|4.3.1995 0:00:00|18.3.1995 0:00:00|1311557,39 Kè|728643,01 Kè
285121|234|5|19.3.1995 0:00:00|28.3.1995 0:00:00|874371,59 Kè|485762,01 Kè
285122|213|5|29.3.1995 0:00:00|12.4.1995 0:00:00|1311557,39 Kè|728643,01 Kè
285123|213|5|13.4.1995 0:00:00|24.4.1995 0:00:00|1049245,91 Kè|582914,41 Kè
285124|221|5|6.5.1995 0:00:00|15.5.1995 0:00:00|874371,59 Kè|485762,01 Kè
285125|208|5|16.5.1995 0:00:00|18.5.1995 0:00:00|262311,48 Kè|145728,60 Kè
285126|226|5|19.5.1995 0:00:00|26.5.1995 0:00:00|699497,27 Kè|388609,61 Kè
285127|266|5|11.6.1995 0:00:00|25.6.1995 0:00:00|1311557,39 Kè|728643,01 Kè
285128|269|5|26.6.1995 0:00:00|4.7.1995 0:00:00|786934,43 Kè|437185,81 Kè
285129|307|5|5.7.1995 0:00:00|9.7.1995 0:00:00|437185,80 Kè|242881,00 Kè
285130|247|5|13.7.1995 0:00:00|20.7.1995 0:00:00|699497,27 Kè|388609,61 Kè
285131|188|5|21.7.1995 0:00:00|3.8.1995 0:00:00|1224120,23 Kè|680066,81 Kè
285132|287|5|4.8.1995 0:00:00|9.8.1995 0:00:00|524622,96 Kè|291457,21 Kè
285133|253|5|10.8.1995 0:00:00|14.8.1995 0:00:00|437185,80 Kè|242881,00 Kè
285134|203|5|15.8.1995 0:00:00|24.8.1995 0:00:00|874371,59 Kè|485762,01 Kè
285135|304|5|25.8.1995 0:00:00|2.9.1995 0:00:00|786934,43 Kè|437185,81 Kè
285136|188|5|3.9.1995 0:00:00|6.9.1995 0:00:00|349748,64 Kè|194304,80 Kè
285137|307|5|26.9.1995 0:00:00|2.10.1995 0:00:00|612060,11 Kè|340033,41 Kè
285138|221|5|3.10.1995 0:00:00|16.10.1995 0:00:00|1224120,23 Kè|680066,81 Kè
285139|298|5|30.10.1995 0:00:00|11.11.1995 0:00:00|1136683,07 Kè|631490,61 Kè
285140|292|5|12.11.1995 0:00:00|13.11.1995 0:00:00|174874,32 Kè|97152,40 Kè
285141|221|5|17.11.1995 0:00:00|20.11.1995 0:00:00|349748,64 Kè|194304,80 Kè
285142|292|5|21.11.1995 0:00:00|24.11.1995 0:00:00|349748,64 Kè|194304,80 Kè
285143|234|5|28.11.1995 0:00:00|12.12.1995 0:00:00|1311557,39 Kè|728643,01 Kè
285144|247|5|13.12.1995 0:00:00|25.12.1995 0:00:00|1136683,07 Kè|631490,61 Kè
285145|274|5|26.12.1995 0:00:00|30.12.1995 0:00:00|437185,80 Kè|242881,00 Kè
285146|229|5|31.12.1995 0:00:00|14.1.1996 0:00:00|1311557,39 Kè|728643,01 Kè
285147|266|5|15.1.1996 0:00:00|23.1.1996 0:00:00|753557,15 Kè|418642,87 Kè
285148|194|5|24.1.1996 0:00:00|26.1.1996 0:00:00|251185,72 Kè|139547,62 Kè
285149|208|5|27.1.1996 0:00:00|2.2.1996 0:00:00|586100,00 Kè|325611,12 Kè
285150|258|5|3.2.1996 0:00:00|6.2.1996 0:00:00|334914,29 Kè|186063,50 Kè
285151|287|5|7.2.1996 0:00:00|15.2.1996 0:00:00|753557,15 Kè|418642,87 Kè
285152|208|5|16.2.1996 0:00:00|28.2.1996 0:00:00|1088471,43 Kè|604706,37 Kè
285153|266|5|29.2.1996 0:00:00|13.3.1996 0:00:00|1172200,00 Kè|651222,24 Kè
285154|295|5|14.3.1996 0:00:00|17.3.1996 0:00:00|334914,29 Kè|186063,50 Kè
285155|274|5|30.3.1996 0:00:00|9.4.1996 0:00:00|921014,29 Kè|511674,62 Kè
285156|183|5|10.4.1996 0:00:00|22.4.1996 0:00:00|1088471,43 Kè|604706,37 Kè
285157|229|5|23.4.1996 0:00:00|30.4.1996 0:00:00|669828,57 Kè|372127,00 Kè
285158|234|5|1.5.1996 0:00:00|8.5.1996 0:00:00|669828,57 Kè|372127,00 Kè
285159|274|5|9.5.1996 0:00:00|10.5.1996 0:00:00|167457,14 Kè|93031,75 Kè
285160|191|5|11.5.1996 0:00:00|13.5.1996 0:00:00|251185,72 Kè|139547,62 Kè
285161|287|5|14.5.1996 0:00:00|20.5.1996 0:00:00|586100,00 Kè|325611,12 Kè
285162|247|5|21.5.1996 0:00:00|27.5.1996 0:00:00|586100,00 Kè|325611,12 Kè
285163|234|5|28.5.1996 0:00:00|5.6.1996 0:00:00|753557,15 Kè|418642,87 Kè
285164|178|5|8.6.1996 0:00:00|18.6.1996 0:00:00|921014,29 Kè|511674,62 Kè
285165|234|5|19.6.1996 0:00:00|24.6.1996 0:00:00|502371,43 Kè|279095,25 Kè
285166|197|5|25.6.1996 0:00:00|27.6.1996 0:00:00|251185,72 Kè|139547,62 Kè
285167|188|5|4.7.1996 0:00:00|11.7.1996 0:00:00|669828,57 Kè|372127,00 Kè
285168|258|5|12.7.1996 0:00:00|22.7.1996 0:00:00|921014,29 Kè|511674,62 Kè
285169|229|5|23.7.1996 0:00:00|24.7.1996 0:00:00|167457,14 Kè|93031,75 Kè
285170|269|5|25.7.1996 0:00:00|8.8.1996 0:00:00|1255928,58 Kè|697738,12 Kè
285171|247|5|9.8.1996 0:00:00|20.8.1996 0:00:00|1004742,86 Kè|558190,49 Kè
285172|218|5|21.8.1996 0:00:00|2.9.1996 0:00:00|1088471,43 Kè|604706,37 Kè
285173|188|5|3.9.1996 0:00:00|11.9.1996 0:00:00|753557,15 Kè|418642,87 Kè
285174|274|5|12.9.1996 0:00:00|19.9.1996 0:00:00|669828,57 Kè|372127,00 Kè
285175|258|5|20.9.1996 0:00:00|21.9.1996 0:00:00|167457,14 Kè|93031,75 Kè
285176|274|5|22.9.1996 0:00:00|5.10.1996 0:00:00|1172200,00 Kè|651222,24 Kè
285177|208|5|6.10.1996 0:00:00|17.10.1996 0:00:00|1004742,86 Kè|558190,49 Kè
285178|173|5|18.10.1996 0:00:00|20.10.1996 0:00:00|251185,72 Kè|139547,62 Kè
285179|292|5|21.10.1996 0:00:00|24.10.1996 0:00:00|334914,29 Kè|186063,50 Kè
285180|298|5|25.10.1996 0:00:00|4.11.1996 0:00:00|921014,29 Kè|511674,62 Kè
285181|197|5|5.11.1996 0:00:00|10.11.1996 0:00:00|502371,43 Kè|279095,25 Kè
285182|274|5|11.11.1996 0:00:00|24.11.1996 0:00:00|1172200,00 Kè|651222,24 Kè
285183|178|5|25.11.1996 0:00:00|28.11.1996 0:00:00|334914,29 Kè|186063,50 Kè
285184|304|5|29.11.1996 0:00:00|1.12.1996 0:00:00|251185,72 Kè|139547,62 Kè
285185|218|5|2.12.1996 0:00:00|14.12.1996 0:00:00|1088471,43 Kè|604706,37 Kè
285186|131|5|15.12.1996 0:00:00|20.12.1996 0:00:00|502371,43 Kè|279095,25 Kè
285187|194|5|21.12.1996 0:00:00|25.12.1996 0:00:00|418642,86 Kè|232579,37 Kè
285188|213|5|26.12.1996 0:00:00|29.12.1996 0:00:00|334914,29 Kè|186063,50 Kè
285189|203|5|13.1.1997 0:00:00|23.1.1997 0:00:00|963373,41 Kè|535207,46 Kè
285190|200|5|24.1.1997 0:00:00|1.2.1997 0:00:00|788214,61 Kè|437897,02 Kè
285191|229|5|2.2.1997 0:00:00|14.2.1997 0:00:00|1138532,21 Kè|632517,91 Kè
285192|304|5|15.2.1997 0:00:00|21.2.1997 0:00:00|613055,81 Kè|340586,57 Kè
285193|197|5|22.2.1997 0:00:00|7.3.1997 0:00:00|1226111,61 Kè|681173,14 Kè
285194|242|5|8.3.1997 0:00:00|14.3.1997 0:00:00|613055,81 Kè|340586,57 Kè
285195|191|5|15.3.1997 0:00:00|26.3.1997 0:00:00|1050952,81 Kè|583862,69 Kè
285196|191|5|27.3.1997 0:00:00|31.3.1997 0:00:00|437897,00 Kè|243276,12 Kè
285197|258|5|1.4.1997 0:00:00|14.4.1997 0:00:00|1226111,61 Kè|681173,14 Kè
285198|292|5|15.4.1997 0:00:00|19.4.1997 0:00:00|437897,00 Kè|243276,12 Kè
285199|194|5|20.4.1997 0:00:00|23.4.1997 0:00:00|350317,60 Kè|194620,90 Kè
285200|304|5|2.5.1997 0:00:00|15.5.1997 0:00:00|1226111,61 Kè|681173,14 Kè
285201|295|5|18.5.1997 0:00:00|21.5.1997 0:00:00|350317,60 Kè|194620,90 Kè
285202|221|5|22.5.1997 0:00:00|3.6.1997 0:00:00|1138532,21 Kè|632517,91 Kè
285203|229|5|4.6.1997 0:00:00|12.6.1997 0:00:00|788214,61 Kè|437897,02 Kè
285204|188|5|24.6.1997 0:00:00|8.7.1997 0:00:00|1313691,01 Kè|729828,36 Kè
285205|247|5|27.7.1997 0:00:00|2.8.1997 0:00:00|613055,81 Kè|340586,57 Kè
285206|247|5|3.8.1997 0:00:00|15.8.1997 0:00:00|1138532,21 Kè|632517,91 Kè
285207|307|5|19.8.1997 0:00:00|27.8.1997 0:00:00|788214,61 Kè|437897,02 Kè
285208|194|5|28.8.1997 0:00:00|31.8.1997 0:00:00|350317,60 Kè|194620,90 Kè
285209|287|5|1.9.1997 0:00:00|15.9.1997 0:00:00|1313691,01 Kè|729828,36 Kè
285210|247|5|16.9.1997 0:00:00|22.9.1997 0:00:00|613055,81 Kè|340586,57 Kè
285211|197|5|28.9.1997 0:00:00|5.10.1997 0:00:00|700635,21 Kè|389241,79 Kè
285212|213|5|6.10.1997 0:00:00|7.10.1997 0:00:00|175158,80 Kè|97310,45 Kè
285213|239|5|20.10.1997 0:00:00|24.10.1997 0:00:00|437897,00 Kè|243276,12 Kè
285214|253|5|25.10.1997 0:00:00|6.11.1997 0:00:00|1138532,21 Kè|632517,91 Kè
285215|304|5|7.11.1997 0:00:00|9.11.1997 0:00:00|262738,20 Kè|145965,67 Kè
285216|258|5|10.11.1997 0:00:00|22.11.1997 0:00:00|1138532,21 Kè|632517,91 Kè
285217|292|5|3.12.1997 0:00:00|12.12.1997 0:00:00|875794,01 Kè|486552,24 Kè
