"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
294318|14|15|8.9.1997 0:00:00|13.9.1997 0:00:00|145965,67 Kè|97310,45 Kè
294319|11|15|18.9.1997 0:00:00|19.9.1997 0:00:00|48655,22 Kè|32436,82 Kè
294320|61|15|20.9.1997 0:00:00|1.10.1997 0:00:00|291931,34 Kè|194620,90 Kè
294321|45|15|15.10.1997 0:00:00|25.10.1997 0:00:00|267603,73 Kè|178402,49 Kè
294322|20|15|26.10.1997 0:00:00|30.10.1997 0:00:00|121638,06 Kè|81092,04 Kè
294323|50|15|15.11.1997 0:00:00|19.11.1997 0:00:00|121638,06 Kè|81092,04 Kè
294324|67|15|20.11.1997 0:00:00|4.12.1997 0:00:00|364914,18 Kè|243276,12 Kè
294325|17|15|16.12.1997 0:00:00|19.12.1997 0:00:00|97310,45 Kè|64873,63 Kè
294326|14|15|13.1.1998 0:00:00|14.1.1998 0:00:00|47768,08 Kè|31845,38 Kè
294327|37|15|15.1.1998 0:00:00|26.1.1998 0:00:00|286608,45 Kè|191072,30 Kè
294328|55|15|27.1.1998 0:00:00|3.2.1998 0:00:00|191072,30 Kè|127381,53 Kè
294329|67|15|4.2.1998 0:00:00|5.2.1998 0:00:00|47768,08 Kè|31845,38 Kè
294330|29|15|6.2.1998 0:00:00|7.2.1998 0:00:00|47768,08 Kè|31845,38 Kè
294331|37|15|8.2.1998 0:00:00|20.2.1998 0:00:00|310492,49 Kè|206994,99 Kè
294332|58|15|21.2.1998 0:00:00|6.3.1998 0:00:00|334376,53 Kè|222917,68 Kè
294333|26|15|7.3.1998 0:00:00|15.3.1998 0:00:00|214956,34 Kè|143304,23 Kè
294334|61|15|16.3.1998 0:00:00|25.3.1998 0:00:00|238840,38 Kè|159226,92 Kè
294335|58|15|26.3.1998 0:00:00|7.4.1998 0:00:00|310492,49 Kè|206994,99 Kè
294336|58|15|8.4.1998 0:00:00|14.4.1998 0:00:00|167188,26 Kè|111458,84 Kè
294337|20|15|28.4.1998 0:00:00|8.5.1998 0:00:00|262724,41 Kè|175149,61 Kè
294338|67|15|20.5.1998 0:00:00|22.5.1998 0:00:00|71652,11 Kè|47768,08 Kè
294339|34|15|23.5.1998 0:00:00|24.5.1998 0:00:00|47768,08 Kè|31845,38 Kè
