"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285918|200|7|22.9.1995 0:00:00|27.9.1995 0:00:00|174874,32 Kè|97152,40 Kè
285919|279|7|28.9.1995 0:00:00|12.10.1995 0:00:00|437185,80 Kè|242881,00 Kè
285920|221|7|23.10.1995 0:00:00|25.10.1995 0:00:00|87437,16 Kè|48576,20 Kè
285921|274|7|26.10.1995 0:00:00|5.11.1995 0:00:00|320602,92 Kè|178112,74 Kè
285922|258|7|11.11.1995 0:00:00|22.11.1995 0:00:00|349748,64 Kè|194304,80 Kè
285923|183|7|23.11.1995 0:00:00|3.12.1995 0:00:00|320602,92 Kè|178112,74 Kè
285924|292|7|12.12.1995 0:00:00|18.12.1995 0:00:00|204020,04 Kè|113344,47 Kè
285925|208|7|19.12.1995 0:00:00|29.12.1995 0:00:00|320602,92 Kè|178112,74 Kè
285926|287|7|30.12.1995 0:00:00|3.1.1996 0:00:00|145728,60 Kè|80960,33 Kè
285927|247|7|4.1.1996 0:00:00|15.1.1996 0:00:00|334914,29 Kè|186063,50 Kè
285928|131|7|16.1.1996 0:00:00|18.1.1996 0:00:00|83728,57 Kè|46515,87 Kè
285929|183|7|19.1.1996 0:00:00|30.1.1996 0:00:00|334914,29 Kè|186063,50 Kè
285930|287|7|8.2.1996 0:00:00|16.2.1996 0:00:00|251185,72 Kè|139547,62 Kè
285931|203|7|17.2.1996 0:00:00|2.3.1996 0:00:00|418642,86 Kè|232579,37 Kè
285932|263|7|3.3.1996 0:00:00|9.3.1996 0:00:00|195366,67 Kè|108537,04 Kè
285933|287|7|10.3.1996 0:00:00|24.3.1996 0:00:00|418642,86 Kè|232579,37 Kè
285934|173|7|25.3.1996 0:00:00|29.3.1996 0:00:00|139547,62 Kè|77526,46 Kè
285935|282|7|30.3.1996 0:00:00|4.4.1996 0:00:00|167457,14 Kè|93031,75 Kè
285936|173|7|5.4.1996 0:00:00|6.4.1996 0:00:00|55819,05 Kè|31010,58 Kè
285937|253|7|7.4.1996 0:00:00|10.4.1996 0:00:00|111638,10 Kè|62021,17 Kè
285938|295|7|11.4.1996 0:00:00|20.4.1996 0:00:00|279095,24 Kè|155052,91 Kè
285939|282|7|13.5.1996 0:00:00|27.5.1996 0:00:00|418642,86 Kè|232579,37 Kè
285940|282|7|28.5.1996 0:00:00|30.5.1996 0:00:00|83728,57 Kè|46515,87 Kè
285941|266|7|31.5.1996 0:00:00|1.6.1996 0:00:00|55819,05 Kè|31010,58 Kè
285942|239|7|2.6.1996 0:00:00|6.6.1996 0:00:00|139547,62 Kè|77526,46 Kè
285943|242|7|7.6.1996 0:00:00|8.6.1996 0:00:00|55819,05 Kè|31010,58 Kè
285944|307|7|15.6.1996 0:00:00|19.6.1996 0:00:00|139547,62 Kè|77526,46 Kè
285945|173|7|20.6.1996 0:00:00|3.7.1996 0:00:00|390733,34 Kè|217074,08 Kè
285946|274|7|4.7.1996 0:00:00|9.7.1996 0:00:00|167457,14 Kè|93031,75 Kè
285947|279|7|10.7.1996 0:00:00|17.7.1996 0:00:00|223276,19 Kè|124042,33 Kè
285948|247|7|18.7.1996 0:00:00|28.7.1996 0:00:00|307004,76 Kè|170558,21 Kè
285949|226|7|29.7.1996 0:00:00|31.7.1996 0:00:00|83728,57 Kè|46515,87 Kè
285950|263|7|15.8.1996 0:00:00|24.8.1996 0:00:00|279095,24 Kè|155052,91 Kè
285951|304|7|25.8.1996 0:00:00|31.8.1996 0:00:00|195366,67 Kè|108537,04 Kè
285952|269|7|1.9.1996 0:00:00|10.9.1996 0:00:00|279095,24 Kè|155052,91 Kè
285953|258|7|11.9.1996 0:00:00|22.9.1996 0:00:00|334914,29 Kè|186063,50 Kè
285954|279|7|23.9.1996 0:00:00|24.9.1996 0:00:00|55819,05 Kè|31010,58 Kè
285955|279|7|25.9.1996 0:00:00|1.10.1996 0:00:00|195366,67 Kè|108537,04 Kè
285956|282|7|2.10.1996 0:00:00|7.10.1996 0:00:00|167457,14 Kè|93031,75 Kè
285957|226|7|8.10.1996 0:00:00|21.10.1996 0:00:00|390733,34 Kè|217074,08 Kè
285958|292|7|22.10.1996 0:00:00|30.10.1996 0:00:00|251185,72 Kè|139547,62 Kè
285959|263|7|31.10.1996 0:00:00|14.11.1996 0:00:00|418642,86 Kè|232579,37 Kè
285960|221|7|15.11.1996 0:00:00|16.11.1996 0:00:00|55819,05 Kè|31010,58 Kè
285961|253|7|17.11.1996 0:00:00|30.11.1996 0:00:00|390733,34 Kè|217074,08 Kè
285962|218|7|1.12.1996 0:00:00|4.12.1996 0:00:00|111638,10 Kè|62021,17 Kè
285963|274|7|11.12.1996 0:00:00|15.12.1996 0:00:00|139547,62 Kè|77526,46 Kè
285964|203|7|20.12.1996 0:00:00|30.12.1996 0:00:00|307004,76 Kè|170558,21 Kè
285965|292|7|31.12.1996 0:00:00|9.1.1997 0:00:00|279095,24 Kè|155052,91 Kè
285966|226|7|10.1.1997 0:00:00|17.1.1997 0:00:00|233545,07 Kè|129747,26 Kè
285967|239|7|1.2.1997 0:00:00|4.2.1997 0:00:00|116772,53 Kè|64873,63 Kè
285968|173|7|7.2.1997 0:00:00|20.2.1997 0:00:00|408703,87 Kè|227057,71 Kè
285969|208|7|21.2.1997 0:00:00|2.3.1997 0:00:00|291931,34 Kè|162184,08 Kè
285970|200|7|3.3.1997 0:00:00|5.3.1997 0:00:00|87579,40 Kè|48655,22 Kè
285971|304|7|6.3.1997 0:00:00|15.3.1997 0:00:00|291931,34 Kè|162184,08 Kè
285972|263|7|16.3.1997 0:00:00|23.3.1997 0:00:00|233545,07 Kè|129747,26 Kè
285973|258|7|24.3.1997 0:00:00|29.3.1997 0:00:00|175158,80 Kè|97310,45 Kè
285974|247|7|12.4.1997 0:00:00|20.4.1997 0:00:00|262738,20 Kè|145965,67 Kè
285975|218|7|3.5.1997 0:00:00|14.5.1997 0:00:00|350317,60 Kè|194620,90 Kè
285976|247|7|15.5.1997 0:00:00|25.5.1997 0:00:00|321124,47 Kè|178402,49 Kè
285977|191|7|26.5.1997 0:00:00|4.6.1997 0:00:00|291931,34 Kè|162184,08 Kè
285978|188|7|5.6.1997 0:00:00|7.6.1997 0:00:00|87579,40 Kè|48655,22 Kè
285979|269|7|8.6.1997 0:00:00|15.6.1997 0:00:00|233545,07 Kè|129747,26 Kè
285980|242|7|16.6.1997 0:00:00|19.6.1997 0:00:00|116772,53 Kè|64873,63 Kè
285981|191|7|20.6.1997 0:00:00|27.6.1997 0:00:00|233545,07 Kè|129747,26 Kè
285982|218|7|28.6.1997 0:00:00|1.7.1997 0:00:00|116772,53 Kè|64873,63 Kè
285983|274|7|17.7.1997 0:00:00|29.7.1997 0:00:00|379510,74 Kè|210839,30 Kè
285984|292|7|30.7.1997 0:00:00|9.8.1997 0:00:00|321124,47 Kè|178402,49 Kè
285985|234|7|10.8.1997 0:00:00|23.8.1997 0:00:00|408703,87 Kè|227057,71 Kè
285986|200|7|30.8.1997 0:00:00|1.9.1997 0:00:00|87579,40 Kè|48655,22 Kè
285987|188|7|16.9.1997 0:00:00|20.9.1997 0:00:00|145965,67 Kè|81092,04 Kè
285988|194|7|30.9.1997 0:00:00|14.10.1997 0:00:00|437897,00 Kè|243276,12 Kè
285989|253|7|15.10.1997 0:00:00|21.10.1997 0:00:00|204351,94 Kè|113528,86 Kè
285990|188|7|5.11.1997 0:00:00|14.11.1997 0:00:00|291931,34 Kè|162184,08 Kè
285991|183|7|15.11.1997 0:00:00|16.11.1997 0:00:00|58386,27 Kè|32436,82 Kè
285992|274|7|17.11.1997 0:00:00|28.11.1997 0:00:00|350317,60 Kè|194620,90 Kè
285993|307|7|29.11.1997 0:00:00|6.12.1997 0:00:00|233545,07 Kè|129747,26 Kè
285994|200|7|7.12.1997 0:00:00|11.12.1997 0:00:00|145965,67 Kè|81092,04 Kè
285995|304|7|12.12.1997 0:00:00|19.12.1997 0:00:00|233545,07 Kè|129747,26 Kè
285996|183|7|20.12.1997 0:00:00|21.12.1997 0:00:00|58386,27 Kè|32436,82 Kè
285997|247|7|22.12.1997 0:00:00|24.12.1997 0:00:00|87579,40 Kè|48655,22 Kè
285998|200|7|25.12.1997 0:00:00|5.1.1998 0:00:00|350317,60 Kè|194620,90 Kè
285999|173|7|6.1.1998 0:00:00|10.1.1998 0:00:00|143304,22 Kè|79613,46 Kè
