"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
284818|200|4|20.3.2008 0:00:00|26.3.2008 0:00:00|428102,62 Kè|237834,80 Kè
284819|131|4|27.3.2008 0:00:00|1.4.2008 0:00:00|366945,11 Kè|203858,40 Kè
284820|229|4|2.4.2008 0:00:00|12.4.2008 0:00:00|672732,70 Kè|373740,40 Kè
284821|208|4|25.4.2008 0:00:00|29.4.2008 0:00:00|305787,59 Kè|169882,00 Kè
284822|274|4|30.4.2008 0:00:00|11.5.2008 0:00:00|733890,21 Kè|407716,80 Kè
284823|183|4|12.5.2008 0:00:00|20.5.2008 0:00:00|550417,66 Kè|305787,60 Kè
284824|258|4|21.5.2008 0:00:00|24.5.2008 0:00:00|244630,07 Kè|135905,60 Kè
284825|266|4|25.5.2008 0:00:00|3.6.2008 0:00:00|611575,18 Kè|339764,00 Kè
284826|266|4|15.6.2008 0:00:00|26.6.2008 0:00:00|733890,21 Kè|407716,80 Kè
284827|178|4|16.7.2008 0:00:00|23.7.2008 0:00:00|489260,14 Kè|271811,20 Kè
284828|282|4|24.7.2008 0:00:00|26.7.2008 0:00:00|183472,55 Kè|101929,20 Kè
284829|253|4|27.7.2008 0:00:00|7.8.2008 0:00:00|733890,21 Kè|407716,80 Kè
284830|188|4|8.8.2008 0:00:00|16.8.2008 0:00:00|550417,66 Kè|305787,60 Kè
284831|197|4|17.8.2008 0:00:00|31.8.2008 0:00:00|917362,77 Kè|509646,00 Kè
284832|258|4|1.9.2008 0:00:00|9.9.2008 0:00:00|550417,66 Kè|305787,60 Kè
284833|173|4|10.9.2008 0:00:00|24.9.2008 0:00:00|917362,77 Kè|509646,00 Kè
284834|194|4|25.9.2008 0:00:00|4.10.2008 0:00:00|611575,18 Kè|339764,00 Kè
284835|301|4|5.10.2008 0:00:00|11.10.2008 0:00:00|428102,62 Kè|237834,80 Kè
284836|258|4|12.10.2008 0:00:00|26.10.2008 0:00:00|917362,77 Kè|509646,00 Kè
284837|287|4|29.10.2008 0:00:00|3.11.2008 0:00:00|366945,11 Kè|203858,40 Kè
284838|282|4|15.11.2008 0:00:00|16.11.2008 0:00:00|122315,04 Kè|67952,80 Kè
284839|208|4|17.11.2008 0:00:00|21.11.2008 0:00:00|305787,59 Kè|169882,00 Kè
284840|213|4|22.11.2008 0:00:00|2.12.2008 0:00:00|672732,70 Kè|373740,40 Kè
284841|287|4|3.12.2008 0:00:00|13.12.2008 0:00:00|672732,70 Kè|373740,40 Kè
284842|258|4|14.12.2008 0:00:00|27.12.2008 0:00:00|856205,25 Kè|475669,60 Kè
284843|234|4|28.12.2008 0:00:00|8.1.2009 0:00:00|733890,21 Kè|407716,80 Kè
284844|253|4|21.1.2009 0:00:00|4.2.2009 0:00:00|1010364,98 Kè|561313,89 Kè
284845|298|4|5.2.2009 0:00:00|14.2.2009 0:00:00|673576,66 Kè|374209,26 Kè
284846|213|4|15.2.2009 0:00:00|20.2.2009 0:00:00|404145,99 Kè|224525,56 Kè
284847|131|4|21.2.2009 0:00:00|22.2.2009 0:00:00|134715,33 Kè|74841,85 Kè
284848|203|4|23.2.2009 0:00:00|4.3.2009 0:00:00|673576,66 Kè|374209,26 Kè
284849|191|4|12.3.2009 0:00:00|17.3.2009 0:00:00|404145,99 Kè|224525,56 Kè
284850|301|4|2.4.2009 0:00:00|7.4.2009 0:00:00|404145,99 Kè|224525,56 Kè
284851|191|4|8.4.2009 0:00:00|17.4.2009 0:00:00|673576,66 Kè|374209,26 Kè
284852|221|4|21.4.2009 0:00:00|24.4.2009 0:00:00|269430,66 Kè|149683,71 Kè
284853|173|4|25.4.2009 0:00:00|3.5.2009 0:00:00|606218,99 Kè|336788,34 Kè
284854|266|4|4.5.2009 0:00:00|10.5.2009 0:00:00|471503,66 Kè|261946,48 Kè
284855|258|4|9.6.2009 0:00:00|16.6.2009 0:00:00|538861,32 Kè|299367,41 Kè
284856|131|4|17.6.2009 0:00:00|20.6.2009 0:00:00|269430,66 Kè|149683,71 Kè
284857|263|4|21.6.2009 0:00:00|4.7.2009 0:00:00|943007,32 Kè|523892,97 Kè
284858|191|4|5.7.2009 0:00:00|15.7.2009 0:00:00|740934,32 Kè|411630,19 Kè
284859|234|4|25.7.2009 0:00:00|5.8.2009 0:00:00|808291,99 Kè|449051,12 Kè
284860|258|4|6.8.2009 0:00:00|7.8.2009 0:00:00|134715,33 Kè|74841,85 Kè
284861|258|4|8.8.2009 0:00:00|20.8.2009 0:00:00|875649,65 Kè|486472,04 Kè
284862|203|4|21.8.2009 0:00:00|31.8.2009 0:00:00|740934,32 Kè|411630,19 Kè
284863|282|4|1.9.2009 0:00:00|14.9.2009 0:00:00|943007,32 Kè|523892,97 Kè
284864|287|4|15.9.2009 0:00:00|16.9.2009 0:00:00|134715,33 Kè|74841,85 Kè
284865|282|4|21.9.2009 0:00:00|3.10.2009 0:00:00|875649,65 Kè|486472,04 Kè
284866|188|4|4.10.2009 0:00:00|10.10.2009 0:00:00|471503,66 Kè|261946,48 Kè
284867|247|4|11.10.2009 0:00:00|12.10.2009 0:00:00|134715,33 Kè|74841,85 Kè
284868|298|4|19.10.2009 0:00:00|1.11.2009 0:00:00|943007,32 Kè|523892,97 Kè
284869|221|4|5.11.2009 0:00:00|14.11.2009 0:00:00|673576,66 Kè|374209,26 Kè
284870|218|4|15.11.2009 0:00:00|26.11.2009 0:00:00|808291,99 Kè|449051,12 Kè
284871|200|4|27.11.2009 0:00:00|28.11.2009 0:00:00|134715,33 Kè|74841,85 Kè
284872|247|4|29.11.2009 0:00:00|13.12.2009 0:00:00|1010364,98 Kè|561313,89 Kè
284873|218|4|21.12.2009 0:00:00|25.12.2009 0:00:00|336788,33 Kè|187104,63 Kè
284874|247|4|26.12.2009 0:00:00|8.1.2010 0:00:00|943007,32 Kè|523892,97 Kè
284875|258|4|9.1.2010 0:00:00|15.1.2010 0:00:00|521954,53 Kè|289974,75 Kè
