"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
292918|17|12|1.11.2001 0:00:00|14.11.2001 0:00:00|620537,49 Kè|372322,50 Kè
292919|14|12|15.11.2001 0:00:00|20.11.2001 0:00:00|265944,64 Kè|159566,78 Kè
292920|14|12|21.11.2001 0:00:00|4.12.2001 0:00:00|620537,49 Kè|372322,50 Kè
292921|2|12|5.12.2001 0:00:00|14.12.2001 0:00:00|443241,07 Kè|265944,64 Kè
292922|2|12|15.12.2001 0:00:00|27.12.2001 0:00:00|576213,39 Kè|345728,03 Kè
292923|23|12|28.12.2001 0:00:00|29.12.2001 0:00:00|88648,21 Kè|53188,93 Kè
292924|61|12|30.12.2001 0:00:00|8.1.2002 0:00:00|443241,07 Kè|265944,64 Kè
292925|64|12|9.1.2002 0:00:00|21.1.2002 0:00:00|572574,28 Kè|343544,57 Kè
292926|2|12|22.1.2002 0:00:00|26.1.2002 0:00:00|220220,88 Kè|132132,53 Kè
292927|61|12|27.1.2002 0:00:00|30.1.2002 0:00:00|176176,70 Kè|105706,02 Kè
292928|29|12|31.1.2002 0:00:00|3.2.2002 0:00:00|176176,70 Kè|105706,02 Kè
292929|55|12|13.2.2002 0:00:00|24.2.2002 0:00:00|528530,11 Kè|317118,07 Kè
292930|50|12|25.2.2002 0:00:00|26.2.2002 0:00:00|88088,35 Kè|52853,01 Kè
292931|45|12|27.2.2002 0:00:00|11.3.2002 0:00:00|572574,28 Kè|343544,57 Kè
292932|23|12|12.3.2002 0:00:00|16.3.2002 0:00:00|220220,88 Kè|132132,53 Kè
292933|34|12|17.3.2002 0:00:00|25.3.2002 0:00:00|396397,58 Kè|237838,55 Kè
292934|67|12|26.3.2002 0:00:00|9.4.2002 0:00:00|660662,64 Kè|396397,58 Kè
292935|17|12|19.4.2002 0:00:00|25.4.2002 0:00:00|308309,23 Kè|184985,54 Kè
292936|61|12|26.4.2002 0:00:00|1.5.2002 0:00:00|264265,05 Kè|158559,03 Kè
292937|58|12|30.5.2002 0:00:00|4.6.2002 0:00:00|264265,05 Kè|158559,03 Kè
292938|23|12|5.6.2002 0:00:00|14.6.2002 0:00:00|440441,76 Kè|264265,05 Kè
292939|26|12|15.6.2002 0:00:00|21.6.2002 0:00:00|308309,23 Kè|184985,54 Kè
292940|37|12|10.7.2002 0:00:00|15.7.2002 0:00:00|264265,05 Kè|158559,03 Kè
292941|55|12|16.7.2002 0:00:00|18.7.2002 0:00:00|132132,53 Kè|79279,52 Kè
292942|67|12|19.7.2002 0:00:00|21.7.2002 0:00:00|132132,53 Kè|79279,52 Kè
292943|26|12|22.7.2002 0:00:00|4.8.2002 0:00:00|616618,46 Kè|369971,08 Kè
292944|67|12|5.8.2002 0:00:00|15.8.2002 0:00:00|484485,93 Kè|290691,56 Kè
292945|58|12|16.8.2002 0:00:00|22.8.2002 0:00:00|308309,23 Kè|184985,54 Kè
292946|23|12|23.8.2002 0:00:00|2.9.2002 0:00:00|484485,93 Kè|290691,56 Kè
292947|23|12|12.9.2002 0:00:00|24.9.2002 0:00:00|572574,28 Kè|343544,57 Kè
292948|67|12|25.9.2002 0:00:00|3.10.2002 0:00:00|396397,58 Kè|237838,55 Kè
292949|67|12|4.10.2002 0:00:00|11.10.2002 0:00:00|352353,41 Kè|211412,04 Kè
292950|26|12|12.10.2002 0:00:00|20.10.2002 0:00:00|396397,58 Kè|237838,55 Kè
292951|1|12|21.10.2002 0:00:00|24.10.2002 0:00:00|176176,70 Kè|105706,02 Kè
292952|26|12|27.10.2002 0:00:00|9.11.2002 0:00:00|616618,46 Kè|369971,08 Kè
292953|23|12|10.11.2002 0:00:00|24.11.2002 0:00:00|660662,64 Kè|396397,58 Kè
292954|67|12|25.11.2002 0:00:00|27.11.2002 0:00:00|132132,53 Kè|79279,52 Kè
292955|26|12|28.11.2002 0:00:00|11.12.2002 0:00:00|616618,46 Kè|369971,08 Kè
292956|20|12|12.12.2002 0:00:00|16.12.2002 0:00:00|220220,88 Kè|132132,53 Kè
292957|23|12|17.12.2002 0:00:00|31.12.2002 0:00:00|660662,64 Kè|396397,58 Kè
292958|14|12|1.1.2003 0:00:00|5.1.2003 0:00:00|215443,74 Kè|129266,24 Kè
292959|14|12|6.1.2003 0:00:00|15.1.2003 0:00:00|430887,47 Kè|258532,48 Kè
292960|20|12|25.1.2003 0:00:00|28.1.2003 0:00:00|172354,99 Kè|103412,99 Kè
292961|64|12|29.1.2003 0:00:00|31.1.2003 0:00:00|129266,24 Kè|77559,75 Kè
292962|2|12|14.2.2003 0:00:00|22.2.2003 0:00:00|387798,73 Kè|232679,24 Kè
292963|26|12|23.2.2003 0:00:00|3.3.2003 0:00:00|387798,73 Kè|232679,24 Kè
292964|61|12|4.3.2003 0:00:00|7.3.2003 0:00:00|172354,99 Kè|103412,99 Kè
292965|20|12|8.3.2003 0:00:00|16.3.2003 0:00:00|387798,73 Kè|232679,24 Kè
292966|29|12|19.3.2003 0:00:00|29.3.2003 0:00:00|473976,22 Kè|284385,73 Kè
292967|58|12|30.3.2003 0:00:00|13.4.2003 0:00:00|646331,21 Kè|387798,73 Kè
292968|67|12|14.4.2003 0:00:00|28.4.2003 0:00:00|646331,21 Kè|387798,73 Kè
292969|17|12|29.4.2003 0:00:00|4.5.2003 0:00:00|258532,48 Kè|155119,49 Kè
292970|29|12|5.5.2003 0:00:00|19.5.2003 0:00:00|646331,21 Kè|387798,73 Kè
292971|55|12|20.5.2003 0:00:00|22.5.2003 0:00:00|129266,24 Kè|77559,75 Kè
292972|50|12|23.5.2003 0:00:00|25.5.2003 0:00:00|129266,24 Kè|77559,75 Kè
292973|2|12|26.5.2003 0:00:00|7.6.2003 0:00:00|560153,71 Kè|336092,23 Kè
292974|45|12|8.6.2003 0:00:00|13.6.2003 0:00:00|258532,48 Kè|155119,49 Kè
292975|37|12|14.6.2003 0:00:00|27.6.2003 0:00:00|603242,46 Kè|361945,48 Kè
292976|20|12|4.7.2003 0:00:00|14.7.2003 0:00:00|473976,22 Kè|284385,73 Kè
292977|37|12|15.7.2003 0:00:00|28.7.2003 0:00:00|603242,46 Kè|361945,48 Kè
292978|67|12|29.7.2003 0:00:00|10.8.2003 0:00:00|560153,71 Kè|336092,23 Kè
292979|61|12|11.8.2003 0:00:00|24.8.2003 0:00:00|603242,46 Kè|361945,48 Kè
292980|23|12|25.8.2003 0:00:00|1.9.2003 0:00:00|344709,98 Kè|206825,99 Kè
292981|1|12|2.9.2003 0:00:00|4.9.2003 0:00:00|129266,24 Kè|77559,75 Kè
292982|34|12|5.9.2003 0:00:00|18.9.2003 0:00:00|603242,46 Kè|361945,48 Kè
292983|64|12|19.9.2003 0:00:00|26.9.2003 0:00:00|344709,98 Kè|206825,99 Kè
292984|45|12|27.9.2003 0:00:00|30.9.2003 0:00:00|172354,99 Kè|103412,99 Kè
292985|58|12|1.10.2003 0:00:00|8.10.2003 0:00:00|344709,98 Kè|206825,99 Kè
292986|11|12|9.10.2003 0:00:00|10.10.2003 0:00:00|86177,49 Kè|51706,50 Kè
292987|29|12|11.10.2003 0:00:00|15.10.2003 0:00:00|215443,74 Kè|129266,24 Kè
292988|29|12|16.10.2003 0:00:00|17.10.2003 0:00:00|86177,49 Kè|51706,50 Kè
292989|29|12|18.10.2003 0:00:00|22.10.2003 0:00:00|215443,74 Kè|129266,24 Kè
292990|37|12|23.10.2003 0:00:00|27.10.2003 0:00:00|215443,74 Kè|129266,24 Kè
292991|64|12|28.10.2003 0:00:00|7.11.2003 0:00:00|473976,22 Kè|284385,73 Kè
292992|26|12|8.11.2003 0:00:00|22.11.2003 0:00:00|646331,21 Kè|387798,73 Kè
292993|1|12|23.11.2003 0:00:00|27.11.2003 0:00:00|215443,74 Kè|129266,24 Kè
292994|23|12|28.11.2003 0:00:00|2.12.2003 0:00:00|215443,74 Kè|129266,24 Kè
292995|20|12|3.12.2003 0:00:00|16.12.2003 0:00:00|603242,46 Kè|361945,48 Kè
292996|17|12|17.12.2003 0:00:00|22.12.2003 0:00:00|258532,48 Kè|155119,49 Kè
292997|58|12|3.1.2004 0:00:00|15.1.2004 0:00:00|552360,71 Kè|331416,43 Kè
292998|26|12|16.1.2004 0:00:00|21.1.2004 0:00:00|254935,71 Kè|152961,43 Kè
292999|45|12|22.1.2004 0:00:00|26.1.2004 0:00:00|212446,43 Kè|127467,86 Kè
293000|17|12|27.1.2004 0:00:00|31.1.2004 0:00:00|212446,43 Kè|127467,86 Kè
293001|58|12|1.2.2004 0:00:00|6.2.2004 0:00:00|254935,71 Kè|152961,43 Kè
293002|34|12|7.2.2004 0:00:00|12.2.2004 0:00:00|254935,71 Kè|152961,43 Kè
293003|26|12|13.2.2004 0:00:00|14.2.2004 0:00:00|84978,57 Kè|50987,14 Kè
293004|58|12|15.2.2004 0:00:00|23.2.2004 0:00:00|382403,57 Kè|229442,14 Kè
293005|11|12|24.2.2004 0:00:00|3.3.2004 0:00:00|382403,57 Kè|229442,14 Kè
293006|26|12|18.3.2004 0:00:00|21.3.2004 0:00:00|169957,14 Kè|101974,29 Kè
293007|23|12|22.3.2004 0:00:00|30.3.2004 0:00:00|382403,57 Kè|229442,14 Kè
293008|64|12|11.4.2004 0:00:00|25.4.2004 0:00:00|637339,28 Kè|382403,57 Kè
293009|37|12|30.4.2004 0:00:00|1.5.2004 0:00:00|84978,57 Kè|50987,14 Kè
293010|61|12|2.5.2004 0:00:00|13.5.2004 0:00:00|509871,43 Kè|305922,86 Kè
293011|14|12|14.5.2004 0:00:00|22.5.2004 0:00:00|382403,57 Kè|229442,14 Kè
293012|61|12|23.5.2004 0:00:00|30.5.2004 0:00:00|339914,28 Kè|203948,57 Kè
293013|20|12|31.5.2004 0:00:00|7.6.2004 0:00:00|339914,28 Kè|203948,57 Kè
293014|37|12|8.6.2004 0:00:00|15.6.2004 0:00:00|339914,28 Kè|203948,57 Kè
293015|67|12|18.6.2004 0:00:00|24.6.2004 0:00:00|297425,00 Kè|178455,00 Kè
293016|61|12|25.6.2004 0:00:00|9.7.2004 0:00:00|637339,28 Kè|382403,57 Kè
293017|20|12|10.7.2004 0:00:00|16.7.2004 0:00:00|297425,00 Kè|178455,00 Kè
