"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
286018|258|7|24.5.1998 0:00:00|6.6.1998 0:00:00|401251,82 Kè|222917,68 Kè
286019|253|7|7.6.1998 0:00:00|9.6.1998 0:00:00|85982,53 Kè|47768,08 Kè
286020|279|7|10.6.1998 0:00:00|13.6.1998 0:00:00|114643,38 Kè|63690,77 Kè
286021|253|7|14.6.1998 0:00:00|21.6.1998 0:00:00|229286,75 Kè|127381,53 Kè
286022|263|7|22.6.1998 0:00:00|4.7.1998 0:00:00|372590,98 Kè|206994,99 Kè
286023|263|7|15.7.1998 0:00:00|26.7.1998 0:00:00|343930,13 Kè|191072,30 Kè
286024|173|7|27.7.1998 0:00:00|30.7.1998 0:00:00|114643,38 Kè|63690,77 Kè
286025|274|7|31.7.1998 0:00:00|12.8.1998 0:00:00|372590,98 Kè|206994,99 Kè
286026|183|7|16.8.1998 0:00:00|18.8.1998 0:00:00|85982,53 Kè|47768,08 Kè
286027|253|7|19.8.1998 0:00:00|24.8.1998 0:00:00|171965,07 Kè|95536,15 Kè
286028|307|7|29.8.1998 0:00:00|5.9.1998 0:00:00|229286,75 Kè|127381,53 Kè
286029|247|7|6.9.1998 0:00:00|14.9.1998 0:00:00|257947,60 Kè|143304,23 Kè
286030|191|7|19.9.1998 0:00:00|3.10.1998 0:00:00|429912,66 Kè|238840,38 Kè
286031|282|7|4.10.1998 0:00:00|8.10.1998 0:00:00|143304,22 Kè|79613,46 Kè
286032|203|7|9.10.1998 0:00:00|23.10.1998 0:00:00|429912,66 Kè|238840,38 Kè
286033|287|7|24.10.1998 0:00:00|27.10.1998 0:00:00|114643,38 Kè|63690,77 Kè
286034|197|7|28.10.1998 0:00:00|31.10.1998 0:00:00|114643,38 Kè|63690,77 Kè
286035|188|7|1.11.1998 0:00:00|2.11.1998 0:00:00|57321,69 Kè|31845,38 Kè
286036|178|7|3.11.1998 0:00:00|11.11.1998 0:00:00|257947,60 Kè|143304,23 Kè
286037|200|7|12.11.1998 0:00:00|14.11.1998 0:00:00|85982,53 Kè|47768,08 Kè
286038|213|7|15.11.1998 0:00:00|21.11.1998 0:00:00|200625,91 Kè|111458,84 Kè
286039|298|7|22.11.1998 0:00:00|28.11.1998 0:00:00|200625,91 Kè|111458,84 Kè
286040|183|7|5.12.1998 0:00:00|17.12.1998 0:00:00|372590,98 Kè|206994,99 Kè
286041|269|7|18.12.1998 0:00:00|22.12.1998 0:00:00|143304,22 Kè|79613,46 Kè
286042|253|7|23.12.1998 0:00:00|30.12.1998 0:00:00|229286,75 Kè|127381,53 Kè
286043|263|7|31.12.1998 0:00:00|2.1.1999 0:00:00|85982,53 Kè|47768,08 Kè
286044|301|7|3.1.1999 0:00:00|10.1.1999 0:00:00|222739,79 Kè|123744,33 Kè
286045|239|7|11.1.1999 0:00:00|20.1.1999 0:00:00|278424,73 Kè|154680,41 Kè
286046|226|7|21.1.1999 0:00:00|28.1.1999 0:00:00|222739,79 Kè|123744,33 Kè
286047|213|7|29.1.1999 0:00:00|6.2.1999 0:00:00|250582,26 Kè|139212,37 Kè
286048|226|7|7.2.1999 0:00:00|9.2.1999 0:00:00|83527,42 Kè|46404,12 Kè
286049|178|7|10.2.1999 0:00:00|19.2.1999 0:00:00|278424,73 Kè|154680,41 Kè
286050|221|7|20.2.1999 0:00:00|2.3.1999 0:00:00|306267,21 Kè|170148,45 Kè
286051|304|7|18.3.1999 0:00:00|21.3.1999 0:00:00|111369,89 Kè|61872,16 Kè
286052|274|7|22.3.1999 0:00:00|5.4.1999 0:00:00|417637,10 Kè|232020,62 Kè
286053|208|7|6.4.1999 0:00:00|17.4.1999 0:00:00|334109,68 Kè|185616,49 Kè
286054|197|7|3.5.1999 0:00:00|7.5.1999 0:00:00|139212,37 Kè|77340,21 Kè
286055|203|7|8.5.1999 0:00:00|20.5.1999 0:00:00|361952,15 Kè|201084,53 Kè
286056|203|7|21.5.1999 0:00:00|23.5.1999 0:00:00|83527,42 Kè|46404,12 Kè
286057|298|7|24.5.1999 0:00:00|31.5.1999 0:00:00|222739,79 Kè|123744,33 Kè
286058|213|7|1.6.1999 0:00:00|2.6.1999 0:00:00|55684,95 Kè|30936,08 Kè
286059|247|7|3.6.1999 0:00:00|17.6.1999 0:00:00|417637,10 Kè|232020,62 Kè
286060|191|7|18.6.1999 0:00:00|2.7.1999 0:00:00|417637,10 Kè|232020,62 Kè
286061|266|7|3.7.1999 0:00:00|8.7.1999 0:00:00|167054,84 Kè|92808,25 Kè
286062|221|7|9.7.1999 0:00:00|15.7.1999 0:00:00|194897,31 Kè|108276,29 Kè
286063|221|7|16.7.1999 0:00:00|24.7.1999 0:00:00|250582,26 Kè|139212,37 Kè
286064|221|7|25.7.1999 0:00:00|6.8.1999 0:00:00|361952,15 Kè|201084,53 Kè
286065|247|7|7.8.1999 0:00:00|11.8.1999 0:00:00|139212,37 Kè|77340,21 Kè
286066|266|7|12.8.1999 0:00:00|13.8.1999 0:00:00|55684,95 Kè|30936,08 Kè
286067|229|7|14.8.1999 0:00:00|15.8.1999 0:00:00|55684,95 Kè|30936,08 Kè
286068|183|7|7.9.1999 0:00:00|17.9.1999 0:00:00|306267,21 Kè|170148,45 Kè
286069|295|7|18.9.1999 0:00:00|27.9.1999 0:00:00|278424,73 Kè|154680,41 Kè
286070|197|7|28.9.1999 0:00:00|7.10.1999 0:00:00|278424,73 Kè|154680,41 Kè
286071|307|7|8.10.1999 0:00:00|16.10.1999 0:00:00|250582,26 Kè|139212,37 Kè
286072|239|7|17.10.1999 0:00:00|21.10.1999 0:00:00|139212,37 Kè|77340,21 Kè
286073|269|7|22.10.1999 0:00:00|5.11.1999 0:00:00|417637,10 Kè|232020,62 Kè
286074|178|7|6.11.1999 0:00:00|16.11.1999 0:00:00|306267,21 Kè|170148,45 Kè
286075|282|7|17.11.1999 0:00:00|22.11.1999 0:00:00|167054,84 Kè|92808,25 Kè
286076|307|7|23.11.1999 0:00:00|29.11.1999 0:00:00|194897,31 Kè|108276,29 Kè
286077|307|7|30.11.1999 0:00:00|14.12.1999 0:00:00|417637,10 Kè|232020,62 Kè
286078|304|7|15.12.1999 0:00:00|25.12.1999 0:00:00|306267,21 Kè|170148,45 Kè
286079|178|7|6.1.2000 0:00:00|14.1.2000 0:00:00|260452,12 Kè|144695,62 Kè
286080|274|7|15.1.2000 0:00:00|21.1.2000 0:00:00|202573,87 Kè|112541,04 Kè
286081|200|7|22.1.2000 0:00:00|28.1.2000 0:00:00|202573,87 Kè|112541,04 Kè
286082|269|7|29.1.2000 0:00:00|6.2.2000 0:00:00|260452,12 Kè|144695,62 Kè
286083|292|7|7.2.2000 0:00:00|12.2.2000 0:00:00|173634,74 Kè|96463,75 Kè
286084|194|7|26.2.2000 0:00:00|2.3.2000 0:00:00|173634,74 Kè|96463,75 Kè
