"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
291718|58|10|31.10.2010 0:00:00|5.11.2010 0:00:00|193316,50 Kè|165699,86 Kè
291719|1|10|6.11.2010 0:00:00|8.11.2010 0:00:00|96658,25 Kè|82849,93 Kè
291720|20|10|9.11.2010 0:00:00|16.11.2010 0:00:00|257755,33 Kè|220933,14 Kè
291721|55|10|17.11.2010 0:00:00|25.11.2010 0:00:00|289974,75 Kè|248549,78 Kè
291722|61|10|26.11.2010 0:00:00|30.11.2010 0:00:00|161097,08 Kè|138083,21 Kè
291723|55|10|4.12.2010 0:00:00|7.12.2010 0:00:00|128877,67 Kè|110466,57 Kè
291724|34|10|8.12.2010 0:00:00|18.12.2010 0:00:00|354413,58 Kè|303783,07 Kè
291725|64|10|21.12.2010 0:00:00|26.12.2010 0:00:00|193316,50 Kè|165699,86 Kè
291726|37|10|27.12.2010 0:00:00|28.12.2010 0:00:00|64438,83 Kè|55233,29 Kè
291727|55|10|29.12.2010 0:00:00|3.1.2011 0:00:00|193316,50 Kè|165699,86 Kè
291728|64|10|23.1.2011 0:00:00|5.2.2011 0:00:00|490000,00 Kè|420000,00 Kè
291729|17|10|6.2.2011 0:00:00|11.2.2011 0:00:00|210000,00 Kè|180000,00 Kè
291730|17|10|12.2.2011 0:00:00|14.2.2011 0:00:00|105000,00 Kè|90000,00 Kè
291731|34|10|15.2.2011 0:00:00|17.2.2011 0:00:00|105000,00 Kè|90000,00 Kè
291732|64|10|18.2.2011 0:00:00|20.2.2011 0:00:00|105000,00 Kè|90000,00 Kè
291733|29|10|6.3.2011 0:00:00|9.3.2011 0:00:00|140000,00 Kè|120000,00 Kè
291734|34|10|10.3.2011 0:00:00|19.3.2011 0:00:00|350000,00 Kè|300000,00 Kè
291735|37|10|20.3.2011 0:00:00|3.4.2011 0:00:00|525000,00 Kè|450000,00 Kè
291736|14|10|4.4.2011 0:00:00|10.4.2011 0:00:00|245000,00 Kè|210000,00 Kè
291737|37|10|11.4.2011 0:00:00|17.4.2011 0:00:00|245000,00 Kè|210000,00 Kè
291738|45|10|18.4.2011 0:00:00|19.4.2011 0:00:00|70000,00 Kè|60000,00 Kè
291739|58|10|20.4.2011 0:00:00|23.4.2011 0:00:00|140000,00 Kè|120000,00 Kè
291740|14|10|24.4.2011 0:00:00|8.5.2011 0:00:00|525000,00 Kè|450000,00 Kè
291741|11|10|9.5.2011 0:00:00|16.5.2011 0:00:00|280000,00 Kè|240000,00 Kè
291742|20|10|17.5.2011 0:00:00|28.5.2011 0:00:00|420000,00 Kè|360000,00 Kè
291743|61|10|29.5.2011 0:00:00|1.6.2011 0:00:00|140000,00 Kè|120000,00 Kè
291744|17|10|2.6.2011 0:00:00|13.6.2011 0:00:00|420000,00 Kè|360000,00 Kè
291745|14|10|14.6.2011 0:00:00|21.6.2011 0:00:00|280000,00 Kè|240000,00 Kè
291746|67|10|24.6.2011 0:00:00|4.7.2011 0:00:00|385000,00 Kè|330000,00 Kè
291747|55|10|5.7.2011 0:00:00|14.7.2011 0:00:00|350000,00 Kè|300000,00 Kè
291748|55|10|15.7.2011 0:00:00|20.7.2011 0:00:00|210000,00 Kè|180000,00 Kè
291749|14|10|21.7.2011 0:00:00|25.7.2011 0:00:00|175000,00 Kè|150000,00 Kè
291750|17|10|26.7.2011 0:00:00|3.8.2011 0:00:00|315000,00 Kè|270000,00 Kè
291751|11|10|4.8.2011 0:00:00|18.8.2011 0:00:00|525000,00 Kè|450000,00 Kè
291752|29|10|19.8.2011 0:00:00|24.8.2011 0:00:00|210000,00 Kè|180000,00 Kè
