"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
283418|341|18|26.6.2011 0:00:00|28.6.2011 0:00:00|1530000,04 Kè|900000,00 Kè
283419|317|18|29.6.2011 0:00:00|1.7.2011 0:00:00|1530000,04 Kè|900000,00 Kè
283420|341|18|4.7.2011 0:00:00|7.7.2011 0:00:00|2040000,06 Kè|1200000,00 Kè
283421|344|18|8.7.2011 0:00:00|10.7.2011 0:00:00|1530000,04 Kè|900000,00 Kè
283422|341|18|11.7.2011 0:00:00|12.7.2011 0:00:00|1020000,03 Kè|600000,00 Kè
283423|40|18|13.7.2011 0:00:00|18.7.2011 0:00:00|3060000,09 Kè|1800000,00 Kè
283424|250|18|19.7.2011 0:00:00|23.7.2011 0:00:00|2550000,07 Kè|1500000,00 Kè
283425|349|18|24.7.2011 0:00:00|3.8.2011 0:00:00|5610000,16 Kè|3300000,00 Kè
283426|344|18|4.8.2011 0:00:00|13.8.2011 0:00:00|5100000,14 Kè|3000000,00 Kè
283427|327|18|14.8.2011 0:00:00|16.8.2011 0:00:00|1530000,04 Kè|900000,00 Kè
283428|312|18|17.8.2011 0:00:00|18.8.2011 0:00:00|1020000,03 Kè|600000,00 Kè
283429|322|18|23.8.2011 0:00:00|2.9.2011 0:00:00|5610000,16 Kè|3300000,00 Kè
283430|338|18|3.9.2011 0:00:00|15.9.2011 0:00:00|6630000,19 Kè|3900000,00 Kè
283431|40|18|16.9.2011 0:00:00|27.9.2011 0:00:00|6120000,17 Kè|3600000,00 Kè
283432|40|18|28.9.2011 0:00:00|30.9.2011 0:00:00|1530000,04 Kè|900000,00 Kè
283433|40|18|1.10.2011 0:00:00|4.10.2011 0:00:00|2040000,06 Kè|1200000,00 Kè
283434|327|18|5.10.2011 0:00:00|16.10.2011 0:00:00|6120000,17 Kè|3600000,00 Kè
283435|352|18|30.10.2011 0:00:00|12.11.2011 0:00:00|7140000,20 Kè|4200000,00 Kè
