"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
294618|61|15|9.3.2006 0:00:00|22.3.2006 0:00:00|301081,09 Kè|200720,72 Kè
294619|34|15|23.3.2006 0:00:00|30.3.2006 0:00:00|172046,33 Kè|114697,56 Kè
294620|1|15|31.3.2006 0:00:00|7.4.2006 0:00:00|172046,33 Kè|114697,56 Kè
294621|37|15|8.4.2006 0:00:00|16.4.2006 0:00:00|193552,13 Kè|129034,75 Kè
294622|34|15|17.4.2006 0:00:00|26.4.2006 0:00:00|215057,92 Kè|143371,95 Kè
294623|50|15|27.4.2006 0:00:00|1.5.2006 0:00:00|107528,96 Kè|71685,97 Kè
294624|14|15|2.5.2006 0:00:00|8.5.2006 0:00:00|150540,54 Kè|100360,36 Kè
294625|61|15|9.5.2006 0:00:00|10.5.2006 0:00:00|43011,58 Kè|28674,39 Kè
294626|17|15|11.5.2006 0:00:00|22.5.2006 0:00:00|258069,50 Kè|172046,33 Kè
294627|64|15|23.5.2006 0:00:00|30.5.2006 0:00:00|172046,33 Kè|114697,56 Kè
294628|1|15|7.6.2006 0:00:00|11.6.2006 0:00:00|107528,96 Kè|71685,97 Kè
294629|11|15|12.6.2006 0:00:00|20.6.2006 0:00:00|193552,13 Kè|129034,75 Kè
294630|67|15|21.6.2006 0:00:00|1.7.2006 0:00:00|236563,71 Kè|157709,14 Kè
294631|58|15|2.7.2006 0:00:00|9.7.2006 0:00:00|172046,33 Kè|114697,56 Kè
294632|1|15|10.7.2006 0:00:00|16.7.2006 0:00:00|150540,54 Kè|100360,36 Kè
294633|50|15|17.7.2006 0:00:00|24.7.2006 0:00:00|172046,33 Kè|114697,56 Kè
294634|1|15|3.8.2006 0:00:00|11.8.2006 0:00:00|193552,13 Kè|129034,75 Kè
294635|50|15|12.8.2006 0:00:00|14.8.2006 0:00:00|64517,38 Kè|43011,58 Kè
294636|45|15|15.8.2006 0:00:00|19.8.2006 0:00:00|107528,96 Kè|71685,97 Kè
