"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
287518|70|3|30.6.1997 0:00:00|5.7.1997 0:00:00|277334,77 Kè|145965,67 Kè
287519|170|3|6.7.1997 0:00:00|10.7.1997 0:00:00|231112,31 Kè|121638,06 Kè
287520|159|3|11.7.1997 0:00:00|24.7.1997 0:00:00|647114,47 Kè|340586,57 Kè
287521|91|3|25.7.1997 0:00:00|2.8.1997 0:00:00|416002,16 Kè|218948,51 Kè
287522|139|3|10.8.1997 0:00:00|13.8.1997 0:00:00|184889,85 Kè|97310,45 Kè
287523|80|3|14.8.1997 0:00:00|24.8.1997 0:00:00|508447,08 Kè|267603,73 Kè
287524|170|3|25.8.1997 0:00:00|29.8.1997 0:00:00|231112,31 Kè|121638,06 Kè
287525|105|3|30.8.1997 0:00:00|7.9.1997 0:00:00|416002,16 Kè|218948,51 Kè
287526|144|3|8.9.1997 0:00:00|17.9.1997 0:00:00|462224,62 Kè|243276,12 Kè
287527|80|3|18.9.1997 0:00:00|20.9.1997 0:00:00|138667,39 Kè|72982,84 Kè
287528|110|3|21.9.1997 0:00:00|24.9.1997 0:00:00|184889,85 Kè|97310,45 Kè
287529|105|3|25.9.1997 0:00:00|9.10.1997 0:00:00|693336,93 Kè|364914,18 Kè
287530|149|3|19.10.1997 0:00:00|28.10.1997 0:00:00|462224,62 Kè|243276,12 Kè
287531|126|3|29.10.1997 0:00:00|31.10.1997 0:00:00|138667,39 Kè|72982,84 Kè
287532|75|3|1.11.1997 0:00:00|12.11.1997 0:00:00|554669,55 Kè|291931,34 Kè
287533|170|3|13.11.1997 0:00:00|25.11.1997 0:00:00|600892,01 Kè|316258,96 Kè
287534|159|3|26.11.1997 0:00:00|7.12.1997 0:00:00|554669,55 Kè|291931,34 Kè
287535|105|3|8.12.1997 0:00:00|16.12.1997 0:00:00|416002,16 Kè|218948,51 Kè
287536|70|3|17.12.1997 0:00:00|20.12.1997 0:00:00|184889,85 Kè|97310,45 Kè
287537|149|3|21.12.1997 0:00:00|4.1.1998 0:00:00|693336,93 Kè|364914,18 Kè
287538|80|3|5.1.1998 0:00:00|6.1.1998 0:00:00|90759,34 Kè|47768,08 Kè
287539|159|3|7.1.1998 0:00:00|15.1.1998 0:00:00|408417,04 Kè|214956,34 Kè
287540|91|3|16.1.1998 0:00:00|30.1.1998 0:00:00|680695,06 Kè|358260,56 Kè
287541|113|3|31.1.1998 0:00:00|1.2.1998 0:00:00|90759,34 Kè|47768,08 Kè
