"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
285518|287|5|16.5.2006 0:00:00|22.5.2006 0:00:00|541945,94 Kè|301081,09 Kè
285519|242|5|23.5.2006 0:00:00|29.5.2006 0:00:00|541945,94 Kè|301081,09 Kè
285520|307|5|30.5.2006 0:00:00|12.6.2006 0:00:00|1083891,88 Kè|602162,17 Kè
285521|247|5|13.6.2006 0:00:00|20.6.2006 0:00:00|619366,79 Kè|344092,67 Kè
285522|274|5|21.6.2006 0:00:00|29.6.2006 0:00:00|696787,64 Kè|387104,25 Kè
285523|183|5|6.7.2006 0:00:00|7.7.2006 0:00:00|154841,70 Kè|86023,17 Kè
285524|200|5|8.7.2006 0:00:00|11.7.2006 0:00:00|309683,39 Kè|172046,33 Kè
285525|178|5|12.7.2006 0:00:00|19.7.2006 0:00:00|619366,79 Kè|344092,67 Kè
285526|298|5|20.7.2006 0:00:00|26.7.2006 0:00:00|541945,94 Kè|301081,09 Kè
285527|247|5|27.7.2006 0:00:00|6.8.2006 0:00:00|851629,33 Kè|473127,42 Kè
285528|203|5|7.8.2006 0:00:00|17.8.2006 0:00:00|851629,33 Kè|473127,42 Kè
285529|301|5|18.8.2006 0:00:00|19.8.2006 0:00:00|154841,70 Kè|86023,17 Kè
285530|282|5|20.8.2006 0:00:00|30.8.2006 0:00:00|851629,33 Kè|473127,42 Kè
285531|279|5|31.8.2006 0:00:00|11.9.2006 0:00:00|929050,18 Kè|516139,00 Kè
285532|287|5|12.9.2006 0:00:00|19.9.2006 0:00:00|619366,79 Kè|344092,67 Kè
285533|234|5|20.9.2006 0:00:00|21.9.2006 0:00:00|154841,70 Kè|86023,17 Kè
285534|197|5|22.9.2006 0:00:00|5.10.2006 0:00:00|1083891,88 Kè|602162,17 Kè
285535|191|5|10.10.2006 0:00:00|18.10.2006 0:00:00|696787,64 Kè|387104,25 Kè
285536|194|5|19.10.2006 0:00:00|25.10.2006 0:00:00|541945,94 Kè|301081,09 Kè
285537|197|5|28.10.2006 0:00:00|2.11.2006 0:00:00|464525,09 Kè|258069,50 Kè
285538|194|5|18.11.2006 0:00:00|19.11.2006 0:00:00|154841,70 Kè|86023,17 Kè
285539|242|5|20.11.2006 0:00:00|28.11.2006 0:00:00|696787,64 Kè|387104,25 Kè
285540|173|5|29.11.2006 0:00:00|30.11.2006 0:00:00|154841,70 Kè|86023,17 Kè
285541|183|5|1.12.2006 0:00:00|4.12.2006 0:00:00|309683,39 Kè|172046,33 Kè
285542|295|5|5.12.2006 0:00:00|17.12.2006 0:00:00|1006471,03 Kè|559150,59 Kè
285543|213|5|18.12.2006 0:00:00|24.12.2006 0:00:00|541945,94 Kè|301081,09 Kè
285544|247|5|25.12.2006 0:00:00|27.12.2006 0:00:00|232262,55 Kè|129034,75 Kè
285545|258|5|28.12.2006 0:00:00|8.1.2007 0:00:00|929050,18 Kè|516139,00 Kè
285546|234|5|9.1.2007 0:00:00|23.1.2007 0:00:00|1075095,65 Kè|597275,37 Kè
285547|258|5|24.1.2007 0:00:00|27.1.2007 0:00:00|286692,17 Kè|159273,43 Kè
285548|295|5|18.2.2007 0:00:00|3.3.2007 0:00:00|1003422,60 Kè|557457,02 Kè
285549|229|5|4.3.2007 0:00:00|10.3.2007 0:00:00|501711,30 Kè|278728,51 Kè
285550|304|5|11.3.2007 0:00:00|15.3.2007 0:00:00|358365,22 Kè|199091,79 Kè
285551|188|5|16.3.2007 0:00:00|24.3.2007 0:00:00|645057,39 Kè|358365,23 Kè
285552|191|5|25.3.2007 0:00:00|3.4.2007 0:00:00|716730,43 Kè|398183,58 Kè
285553|263|5|17.4.2007 0:00:00|21.4.2007 0:00:00|358365,22 Kè|199091,79 Kè
285554|188|5|22.4.2007 0:00:00|2.5.2007 0:00:00|788403,47 Kè|438001,94 Kè
285555|191|5|18.5.2007 0:00:00|23.5.2007 0:00:00|430038,26 Kè|238910,15 Kè
285556|203|5|24.5.2007 0:00:00|5.6.2007 0:00:00|931749,56 Kè|517638,66 Kè
285557|247|5|6.6.2007 0:00:00|7.6.2007 0:00:00|143346,09 Kè|79636,72 Kè
285558|266|5|8.6.2007 0:00:00|9.6.2007 0:00:00|143346,09 Kè|79636,72 Kè
285559|239|5|10.6.2007 0:00:00|19.6.2007 0:00:00|716730,43 Kè|398183,58 Kè
285560|274|5|24.6.2007 0:00:00|7.7.2007 0:00:00|1003422,60 Kè|557457,02 Kè
285561|295|5|18.7.2007 0:00:00|1.8.2007 0:00:00|1075095,65 Kè|597275,37 Kè
285562|298|5|10.8.2007 0:00:00|18.8.2007 0:00:00|645057,39 Kè|358365,23 Kè
285563|304|5|19.8.2007 0:00:00|22.8.2007 0:00:00|286692,17 Kè|159273,43 Kè
285564|263|5|23.8.2007 0:00:00|25.8.2007 0:00:00|215019,13 Kè|119455,08 Kè
285565|279|5|26.8.2007 0:00:00|7.9.2007 0:00:00|931749,56 Kè|517638,66 Kè
285566|194|5|8.9.2007 0:00:00|20.9.2007 0:00:00|931749,56 Kè|517638,66 Kè
285567|218|5|21.9.2007 0:00:00|1.10.2007 0:00:00|788403,47 Kè|438001,94 Kè
