"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
295218|26|16|5.3.2001 0:00:00|6.3.2001 0:00:00|35459,29 Kè|17729,64 Kè
295219|37|16|7.3.2001 0:00:00|8.3.2001 0:00:00|35459,29 Kè|17729,64 Kè
295220|67|16|9.3.2001 0:00:00|18.3.2001 0:00:00|177296,43 Kè|88648,21 Kè
295221|11|16|19.3.2001 0:00:00|29.3.2001 0:00:00|195026,07 Kè|97513,03 Kè
295222|61|16|5.4.2001 0:00:00|12.4.2001 0:00:00|141837,14 Kè|70918,57 Kè
295223|20|16|13.4.2001 0:00:00|23.4.2001 0:00:00|195026,07 Kè|97513,03 Kè
295224|29|16|1.5.2001 0:00:00|2.5.2001 0:00:00|35459,29 Kè|17729,64 Kè
295225|61|16|3.5.2001 0:00:00|4.5.2001 0:00:00|35459,29 Kè|17729,64 Kè
295226|61|16|16.5.2001 0:00:00|22.5.2001 0:00:00|124107,50 Kè|62053,75 Kè
295227|14|16|23.5.2001 0:00:00|29.5.2001 0:00:00|124107,50 Kè|62053,75 Kè
295228|20|16|30.5.2001 0:00:00|5.6.2001 0:00:00|124107,50 Kè|62053,75 Kè
295229|58|16|11.6.2001 0:00:00|22.6.2001 0:00:00|212755,71 Kè|106377,86 Kè
295230|55|16|23.6.2001 0:00:00|25.6.2001 0:00:00|53188,93 Kè|26594,46 Kè
295231|17|16|6.7.2001 0:00:00|14.7.2001 0:00:00|159566,78 Kè|79783,39 Kè
295232|20|16|15.7.2001 0:00:00|19.7.2001 0:00:00|88648,21 Kè|44324,11 Kè
295233|34|16|23.7.2001 0:00:00|28.7.2001 0:00:00|106377,86 Kè|53188,93 Kè
295234|20|16|29.7.2001 0:00:00|3.8.2001 0:00:00|106377,86 Kè|53188,93 Kè
295235|2|16|4.8.2001 0:00:00|13.8.2001 0:00:00|177296,43 Kè|88648,21 Kè
295236|61|16|14.8.2001 0:00:00|20.8.2001 0:00:00|124107,50 Kè|62053,75 Kè
295237|67|16|21.8.2001 0:00:00|31.8.2001 0:00:00|195026,07 Kè|97513,03 Kè
295238|26|16|1.9.2001 0:00:00|12.9.2001 0:00:00|212755,71 Kè|106377,86 Kè
295239|50|16|13.9.2001 0:00:00|22.9.2001 0:00:00|177296,43 Kè|88648,21 Kè
295240|58|16|23.9.2001 0:00:00|3.10.2001 0:00:00|195026,07 Kè|97513,03 Kè
295241|50|16|28.10.2001 0:00:00|9.11.2001 0:00:00|230485,35 Kè|115242,68 Kè
295242|1|16|10.11.2001 0:00:00|14.11.2001 0:00:00|88648,21 Kè|44324,11 Kè
295243|29|16|15.11.2001 0:00:00|29.11.2001 0:00:00|265944,64 Kè|132972,32 Kè
295244|50|16|30.11.2001 0:00:00|2.12.2001 0:00:00|53188,93 Kè|26594,46 Kè
295245|58|16|3.12.2001 0:00:00|11.12.2001 0:00:00|159566,78 Kè|79783,39 Kè
295246|17|16|12.12.2001 0:00:00|21.12.2001 0:00:00|177296,43 Kè|88648,21 Kè
295247|29|16|22.12.2001 0:00:00|29.12.2001 0:00:00|141837,14 Kè|70918,57 Kè
295248|45|16|30.12.2001 0:00:00|31.12.2001 0:00:00|35459,29 Kè|17729,64 Kè
295249|17|16|1.1.2002 0:00:00|15.1.2002 0:00:00|264265,05 Kè|132132,53 Kè
295250|58|16|16.1.2002 0:00:00|23.1.2002 0:00:00|140941,36 Kè|70470,68 Kè
295251|11|16|24.1.2002 0:00:00|3.2.2002 0:00:00|193794,37 Kè|96897,19 Kè
295252|26|16|4.2.2002 0:00:00|6.2.2002 0:00:00|52853,01 Kè|26426,51 Kè
295253|50|16|7.2.2002 0:00:00|17.2.2002 0:00:00|193794,37 Kè|96897,19 Kè
295254|2|16|14.3.2002 0:00:00|16.3.2002 0:00:00|52853,01 Kè|26426,51 Kè
295255|29|16|17.3.2002 0:00:00|30.3.2002 0:00:00|246647,38 Kè|123323,69 Kè
295256|61|16|31.3.2002 0:00:00|12.4.2002 0:00:00|229029,71 Kè|114514,86 Kè
