"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
292018|14|11|18.6.1997 0:00:00|22.6.1997 0:00:00|202730,10 Kè|121638,06 Kè
292019|37|11|23.6.1997 0:00:00|30.6.1997 0:00:00|324368,16 Kè|194620,90 Kè
292020|37|11|1.7.1997 0:00:00|15.7.1997 0:00:00|608190,30 Kè|364914,18 Kè
292021|34|11|16.7.1997 0:00:00|30.7.1997 0:00:00|608190,30 Kè|364914,18 Kè
292022|50|11|31.7.1997 0:00:00|1.8.1997 0:00:00|81092,04 Kè|48655,22 Kè
292023|61|11|2.8.1997 0:00:00|9.8.1997 0:00:00|324368,16 Kè|194620,90 Kè
292024|67|11|10.8.1997 0:00:00|11.8.1997 0:00:00|81092,04 Kè|48655,22 Kè
292025|26|11|12.8.1997 0:00:00|16.8.1997 0:00:00|202730,10 Kè|121638,06 Kè
292026|11|11|17.8.1997 0:00:00|23.8.1997 0:00:00|283822,14 Kè|170293,28 Kè
292027|1|11|3.9.1997 0:00:00|6.9.1997 0:00:00|162184,08 Kè|97310,45 Kè
292028|17|11|22.9.1997 0:00:00|29.9.1997 0:00:00|324368,16 Kè|194620,90 Kè
292029|34|11|30.9.1997 0:00:00|9.10.1997 0:00:00|405460,20 Kè|243276,12 Kè
292030|58|11|10.10.1997 0:00:00|19.10.1997 0:00:00|405460,20 Kè|243276,12 Kè
292031|34|11|31.10.1997 0:00:00|14.11.1997 0:00:00|608190,30 Kè|364914,18 Kè
292032|29|11|15.11.1997 0:00:00|23.11.1997 0:00:00|364914,18 Kè|218948,51 Kè
292033|1|11|24.11.1997 0:00:00|3.12.1997 0:00:00|405460,20 Kè|243276,12 Kè
292034|23|11|13.12.1997 0:00:00|19.12.1997 0:00:00|283822,14 Kè|170293,28 Kè
292035|55|11|20.12.1997 0:00:00|27.12.1997 0:00:00|324368,16 Kè|194620,90 Kè
292036|34|11|11.1.1998 0:00:00|21.1.1998 0:00:00|437874,02 Kè|262724,41 Kè
292037|14|11|22.1.1998 0:00:00|31.1.1998 0:00:00|398067,29 Kè|238840,38 Kè
292038|29|11|1.2.1998 0:00:00|4.2.1998 0:00:00|159226,92 Kè|95536,15 Kè
292039|17|11|5.2.1998 0:00:00|6.2.1998 0:00:00|79613,46 Kè|47768,08 Kè
292040|23|11|7.2.1998 0:00:00|17.2.1998 0:00:00|437874,02 Kè|262724,41 Kè
292041|61|11|18.2.1998 0:00:00|28.2.1998 0:00:00|437874,02 Kè|262724,41 Kè
292042|64|11|1.3.1998 0:00:00|2.3.1998 0:00:00|79613,46 Kè|47768,08 Kè
292043|61|11|3.3.1998 0:00:00|13.3.1998 0:00:00|437874,02 Kè|262724,41 Kè
292044|58|11|14.3.1998 0:00:00|28.3.1998 0:00:00|597100,94 Kè|358260,56 Kè
292045|64|11|29.3.1998 0:00:00|3.4.1998 0:00:00|238840,38 Kè|143304,23 Kè
292046|14|11|4.4.1998 0:00:00|5.4.1998 0:00:00|79613,46 Kè|47768,08 Kè
292047|11|11|6.4.1998 0:00:00|10.4.1998 0:00:00|199033,65 Kè|119420,19 Kè
292048|61|11|23.4.1998 0:00:00|5.5.1998 0:00:00|517487,48 Kè|310492,49 Kè
292049|11|11|6.5.1998 0:00:00|17.5.1998 0:00:00|477680,75 Kè|286608,45 Kè
292050|20|11|18.5.1998 0:00:00|24.5.1998 0:00:00|278647,10 Kè|167188,26 Kè
292051|20|11|25.5.1998 0:00:00|4.6.1998 0:00:00|437874,02 Kè|262724,41 Kè
292052|45|11|5.6.1998 0:00:00|7.6.1998 0:00:00|119420,19 Kè|71652,11 Kè
292053|14|11|8.6.1998 0:00:00|21.6.1998 0:00:00|557294,21 Kè|334376,53 Kè
292054|67|11|22.6.1998 0:00:00|23.6.1998 0:00:00|79613,46 Kè|47768,08 Kè
292055|64|11|24.6.1998 0:00:00|8.7.1998 0:00:00|597100,94 Kè|358260,56 Kè
292056|55|11|9.7.1998 0:00:00|22.7.1998 0:00:00|557294,21 Kè|334376,53 Kè
292057|64|11|23.7.1998 0:00:00|3.8.1998 0:00:00|477680,75 Kè|286608,45 Kè
292058|50|11|4.8.1998 0:00:00|12.8.1998 0:00:00|358260,56 Kè|214956,34 Kè
292059|67|11|13.8.1998 0:00:00|26.8.1998 0:00:00|557294,21 Kè|334376,53 Kè
292060|55|11|27.8.1998 0:00:00|28.8.1998 0:00:00|79613,46 Kè|47768,08 Kè
292061|29|11|29.8.1998 0:00:00|9.9.1998 0:00:00|477680,75 Kè|286608,45 Kè
292062|58|11|10.9.1998 0:00:00|20.9.1998 0:00:00|437874,02 Kè|262724,41 Kè
292063|29|11|6.10.1998 0:00:00|18.10.1998 0:00:00|517487,48 Kè|310492,49 Kè
292064|11|11|29.10.1998 0:00:00|12.11.1998 0:00:00|597100,94 Kè|358260,56 Kè
292065|29|11|13.11.1998 0:00:00|20.11.1998 0:00:00|318453,83 Kè|191072,30 Kè
292066|55|11|21.11.1998 0:00:00|24.11.1998 0:00:00|159226,92 Kè|95536,15 Kè
292067|67|11|25.11.1998 0:00:00|9.12.1998 0:00:00|597100,94 Kè|358260,56 Kè
292068|34|11|10.12.1998 0:00:00|21.12.1998 0:00:00|477680,75 Kè|286608,45 Kè
292069|14|11|22.12.1998 0:00:00|26.12.1998 0:00:00|199033,65 Kè|119420,19 Kè
292070|14|11|27.12.1998 0:00:00|1.1.1999 0:00:00|238840,38 Kè|143304,23 Kè
292071|20|11|2.1.1999 0:00:00|3.1.1999 0:00:00|77340,21 Kè|46404,12 Kè
292072|45|11|4.1.1999 0:00:00|14.1.1999 0:00:00|425371,13 Kè|255222,68 Kè
292073|55|11|15.1.1999 0:00:00|27.1.1999 0:00:00|502711,34 Kè|301626,80 Kè
292074|34|11|28.1.1999 0:00:00|4.2.1999 0:00:00|309360,82 Kè|185616,49 Kè
292075|26|11|5.2.1999 0:00:00|8.2.1999 0:00:00|154680,41 Kè|92808,25 Kè
292076|26|11|12.2.1999 0:00:00|21.2.1999 0:00:00|386701,03 Kè|232020,62 Kè
292077|37|11|22.2.1999 0:00:00|3.3.1999 0:00:00|386701,03 Kè|232020,62 Kè
292078|37|11|4.3.1999 0:00:00|15.3.1999 0:00:00|464041,23 Kè|278424,74 Kè
292079|1|11|16.3.1999 0:00:00|26.3.1999 0:00:00|425371,13 Kè|255222,68 Kè
292080|55|11|27.3.1999 0:00:00|10.4.1999 0:00:00|580051,54 Kè|348030,92 Kè
292081|1|11|15.4.1999 0:00:00|29.4.1999 0:00:00|580051,54 Kè|348030,92 Kè
292082|61|11|30.4.1999 0:00:00|7.5.1999 0:00:00|309360,82 Kè|185616,49 Kè
292083|37|11|11.5.1999 0:00:00|16.5.1999 0:00:00|232020,62 Kè|139212,37 Kè
292084|61|11|17.5.1999 0:00:00|24.5.1999 0:00:00|309360,82 Kè|185616,49 Kè
292085|45|11|29.5.1999 0:00:00|5.6.1999 0:00:00|309360,82 Kè|185616,49 Kè
292086|1|11|6.6.1999 0:00:00|10.6.1999 0:00:00|193350,51 Kè|116010,31 Kè
292087|11|11|11.6.1999 0:00:00|22.6.1999 0:00:00|464041,23 Kè|278424,74 Kè
292088|45|11|23.6.1999 0:00:00|3.7.1999 0:00:00|425371,13 Kè|255222,68 Kè
