"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
283518|194|2|28.3.1992 0:00:00|10.4.1992 0:00:00|597414,74 Kè|331897,09 Kè
283519|279|2|11.4.1992 0:00:00|17.4.1992 0:00:00|298707,37 Kè|165948,54 Kè
283520|178|2|18.4.1992 0:00:00|24.4.1992 0:00:00|298707,37 Kè|165948,54 Kè
283521|279|2|17.5.1992 0:00:00|18.5.1992 0:00:00|85344,96 Kè|47413,87 Kè
283522|253|2|19.5.1992 0:00:00|20.5.1992 0:00:00|85344,96 Kè|47413,87 Kè
283523|242|2|24.5.1992 0:00:00|5.6.1992 0:00:00|554742,26 Kè|308190,15 Kè
283524|287|2|6.6.1992 0:00:00|8.6.1992 0:00:00|128017,44 Kè|71120,80 Kè
283525|253|2|9.6.1992 0:00:00|13.6.1992 0:00:00|213362,41 Kè|118534,67 Kè
283526|203|2|14.6.1992 0:00:00|22.6.1992 0:00:00|384052,33 Kè|213362,41 Kè
283527|226|2|23.6.1992 0:00:00|5.7.1992 0:00:00|554742,26 Kè|308190,15 Kè
283528|266|2|19.7.1992 0:00:00|27.7.1992 0:00:00|384052,33 Kè|213362,41 Kè
283529|191|2|28.7.1992 0:00:00|6.8.1992 0:00:00|426724,82 Kè|237069,35 Kè
283530|292|2|7.8.1992 0:00:00|13.8.1992 0:00:00|298707,37 Kè|165948,54 Kè
283531|266|2|14.8.1992 0:00:00|18.8.1992 0:00:00|213362,41 Kè|118534,67 Kè
283532|301|2|19.8.1992 0:00:00|1.9.1992 0:00:00|597414,74 Kè|331897,09 Kè
283533|226|2|2.9.1992 0:00:00|6.9.1992 0:00:00|213362,41 Kè|118534,67 Kè
283534|203|2|14.9.1992 0:00:00|20.9.1992 0:00:00|298707,37 Kè|165948,54 Kè
283535|229|2|21.9.1992 0:00:00|28.9.1992 0:00:00|341379,85 Kè|189655,48 Kè
283536|197|2|29.9.1992 0:00:00|3.10.1992 0:00:00|213362,41 Kè|118534,67 Kè
283537|226|2|4.10.1992 0:00:00|12.10.1992 0:00:00|384052,33 Kè|213362,41 Kè
283538|131|2|13.10.1992 0:00:00|14.10.1992 0:00:00|85344,96 Kè|47413,87 Kè
283539|234|2|15.10.1992 0:00:00|29.10.1992 0:00:00|640087,22 Kè|355604,02 Kè
283540|229|2|30.10.1992 0:00:00|11.11.1992 0:00:00|554742,26 Kè|308190,15 Kè
283541|253|2|23.11.1992 0:00:00|4.12.1992 0:00:00|512069,78 Kè|284483,22 Kè
283542|178|2|5.12.1992 0:00:00|18.12.1992 0:00:00|597414,74 Kè|331897,09 Kè
283543|274|2|19.12.1992 0:00:00|1.1.1993 0:00:00|597414,74 Kè|331897,09 Kè
283544|183|2|2.1.1993 0:00:00|9.1.1993 0:00:00|327483,58 Kè|181935,33 Kè
283545|282|2|10.1.1993 0:00:00|15.1.1993 0:00:00|245612,68 Kè|136451,50 Kè
283546|208|2|16.1.1993 0:00:00|27.1.1993 0:00:00|491225,37 Kè|272902,99 Kè
283547|239|2|9.2.1993 0:00:00|19.2.1993 0:00:00|450289,92 Kè|250161,07 Kè
283548|178|2|20.2.1993 0:00:00|27.2.1993 0:00:00|327483,58 Kè|181935,33 Kè
283549|229|2|28.2.1993 0:00:00|13.3.1993 0:00:00|573096,26 Kè|318386,82 Kè
283550|295|2|14.3.1993 0:00:00|16.3.1993 0:00:00|122806,34 Kè|68225,75 Kè
283551|269|2|17.3.1993 0:00:00|21.3.1993 0:00:00|204677,24 Kè|113709,58 Kè
283552|304|2|22.3.1993 0:00:00|29.3.1993 0:00:00|327483,58 Kè|181935,33 Kè
283553|242|2|30.3.1993 0:00:00|3.4.1993 0:00:00|204677,24 Kè|113709,58 Kè
283554|298|2|7.4.1993 0:00:00|17.4.1993 0:00:00|450289,92 Kè|250161,07 Kè
283555|258|2|3.5.1993 0:00:00|14.5.1993 0:00:00|491225,37 Kè|272902,99 Kè
283556|178|2|15.5.1993 0:00:00|19.5.1993 0:00:00|204677,24 Kè|113709,58 Kè
283557|282|2|20.5.1993 0:00:00|21.5.1993 0:00:00|81870,89 Kè|45483,83 Kè
283558|218|2|22.5.1993 0:00:00|25.5.1993 0:00:00|163741,79 Kè|90967,66 Kè
283559|266|2|15.6.1993 0:00:00|22.6.1993 0:00:00|327483,58 Kè|181935,33 Kè
283560|226|2|23.6.1993 0:00:00|25.6.1993 0:00:00|122806,34 Kè|68225,75 Kè
283561|253|2|26.6.1993 0:00:00|1.7.1993 0:00:00|245612,68 Kè|136451,50 Kè
283562|301|2|2.7.1993 0:00:00|4.7.1993 0:00:00|122806,34 Kè|68225,75 Kè
283563|188|2|5.7.1993 0:00:00|10.7.1993 0:00:00|245612,68 Kè|136451,50 Kè
283564|258|2|11.7.1993 0:00:00|23.7.1993 0:00:00|532160,82 Kè|295644,91 Kè
283565|208|2|24.7.1993 0:00:00|4.8.1993 0:00:00|491225,37 Kè|272902,99 Kè
283566|307|2|16.8.1993 0:00:00|29.8.1993 0:00:00|573096,26 Kè|318386,82 Kè
283567|221|2|30.8.1993 0:00:00|8.9.1993 0:00:00|409354,47 Kè|227419,16 Kè
283568|173|2|9.9.1993 0:00:00|13.9.1993 0:00:00|204677,24 Kè|113709,58 Kè
283569|188|2|14.9.1993 0:00:00|26.9.1993 0:00:00|532160,82 Kè|295644,91 Kè
283570|173|2|27.9.1993 0:00:00|2.10.1993 0:00:00|245612,68 Kè|136451,50 Kè
283571|197|2|3.10.1993 0:00:00|14.10.1993 0:00:00|491225,37 Kè|272902,99 Kè
283572|242|2|23.10.1993 0:00:00|4.11.1993 0:00:00|532160,82 Kè|295644,91 Kè
283573|173|2|5.11.1993 0:00:00|7.11.1993 0:00:00|122806,34 Kè|68225,75 Kè
283574|203|2|8.11.1993 0:00:00|20.11.1993 0:00:00|532160,82 Kè|295644,91 Kè
283575|287|2|28.11.1993 0:00:00|29.11.1993 0:00:00|81870,89 Kè|45483,83 Kè
283576|178|2|30.11.1993 0:00:00|2.12.1993 0:00:00|122806,34 Kè|68225,75 Kè
283577|242|2|3.12.1993 0:00:00|15.12.1993 0:00:00|532160,82 Kè|295644,91 Kè
283578|200|2|16.12.1993 0:00:00|22.12.1993 0:00:00|286548,13 Kè|159193,41 Kè
283579|173|2|23.12.1993 0:00:00|5.1.1994 0:00:00|573096,26 Kè|318386,82 Kè
