"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
292618|11|12|14.4.1993 0:00:00|28.4.1993 0:00:00|568547,90 Kè|341128,74 Kè
292619|45|12|29.4.1993 0:00:00|7.5.1993 0:00:00|341128,74 Kè|204677,24 Kè
292620|29|12|8.5.1993 0:00:00|11.5.1993 0:00:00|151612,77 Kè|90967,66 Kè
292621|45|12|12.5.1993 0:00:00|21.5.1993 0:00:00|379031,93 Kè|227419,16 Kè
292622|23|12|10.6.1993 0:00:00|11.6.1993 0:00:00|75806,39 Kè|45483,83 Kè
292623|11|12|16.6.1993 0:00:00|19.6.1993 0:00:00|151612,77 Kè|90967,66 Kè
292624|45|12|20.6.1993 0:00:00|22.6.1993 0:00:00|113709,58 Kè|68225,75 Kè
292625|61|12|3.7.1993 0:00:00|14.7.1993 0:00:00|454838,32 Kè|272902,99 Kè
292626|58|12|15.7.1993 0:00:00|19.7.1993 0:00:00|189515,97 Kè|113709,58 Kè
292627|55|12|20.7.1993 0:00:00|27.7.1993 0:00:00|303225,54 Kè|181935,33 Kè
292628|23|12|28.7.1993 0:00:00|31.7.1993 0:00:00|151612,77 Kè|90967,66 Kè
292629|20|12|1.8.1993 0:00:00|8.8.1993 0:00:00|303225,54 Kè|181935,33 Kè
292630|26|12|9.8.1993 0:00:00|21.8.1993 0:00:00|492741,51 Kè|295644,91 Kè
292631|58|12|25.8.1993 0:00:00|4.9.1993 0:00:00|416935,12 Kè|250161,07 Kè
292632|64|12|17.9.1993 0:00:00|26.9.1993 0:00:00|379031,93 Kè|227419,16 Kè
292633|45|12|27.9.1993 0:00:00|3.10.1993 0:00:00|265322,35 Kè|159193,41 Kè
292634|1|12|4.10.1993 0:00:00|14.10.1993 0:00:00|416935,12 Kè|250161,07 Kè
292635|26|12|15.10.1993 0:00:00|16.10.1993 0:00:00|75806,39 Kè|45483,83 Kè
292636|64|12|17.10.1993 0:00:00|30.10.1993 0:00:00|530644,70 Kè|318386,82 Kè
292637|11|12|31.10.1993 0:00:00|1.11.1993 0:00:00|75806,39 Kè|45483,83 Kè
292638|29|12|2.11.1993 0:00:00|7.11.1993 0:00:00|227419,16 Kè|136451,50 Kè
292639|23|12|8.11.1993 0:00:00|9.11.1993 0:00:00|75806,39 Kè|45483,83 Kè
292640|17|12|15.11.1993 0:00:00|26.11.1993 0:00:00|454838,32 Kè|272902,99 Kè
292641|20|12|27.11.1993 0:00:00|6.12.1993 0:00:00|379031,93 Kè|227419,16 Kè
292642|11|12|7.12.1993 0:00:00|8.12.1993 0:00:00|75806,39 Kè|45483,83 Kè
292643|64|12|9.12.1993 0:00:00|19.12.1993 0:00:00|416935,12 Kè|250161,07 Kè
292644|58|12|20.12.1993 0:00:00|21.12.1993 0:00:00|75806,39 Kè|45483,83 Kè
292645|58|12|22.12.1993 0:00:00|24.12.1993 0:00:00|113709,58 Kè|68225,75 Kè
292646|20|12|25.12.1993 0:00:00|7.1.1994 0:00:00|530644,70 Kè|318386,82 Kè
292647|34|12|8.1.1994 0:00:00|15.1.1994 0:00:00|333788,73 Kè|200273,24 Kè
292648|45|12|16.1.1994 0:00:00|20.1.1994 0:00:00|208617,96 Kè|125170,78 Kè
292649|17|12|21.1.1994 0:00:00|3.2.1994 0:00:00|584130,28 Kè|350478,17 Kè
