"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
294418|34|15|15.9.2000 0:00:00|25.9.2000 0:00:00|265275,31 Kè|176850,21 Kè
294419|11|15|26.9.2000 0:00:00|10.10.2000 0:00:00|361739,06 Kè|241159,37 Kè
294420|45|15|11.10.2000 0:00:00|25.10.2000 0:00:00|361739,06 Kè|241159,37 Kè
294421|55|15|26.10.2000 0:00:00|28.10.2000 0:00:00|72347,81 Kè|48231,87 Kè
294422|14|15|1.11.2000 0:00:00|14.11.2000 0:00:00|337623,12 Kè|225082,08 Kè
294423|20|15|15.11.2000 0:00:00|21.11.2000 0:00:00|168811,56 Kè|112541,04 Kè
294424|50|15|22.11.2000 0:00:00|2.12.2000 0:00:00|265275,31 Kè|176850,21 Kè
294425|45|15|3.12.2000 0:00:00|4.12.2000 0:00:00|48231,87 Kè|32154,58 Kè
294426|17|15|12.12.2000 0:00:00|21.12.2000 0:00:00|241159,37 Kè|160772,92 Kè
294427|11|15|22.12.2000 0:00:00|29.12.2000 0:00:00|192927,50 Kè|128618,33 Kè
294428|1|15|30.12.2000 0:00:00|13.1.2001 0:00:00|361739,06 Kè|241159,37 Kè
294429|37|15|22.1.2001 0:00:00|27.1.2001 0:00:00|159566,78 Kè|106377,86 Kè
294430|64|15|28.1.2001 0:00:00|9.2.2001 0:00:00|345728,03 Kè|230485,35 Kè
294431|64|15|22.2.2001 0:00:00|4.3.2001 0:00:00|292539,10 Kè|195026,07 Kè
294432|1|15|11.3.2001 0:00:00|24.3.2001 0:00:00|372322,50 Kè|248215,00 Kè
294433|45|15|25.3.2001 0:00:00|26.3.2001 0:00:00|53188,93 Kè|35459,29 Kè
294434|20|15|27.3.2001 0:00:00|8.4.2001 0:00:00|345728,03 Kè|230485,35 Kè
294435|37|15|9.4.2001 0:00:00|23.4.2001 0:00:00|398916,96 Kè|265944,64 Kè
294436|61|15|24.4.2001 0:00:00|7.5.2001 0:00:00|372322,50 Kè|248215,00 Kè
294437|29|15|8.5.2001 0:00:00|14.5.2001 0:00:00|186161,25 Kè|124107,50 Kè
294438|1|15|21.5.2001 0:00:00|31.5.2001 0:00:00|292539,10 Kè|195026,07 Kè
294439|20|15|1.6.2001 0:00:00|8.6.2001 0:00:00|212755,71 Kè|141837,14 Kè
294440|55|15|9.6.2001 0:00:00|17.6.2001 0:00:00|239350,18 Kè|159566,78 Kè
