"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
291918|11|11|12.8.1994 0:00:00|13.8.1994 0:00:00|83447,18 Kè|50068,31 Kè
291919|64|11|14.8.1994 0:00:00|17.8.1994 0:00:00|166894,37 Kè|100136,62 Kè
291920|67|11|18.8.1994 0:00:00|29.8.1994 0:00:00|500683,10 Kè|300409,86 Kè
291921|2|11|8.9.1994 0:00:00|19.9.1994 0:00:00|500683,10 Kè|300409,86 Kè
291922|29|11|20.9.1994 0:00:00|25.9.1994 0:00:00|250341,55 Kè|150204,93 Kè
291923|50|11|26.9.1994 0:00:00|30.9.1994 0:00:00|208617,96 Kè|125170,78 Kè
291924|55|11|1.10.1994 0:00:00|11.10.1994 0:00:00|458959,51 Kè|275375,70 Kè
291925|23|11|12.10.1994 0:00:00|22.10.1994 0:00:00|458959,51 Kè|275375,70 Kè
291926|37|11|1.11.1994 0:00:00|4.11.1994 0:00:00|166894,37 Kè|100136,62 Kè
291927|20|11|7.11.1994 0:00:00|21.11.1994 0:00:00|625853,87 Kè|375512,32 Kè
291928|20|11|22.11.1994 0:00:00|1.12.1994 0:00:00|417235,92 Kè|250341,55 Kè
291929|45|11|14.12.1994 0:00:00|24.12.1994 0:00:00|458959,51 Kè|275375,70 Kè
291930|64|11|25.12.1994 0:00:00|8.1.1995 0:00:00|625853,87 Kè|375512,32 Kè
291931|11|11|9.1.1995 0:00:00|20.1.1995 0:00:00|485762,01 Kè|291457,21 Kè
291932|55|11|21.1.1995 0:00:00|28.1.1995 0:00:00|323841,34 Kè|194304,80 Kè
291933|2|11|29.1.1995 0:00:00|30.1.1995 0:00:00|80960,33 Kè|48576,20 Kè
291934|64|11|28.2.1995 0:00:00|10.3.1995 0:00:00|445281,84 Kè|267169,10 Kè
291935|26|11|11.3.1995 0:00:00|21.3.1995 0:00:00|445281,84 Kè|267169,10 Kè
291936|1|11|22.3.1995 0:00:00|3.4.1995 0:00:00|526242,18 Kè|315745,31 Kè
291937|20|11|4.4.1995 0:00:00|7.4.1995 0:00:00|161920,67 Kè|97152,40 Kè
291938|64|11|8.4.1995 0:00:00|11.4.1995 0:00:00|161920,67 Kè|97152,40 Kè
291939|45|11|12.4.1995 0:00:00|13.4.1995 0:00:00|80960,33 Kè|48576,20 Kè
291940|2|11|14.4.1995 0:00:00|16.4.1995 0:00:00|121440,50 Kè|72864,30 Kè
291941|64|11|17.4.1995 0:00:00|1.5.1995 0:00:00|607202,51 Kè|364321,51 Kè
291942|34|11|13.5.1995 0:00:00|18.5.1995 0:00:00|242881,00 Kè|145728,60 Kè
291943|20|11|28.5.1995 0:00:00|30.5.1995 0:00:00|121440,50 Kè|72864,30 Kè
