"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
289518|75|13|15.6.1990 0:00:00|25.6.1990 0:00:00|324045,09 Kè|284250,09 Kè
289519|165|13|26.6.1990 0:00:00|3.7.1990 0:00:00|235669,16 Kè|206727,33 Kè
289520|165|13|4.7.1990 0:00:00|17.7.1990 0:00:00|412421,03 Kè|361772,84 Kè
289521|102|13|23.7.1990 0:00:00|6.8.1990 0:00:00|441879,67 Kè|387613,75 Kè
289522|99|13|7.8.1990 0:00:00|11.8.1990 0:00:00|147293,22 Kè|129204,58 Kè
289523|149|13|12.8.1990 0:00:00|16.8.1990 0:00:00|147293,22 Kè|129204,58 Kè
289524|165|13|17.8.1990 0:00:00|24.8.1990 0:00:00|235669,16 Kè|206727,33 Kè
289525|126|13|25.8.1990 0:00:00|2.9.1990 0:00:00|265127,80 Kè|232568,25 Kè
289526|86|13|13.9.1990 0:00:00|16.9.1990 0:00:00|117834,58 Kè|103363,67 Kè
289527|170|13|17.9.1990 0:00:00|21.9.1990 0:00:00|147293,22 Kè|129204,58 Kè
289528|162|13|22.9.1990 0:00:00|3.10.1990 0:00:00|353503,74 Kè|310091,00 Kè
289529|170|13|4.10.1990 0:00:00|10.10.1990 0:00:00|206210,51 Kè|180886,42 Kè
289530|149|13|11.10.1990 0:00:00|14.10.1990 0:00:00|117834,58 Kè|103363,67 Kè
289531|91|13|15.10.1990 0:00:00|29.10.1990 0:00:00|441879,67 Kè|387613,75 Kè
289532|162|13|30.10.1990 0:00:00|2.11.1990 0:00:00|117834,58 Kè|103363,67 Kè
289533|136|13|3.11.1990 0:00:00|17.11.1990 0:00:00|441879,67 Kè|387613,75 Kè
289534|159|13|18.11.1990 0:00:00|20.11.1990 0:00:00|88375,93 Kè|77522,75 Kè
289535|80|13|21.11.1990 0:00:00|28.11.1990 0:00:00|235669,16 Kè|206727,33 Kè
289536|149|13|29.11.1990 0:00:00|7.12.1990 0:00:00|265127,80 Kè|232568,25 Kè
289537|159|13|8.12.1990 0:00:00|11.12.1990 0:00:00|117834,58 Kè|103363,67 Kè
289538|154|13|23.12.1990 0:00:00|2.1.1991 0:00:00|324045,09 Kè|284250,09 Kè
289539|154|13|3.1.1991 0:00:00|12.1.1991 0:00:00|300988,39 Kè|264024,91 Kè
289540|165|13|13.1.1991 0:00:00|19.1.1991 0:00:00|210691,87 Kè|184817,44 Kè
289541|110|13|20.1.1991 0:00:00|21.1.1991 0:00:00|60197,68 Kè|52804,98 Kè
289542|139|13|22.1.1991 0:00:00|30.1.1991 0:00:00|270889,55 Kè|237622,42 Kè
289543|99|13|31.1.1991 0:00:00|2.2.1991 0:00:00|90296,52 Kè|79207,47 Kè
289544|139|13|13.2.1991 0:00:00|16.2.1991 0:00:00|120395,36 Kè|105609,96 Kè
