"idkontr"|"idzak"|"idzdroje"|"datumod"|"datumdo"|"cena_celkem"|"naklady_celkem"
295518|55|16|21.5.2010 0:00:00|24.5.2010 0:00:00|73644,38 Kè|36822,19 Kè
295519|37|16|18.6.2010 0:00:00|25.6.2010 0:00:00|147288,76 Kè|73644,38 Kè
295520|58|16|26.6.2010 0:00:00|2.7.2010 0:00:00|128877,67 Kè|64438,83 Kè
295521|64|16|3.7.2010 0:00:00|15.7.2010 0:00:00|239344,24 Kè|119672,12 Kè
295522|1|16|16.7.2010 0:00:00|25.7.2010 0:00:00|184110,95 Kè|92055,48 Kè
295523|23|16|26.7.2010 0:00:00|28.7.2010 0:00:00|55233,29 Kè|27616,64 Kè
295524|29|16|29.7.2010 0:00:00|7.8.2010 0:00:00|184110,95 Kè|92055,48 Kè
295525|58|16|20.8.2010 0:00:00|21.8.2010 0:00:00|36822,19 Kè|18411,10 Kè
295526|58|16|5.9.2010 0:00:00|7.9.2010 0:00:00|55233,29 Kè|27616,64 Kè
295527|2|16|8.9.2010 0:00:00|20.9.2010 0:00:00|239344,24 Kè|119672,12 Kè
295528|58|16|21.9.2010 0:00:00|22.9.2010 0:00:00|36822,19 Kè|18411,10 Kè
295529|45|16|23.9.2010 0:00:00|3.10.2010 0:00:00|202522,05 Kè|101261,02 Kè
295530|55|16|4.10.2010 0:00:00|16.10.2010 0:00:00|239344,24 Kè|119672,12 Kè
295531|11|16|17.10.2010 0:00:00|20.10.2010 0:00:00|73644,38 Kè|36822,19 Kè
295532|34|16|21.10.2010 0:00:00|23.10.2010 0:00:00|55233,29 Kè|27616,64 Kè
295533|17|16|24.10.2010 0:00:00|31.10.2010 0:00:00|147288,76 Kè|73644,38 Kè
295534|55|16|1.11.2010 0:00:00|11.11.2010 0:00:00|202522,05 Kè|101261,02 Kè
295535|34|16|12.11.2010 0:00:00|19.11.2010 0:00:00|147288,76 Kè|73644,38 Kè
295536|45|16|20.11.2010 0:00:00|4.12.2010 0:00:00|276166,43 Kè|138083,21 Kè
295537|11|16|5.12.2010 0:00:00|10.12.2010 0:00:00|110466,57 Kè|55233,29 Kè
295538|11|16|11.12.2010 0:00:00|21.12.2010 0:00:00|202522,05 Kè|101261,02 Kè
295539|55|16|28.12.2010 0:00:00|11.1.2011 0:00:00|276166,43 Kè|138083,21 Kè
295540|45|16|12.1.2011 0:00:00|20.1.2011 0:00:00|180000,00 Kè|90000,00 Kè
295541|50|16|21.1.2011 0:00:00|2.2.2011 0:00:00|260000,00 Kè|130000,00 Kè
295542|2|16|14.2.2011 0:00:00|25.2.2011 0:00:00|240000,00 Kè|120000,00 Kè
295543|1|16|26.2.2011 0:00:00|4.3.2011 0:00:00|140000,00 Kè|70000,00 Kè
295544|2|16|5.3.2011 0:00:00|16.3.2011 0:00:00|240000,00 Kè|120000,00 Kè
295545|64|16|5.4.2011 0:00:00|13.4.2011 0:00:00|180000,00 Kè|90000,00 Kè
295546|61|16|14.4.2011 0:00:00|26.4.2011 0:00:00|260000,00 Kè|130000,00 Kè
295547|37|16|27.4.2011 0:00:00|7.5.2011 0:00:00|220000,00 Kè|110000,00 Kè
295548|23|16|8.5.2011 0:00:00|12.5.2011 0:00:00|100000,00 Kè|50000,00 Kè
295549|17|16|13.5.2011 0:00:00|20.5.2011 0:00:00|160000,00 Kè|80000,00 Kè
295550|11|16|21.5.2011 0:00:00|28.5.2011 0:00:00|160000,00 Kè|80000,00 Kè
295551|64|16|4.6.2011 0:00:00|18.6.2011 0:00:00|300000,00 Kè|150000,00 Kè
295552|58|16|19.6.2011 0:00:00|27.6.2011 0:00:00|180000,00 Kè|90000,00 Kè
295553|34|16|8.7.2011 0:00:00|16.7.2011 0:00:00|180000,00 Kè|90000,00 Kè
295554|34|16|26.7.2011 0:00:00|9.8.2011 0:00:00|300000,00 Kè|150000,00 Kè
295555|45|16|10.8.2011 0:00:00|21.8.2011 0:00:00|240000,00 Kè|120000,00 Kè
295556|11|16|22.8.2011 0:00:00|27.8.2011 0:00:00|120000,00 Kè|60000,00 Kè
295557|1|16|28.8.2011 0:00:00|6.9.2011 0:00:00|200000,00 Kè|100000,00 Kè
295558|58|16|14.9.2011 0:00:00|20.9.2011 0:00:00|140000,00 Kè|70000,00 Kè
295559|50|16|27.9.2011 0:00:00|4.10.2011 0:00:00|160000,00 Kè|80000,00 Kè
295560|23|16|5.10.2011 0:00:00|10.10.2011 0:00:00|120000,00 Kè|60000,00 Kè
295561|11|16|11.10.2011 0:00:00|15.10.2011 0:00:00|100000,00 Kè|50000,00 Kè
295562|23|16|16.10.2011 0:00:00|17.10.2011 0:00:00|40000,00 Kè|20000,00 Kè
295563|26|16|18.10.2011 0:00:00|29.10.2011 0:00:00|240000,00 Kè|120000,00 Kè
295564|55|16|30.10.2011 0:00:00|13.11.2011 0:00:00|300000,00 Kè|150000,00 Kè
295565|37|16|14.11.2011 0:00:00|28.11.2011 0:00:00|300000,00 Kè|150000,00 Kè
295566|37|16|29.11.2011 0:00:00|10.12.2011 0:00:00|240000,00 Kè|120000,00 Kè
295567|55|16|11.12.2011 0:00:00|15.12.2011 0:00:00|100000,00 Kè|50000,00 Kè
295568|20|16|16.12.2011 0:00:00|20.12.2011 0:00:00|100000,00 Kè|50000,00 Kè
295569|26|16|21.12.2011 0:00:00|23.12.2011 0:00:00|60000,00 Kè|30000,00 Kè
295570|55|16|24.12.2011 0:00:00|28.12.2011 0:00:00|100000,00 Kè|50000,00 Kè
